日期,guava_平均價,guava_交易量,emperorguava_平均價,banana_平均價,guava_前日平均價,guava_5日平均價
2013-05-19,36.9,20725.0,14.1,36.0,35.0,28.8
2013-05-20,35.3,24636.5,14.1,34.9,36.9,31.3
2013-05-21,33.7,28548.0,14.0,33.7,35.3,33.2
2013-05-22,30.8,26504.0,13.9,30.1,33.7,34.3
2013-05-23,28.9,24359.0,14.0,33.9,30.8,33.1
2013-05-24,30.7,19671.0,14.2,31.8,28.9,31.9
2013-05-25,31.7,22117.0,14.3,31.5,30.7,31.2
2013-05-26,32.8,25009.0,14.4,34.6,31.7,31.0
2013-05-27,32.8,25773.5,14.5,33.5,32.8,31.4
2013-05-28,32.9,26538.0,14.7,32.4,32.8,32.2
2013-05-29,32.7,18785.0,14.8,26.7,32.9,32.6
2013-05-30,32.3,19561.0,14.4,25.0,32.7,32.7
2013-05-31,33.5,18804.0,15.1,23.1,32.3,32.8
2013-06-01,28.2,28859.0,15.8,19.9,33.5,31.9
2013-06-02,21.1,39460.0,16.6,19.3,28.2,29.6
2013-06-03,21.2,34849.5,17.3,19.3,21.1,27.3
2013-06-04,21.4,30239.0,18.0,19.3,21.2,25.1
2013-06-05,18.7,29688.0,17.6,17.9,21.4,22.1
2013-06-06,18.3,26901.0,17.2,17.5,18.7,20.1
2013-06-07,22.1,21119.0,16.9,21.6,18.3,20.3
2013-06-08,24.0,24598.0,16.5,21.5,22.1,20.9
2013-06-09,21.8,32957.0,16.1,18.7,24.0,21.0
2013-06-10,21.2,34546.0,15.8,20.5,21.8,21.5
2013-06-11,20.7,36135.0,15.4,22.3,21.2,22.0
2013-06-12,21.0,35904.0,15.0,19.2,20.7,21.7
2013-06-13,19.4,39279.7,15.0,18.3,21.0,20.8
2013-06-14,17.8,42655.3,15.0,17.5,19.4,20.0
2013-06-15,16.2,46031.0,15.0,16.6,17.8,19.0
2013-06-16,15.2,45660.0,15.0,14.7,16.2,17.9
2013-06-17,14.7,42965.5,15.0,14.1,15.2,16.7
2013-06-18,14.2,40271.0,15.0,13.6,14.7,15.6
2013-06-19,12.3,35471.0,15.0,12.3,14.2,14.5
2013-06-20,13.0,27210.0,15.0,11.4,12.3,13.9
2013-06-21,15.0,23532.0,15.0,14.9,13.0,13.8
2013-06-22,17.0,26148.0,15.0,13.2,15.0,14.3
2013-06-23,19.5,26945.0,15.0,11.9,17.0,15.4
2013-06-24,18.4,30181.5,15.0,12.2,19.5,16.6
2013-06-25,17.4,33418.0,15.0,12.5,18.4,17.5
2013-06-26,15.2,28645.0,12.7,12.5,17.4,17.5
2013-06-27,13.0,28578.0,10.3,13.8,15.2,16.7
2013-06-28,11.8,30162.0,8.0,11.5,13.0,15.2
2013-06-29,13.5,26728.0,7.5,11.3,11.8,14.2
2013-06-30,14.1,32118.0,11.0,11.4,13.5,13.5
2013-07-01,14.8,28861.5,9.5,12.0,14.1,13.4
2013-07-02,15.4,25605.0,8.0,12.6,14.8,13.9
2013-07-03,14.4,25375.0,3.0,11.5,15.4,14.4
2013-07-04,13.5,26922.0,5.5,13.7,14.4,14.4
2013-07-05,13.7,26937.0,7.9,13.1,13.5,14.4
2013-07-06,14.7,29136.0,10.4,13.1,13.7,14.3
2013-07-07,15.7,32766.0,12.8,13.1,14.7,14.4
2013-07-08,15.1,33865.0,13.4,14.6,15.7,14.5
2013-07-09,14.4,34964.0,13.9,16.2,15.1,14.7
2013-07-10,13.1,31438.0,8.9,14.2,14.4,14.6
2013-07-11,13.2,28386.0,11.2,14.4,13.1,14.3
2013-07-12,14.9,31268.0,9.6,15.4,13.2,14.1
2013-07-13,12.7,29205.0,10.4,13.6,14.9,13.7
2013-07-14,20.7,19283.0,11.1,13.9,12.7,14.9
2013-07-15,18.0,29294.5,11.9,14.9,20.7,15.9
2013-07-16,15.3,39306.0,12.7,15.8,18.0,16.3
2013-07-17,12.5,37262.0,7.0,14.8,15.3,15.8
2013-07-18,11.4,37333.0,6.5,17.0,12.5,15.6
2013-07-19,11.1,32204.0,5.9,16.5,11.4,13.7
2013-07-20,14.0,27958.0,4.2,17.8,11.1,12.9
2013-07-21,14.4,36627.0,5.7,19.0,14.0,12.7
2013-07-22,14.4,34600.5,7.2,19.0,14.4,13.1
2013-07-23,14.3,32574.0,8.7,19.0,14.4,13.6
2013-07-24,13.0,26899.0,8.6,21.8,14.3,14.0
2013-07-25,11.2,36295.0,8.6,20.5,13.0,13.5
2013-07-26,11.4,29022.0,13.6,24.2,11.2,12.9
2013-07-27,14.4,27224.0,12.3,23.8,11.4,12.9
2013-07-28,12.6,39977.0,5.6,22.9,14.4,12.5
2013-07-29,13.1,35810.0,9.1,24.7,12.6,12.5
2013-07-30,13.5,31643.0,12.6,26.5,13.1,13.0
2013-07-31,13.7,28599.0,7.6,24.8,13.5,13.5
2013-08-01,13.9,24503.0,10.2,24.3,13.7,13.4
2013-08-02,16.7,22031.0,12.8,25.0,13.9,14.2
2013-08-03,23.0,21746.0,13.1,25.0,16.7,16.2
2013-08-04,25.1,30270.0,13.4,24.9,23.0,18.5
2013-08-05,24.5,29956.0,15.1,27.5,25.1,20.6
2013-08-06,23.8,29642.0,16.9,30.2,24.5,22.6
2013-08-07,23.2,23832.0,10.4,28.7,23.8,23.9
2013-08-08,22.1,20659.0,16.0,29.5,23.2,23.7
2013-08-09,24.4,19899.0,14.0,25.8,22.1,23.6
2013-08-10,24.8,25482.0,15.6,30.1,24.4,23.7
2013-08-11,27.3,22710.0,16.9,29.6,24.8,24.4
2013-08-12,27.1,22227.0,16.7,27.4,27.3,25.1
2013-08-13,26.9,21744.0,16.5,25.2,27.1,26.1
2013-08-14,28.1,18181.0,20.7,29.4,26.9,26.8
2013-08-15,29.7,16210.0,24.9,25.2,28.1,27.8
2013-08-16,34.8,14213.0,25.7,27.6,29.7,29.3
2013-08-17,36.1,19227.0,24.8,28.0,34.8,31.1
2013-08-18,35.9,23695.0,35.2,32.1,36.1,32.9
2013-08-19,36.0,23591.0,32.7,30.9,35.9,34.5
2013-08-20,36.1,23487.0,30.3,29.6,36.0,35.8
2013-08-21,38.9,15109.0,27.8,30.0,36.1,36.6
2013-08-22,39.2,16743.0,25.4,29.9,38.9,37.2
2013-08-23,39.4,18377.0,22.9,29.7,39.2,37.9
2013-08-24,39.7,20011.0,20.5,29.6,39.4,38.7
2013-08-25,37.5,31566.0,18.0,29.3,39.7,38.9
2013-08-26,36.3,29239.5,23.2,30.0,37.5,38.4
2013-08-27,35.1,26913.0,28.5,30.7,36.3,37.6
2013-08-28,34.2,22020.0,27.7,32.6,35.1,36.6
2013-08-29,34.7,15288.0,24.8,32.0,34.2,35.6
2013-08-30,43.4,6444.0,26.0,34.1,34.7,36.7
2013-08-31,44.9,17279.0,25.8,32.8,43.4,38.5
2013-09-01,43.3,22573.0,25.7,32.9,44.9,40.1
2013-09-02,40.5,24432.0,25.5,34.5,43.3,41.4
2013-09-03,37.7,26291.0,25.4,36.0,40.5,42.0
2013-09-04,35.2,24991.0,25.2,37.7,37.7,40.3
2013-09-05,36.2,16237.0,25.3,38.7,35.2,38.6
2013-09-06,42.1,12419.0,25.3,40.0,36.2,38.3
2013-09-07,43.5,19405.0,25.4,41.2,42.1,38.9
2013-09-08,45.1,20158.0,28.4,43.1,43.5,40.4
2013-09-09,45.5,20358.0,31.4,43.7,45.1,42.5
2013-09-10,45.8,20558.0,34.4,44.3,45.5,44.4
2013-09-11,42.0,18085.0,32.2,40.7,45.8,44.4
2013-09-12,45.5,19988.0,33.0,46.9,42.0,44.8
2013-09-13,37.3,18065.0,33.9,42.0,45.5,43.2
2013-09-14,35.5,23714.0,34.7,39.4,37.3,41.2
2013-09-15,33.9,27070.0,35.5,42.0,35.5,38.8
2013-09-16,31.0,9638.0,36.4,40.7,33.9,36.6
2013-09-17,33.6,21898.0,37.2,40.6,31.0,34.3
2013-09-18,33.2,25867.0,38.0,36.7,33.6,33.4
2013-09-19,33.9,28463.0,38.9,37.7,33.2,33.1
2013-09-20,31.6,32154.3,39.7,37.3,33.9,32.7
2013-09-21,29.4,35845.7,40.5,36.8,31.6,32.3
2013-09-22,27.1,39537.0,41.4,36.4,29.4,31.0
2013-09-23,28.1,35265.0,42.2,36.8,27.1,30.0
2013-09-24,29.2,30993.0,43.0,37.2,28.1,29.1
2013-09-25,28.6,29326.0,43.8,35.5,29.2,28.5
2013-09-26,28.6,28558.0,44.7,32.8,28.6,28.3
2013-09-27,30.9,22446.0,45.5,35.5,28.6,29.1
2013-09-28,35.3,23075.0,46.3,34.5,30.9,30.5
2013-09-29,37.0,27521.0,47.2,36.9,35.3,32.1
2013-09-30,36.7,26239.5,48.0,36.2,37.0,33.7
2013-10-01,36.4,24958.0,48.8,35.5,36.7,35.3
2013-10-02,38.6,22291.0,49.7,34.4,36.4,36.8
2013-10-03,40.9,20537.0,50.5,33.1,38.6,37.9
2013-10-04,40.8,20528.0,48.9,39.4,40.9,38.7
2013-10-05,39.0,28521.0,47.3,37.4,40.8,39.1
2013-10-06,36.7,30957.0,45.8,35.0,39.0,39.2
2013-10-07,38.8,26832.5,44.2,36.1,36.7,39.2
2013-10-08,40.8,22708.0,42.6,37.3,38.8,39.2
2013-10-09,40.2,23510.0,41.0,40.6,40.8,39.1
2013-10-10,41.8,20008.0,39.5,37.4,40.2,39.7
2013-10-11,44.5,19421.0,37.9,37.9,41.8,41.2
2013-10-12,45.4,22096.0,36.3,38.9,44.5,42.5
2013-10-13,46.1,22914.0,35.6,40.2,45.4,43.6
2013-10-14,45.0,23942.5,35.0,41.5,46.1,44.6
2013-10-15,44.0,24971.0,34.3,42.8,45.0,45.0
2013-10-16,43.4,23162.0,33.6,43.6,44.0,44.8
2013-10-17,43.0,21374.0,33.0,46.1,43.4,44.3
2013-10-18,42.7,21861.0,32.3,47.0,43.0,43.6
2013-10-19,42.4,26745.0,33.5,43.4,42.7,43.1
2013-10-20,40.7,29541.0,34.6,46.3,42.4,42.4
2013-10-21,40.5,27936.0,35.8,46.9,40.7,41.9
2013-10-22,40.3,26331.0,37.0,47.5,40.5,41.3
2013-10-23,38.8,21997.0,32.5,47.3,40.3,40.5
2013-10-24,37.2,23421.0,27.8,47.4,38.8,39.5
2013-10-25,37.0,21731.0,23.1,46.2,37.2,38.8
2013-10-26,35.6,28267.0,23.6,43.6,37.0,37.8
2013-10-27,33.8,30669.0,24.2,44.3,35.6,36.5
2013-10-28,34.6,30350.0,24.7,44.0,33.8,35.6
2013-10-29,35.4,30031.0,25.3,43.6,34.6,35.3
2013-10-30,35.0,27211.0,25.8,46.5,35.4,34.9
2013-10-31,33.9,28404.0,24.2,46.9,35.0,34.5
2013-11-01,34.2,25160.0,22.5,49.5,33.9,34.6
2013-11-02,32.2,33852.0,20.9,48.5,34.2,34.1
2013-11-03,30.5,33131.0,19.3,47.6,32.2,33.2
2013-11-04,30.4,35176.0,17.6,48.0,30.5,32.2
2013-11-05,30.2,37221.0,16.0,48.5,30.4,31.5
2013-11-06,26.7,33916.0,15.5,49.0,30.2,30.0
2013-11-07,24.7,35755.0,15.0,49.6,26.7,28.5
2013-11-08,23.9,31738.0,14.5,50.2,24.7,27.2
2013-11-09,25.7,33313.0,14.0,47.9,23.9,26.2
2013-11-10,26.3,37568.0,13.5,48.9,25.7,25.5
2013-11-11,25.5,39270.5,13.0,48.0,26.3,25.2
2013-11-12,24.6,40973.0,12.5,47.1,25.5,25.2
2013-11-13,23.9,35869.0,14.1,40.8,24.6,25.2
2013-11-14,23.8,36675.0,15.7,41.5,23.9,24.8
2013-11-15,24.2,32386.0,17.3,43.8,23.8,24.4
2013-11-16,25.2,37675.0,18.0,45.8,24.2,24.3
2013-11-17,26.4,38893.0,19.8,49.0,25.2,24.7
2013-11-18,27.6,35449.5,21.6,47.1,26.4,25.4
2013-11-19,28.9,32006.0,23.3,45.2,27.6,26.5
2013-11-20,28.1,30543.0,25.1,43.6,28.9,27.2
2013-11-21,28.9,27885.0,26.9,40.3,28.1,28.0
2013-11-22,30.5,28881.0,27.8,39.4,28.9,28.8
2013-11-23,33.8,30698.0,28.7,36.0,30.5,30.0
2013-11-24,36.2,30371.0,29.6,37.1,33.8,31.5
2013-11-25,36.0,30871.0,30.5,39.1,36.2,33.1
2013-11-26,35.7,31371.0,31.4,41.1,36.0,34.4
2013-11-27,34.7,28783.0,32.3,42.5,35.7,35.3
2013-11-28,35.0,24826.0,33.2,44.1,34.7,35.5
2013-11-29,37.1,23183.0,34.1,47.5,35.0,35.7
2013-11-30,42.3,21803.0,35.0,48.8,37.1,37.0
2013-12-01,44.2,26416.0,36.0,47.7,42.3,38.7
2013-12-02,44.2,24850.5,36.9,47.2,44.2,40.6
2013-12-03,44.1,23285.0,37.8,46.8,44.2,42.4
2013-12-04,44.5,20682.0,38.7,51.4,44.1,43.9
2013-12-05,44.2,17537.0,39.6,45.2,44.5,44.2
2013-12-06,43.9,21710.0,40.5,45.3,44.2,44.2
2013-12-07,47.9,20935.0,41.4,48.0,43.9,44.9
2013-12-08,48.7,21301.0,42.3,47.6,47.9,45.8
2013-12-09,49.8,19216.5,43.2,46.8,48.7,46.9
2013-12-10,50.8,17132.0,44.1,45.9,49.8,48.2
2013-12-11,48.6,20002.0,45.0,48.1,50.8,49.2
2013-12-12,50.2,15717.0,49.8,47.7,48.6,49.6
2013-12-13,50.0,16451.0,54.6,45.9,50.2,49.9
2013-12-14,53.4,18127.0,50.9,48.0,50.0,50.6
2013-12-15,50.1,21498.0,47.2,51.2,53.4,50.5
2013-12-16,49.6,20442.0,43.5,47.9,50.1,50.7
2013-12-17,49.1,19386.0,39.8,44.6,49.6,50.4
2013-12-18,48.1,17489.0,36.1,48.1,49.1,50.1
2013-12-19,47.6,15940.0,32.4,47.5,48.1,48.9
2013-12-20,47.2,18229.0,28.7,45.1,47.6,48.3
2013-12-21,46.3,20373.0,25.0,42.6,47.2,47.7
2013-12-22,45.6,18707.0,26.4,43.7,46.3,47.0
2013-12-23,44.2,19204.5,27.9,45.2,45.6,46.2
2013-12-24,42.9,19702.0,29.3,46.8,44.2,45.2
2013-12-25,43.6,14315.0,30.7,45.5,42.9,44.5
2013-12-26,45.3,11261.0,32.1,46.0,43.6,44.3
2013-12-27,49.5,11413.0,33.6,44.9,45.3,45.1
2013-12-28,53.1,15496.0,35.0,46.9,49.5,46.9
2013-12-29,51.5,18627.0,36.3,47.1,53.1,48.6
2013-12-30,52.8,18282.5,37.6,48.8,51.5,50.4
2013-12-31,54.1,17938.0,38.9,50.5,52.8,52.2
2014-01-01,53.6,17150.0,40.2,52.8,54.1,53.0
2014-01-02,52.8,11229.0,41.6,51.3,53.6,53.0
2014-01-03,53.5,13980.0,42.9,56.2,52.8,53.4
2014-01-04,52.1,18632.0,44.2,59.7,53.5,53.2
2014-01-05,44.7,25770.0,45.5,57.1,52.1,51.3
2014-01-06,43.9,23814.5,43.2,58.2,44.7,49.4
2014-01-07,43.1,21859.0,40.8,59.3,43.9,47.5
2014-01-08,38.6,21398.0,38.5,57.2,43.1,44.5
2014-01-09,35.3,14684.0,36.2,54.2,38.6,41.1
2014-01-10,33.2,15848.0,33.8,51.5,35.3,38.8
2014-01-11,38.2,17852.0,31.5,51.9,33.2,37.7
2014-01-12,41.5,19482.0,29.2,54.5,38.2,37.4
2014-01-13,41.6,20194.5,26.8,55.1,41.5,38.0
2014-01-14,41.8,20907.0,24.5,55.8,41.6,39.3
2014-01-15,37.5,18531.0,23.7,55.5,41.8,40.1
2014-01-16,35.6,15421.0,22.8,56.1,37.5,39.6
2014-01-17,37.6,14673.0,22.0,58.8,35.6,38.8
2014-01-18,38.3,18405.0,21.2,57.0,37.6,38.2
2014-01-19,36.5,23336.0,20.4,56.0,38.3,37.1
2014-01-20,36.6,20061.0,19.5,55.2,36.5,36.9
2014-01-21,36.7,16786.0,18.7,54.5,36.6,37.1
2014-01-22,31.5,17778.0,17.9,52.4,36.7,35.9
2014-01-23,30.4,14409.0,17.1,50.9,31.5,34.3
2014-01-24,27.8,14285.0,16.2,55.5,30.4,32.6
2014-01-25,37.4,14007.0,15.4,56.3,27.8,32.8
2014-01-26,38.2,17476.0,14.6,55.2,37.4,33.1
2014-01-27,38.9,9935.0,13.8,55.2,38.2,34.5
2014-01-28,29.5,19138.0,12.9,48.9,38.9,34.4
2014-01-29,29.4,19404.0,12.1,49.0,29.5,34.7
2014-01-30,32.3,9868.0,11.3,47.6,29.4,33.7
2014-01-31,32.5,12948.7,10.4,48.1,32.3,32.5
2014-02-01,32.7,16029.3,9.6,48.5,32.5,31.3
2014-02-02,32.9,19110.0,8.8,49.0,32.7,32.0
2014-02-03,33.1,22190.7,8.0,49.5,32.9,32.7
2014-02-04,33.3,25271.3,7.1,49.9,33.1,32.9
2014-02-05,33.5,28352.0,6.3,50.4,33.3,33.1
2014-02-06,26.6,30361.0,5.5,49.8,33.5,31.9
2014-02-07,25.2,21935.0,4.7,52.1,26.6,30.3
2014-02-08,23.8,19133.0,3.8,51.3,25.2,28.5
2014-02-09,23.2,16255.0,3.0,52.4,23.8,26.5
2014-02-10,25.2,13192.5,4.2,49.0,23.2,24.8
2014-02-11,27.3,10130.0,5.5,45.5,25.2,24.9
2014-02-12,30.3,10703.0,6.8,45.0,27.3,26.0
2014-02-13,36.8,13378.0,8.0,45.0,30.3,28.6
2014-02-14,48.5,15218.0,9.2,47.7,36.8,33.6
2014-02-15,47.3,16292.8,10.5,48.2,48.5,38.0
2014-02-16,46.1,17367.5,11.8,48.7,47.3,41.8
2014-02-17,44.9,18442.2,13.0,49.1,46.1,44.7
2014-02-18,43.7,19517.0,14.2,49.6,44.9,46.1
2014-02-19,40.4,17688.0,15.5,51.0,43.7,44.5
2014-02-20,37.5,14131.0,16.8,48.4,40.4,42.5
2014-02-21,45.6,8896.0,18.0,48.9,37.5,42.4
2014-02-22,50.5,13234.0,19.2,49.0,45.6,43.5
2014-02-23,49.3,17108.0,20.5,52.5,50.5,44.7
2014-02-24,50.8,15776.5,21.8,53.5,49.3,46.7
2014-02-25,52.4,14445.0,23.0,54.4,50.8,49.7
2014-02-26,48.8,14011.0,24.2,55.7,52.4,50.4
2014-02-27,50.5,12745.0,25.5,56.2,48.8,50.4
2014-02-28,56.4,11419.0,26.8,55.8,50.5,51.8
2014-03-01,51.8,15033.0,28.0,59.7,56.4,52.0
2014-03-02,49.5,15550.0,24.7,61.0,51.8,51.4
2014-03-03,49.8,16223.0,21.3,60.7,49.5,51.6
2014-03-04,50.0,16896.0,18.0,60.4,49.8,51.5
2014-03-05,43.0,16496.0,26.5,62.0,50.0,48.8
2014-03-06,41.1,15969.0,35.0,60.1,43.0,46.7
2014-03-07,40.1,12295.0,35.7,58.8,41.1,44.8
2014-03-08,40.7,18998.0,36.4,56.3,40.1,43.0
2014-03-09,40.8,19553.0,37.1,56.0,40.7,41.1
2014-03-10,41.0,19663.5,37.9,55.9,40.8,40.7
2014-03-11,41.1,19774.0,38.6,55.8,41.0,40.7
2014-03-12,46.5,13405.0,39.3,58.0,41.1,42.0
2014-03-13,45.4,13731.0,40.0,59.4,46.5,43.0
2014-03-14,49.8,14103.0,37.7,59.8,45.4,44.8
2014-03-15,47.9,22355.0,35.3,60.5,49.8,46.1
2014-03-16,44.1,23087.0,33.0,57.4,47.9,46.7
2014-03-17,43.0,23632.0,30.9,59.1,44.1,46.0
2014-03-18,41.8,24177.0,28.8,60.8,43.0,45.3
2014-03-19,36.2,24121.0,26.8,57.5,41.8,42.6
2014-03-20,34.5,20069.0,24.7,56.9,36.2,39.9
2014-03-21,31.6,23628.0,22.6,58.6,34.5,37.4
2014-03-22,34.3,21843.0,22.6,60.1,31.6,35.7
2014-03-23,36.1,26167.0,22.7,61.6,34.3,34.5
2014-03-24,35.8,25379.0,22.7,61.5,36.1,34.5
2014-03-25,35.4,24591.0,22.8,61.4,35.8,34.6
2014-03-26,33.8,28608.0,22.8,61.6,35.4,35.1
2014-03-27,29.0,29154.0,22.9,61.1,33.8,34.0
2014-03-28,29.2,25373.0,22.9,58.9,29.0,32.6
2014-03-29,26.8,32180.0,23.0,60.5,29.2,30.8
2014-03-30,23.9,36530.0,23.0,59.4,26.8,28.5
2014-03-31,24.1,33144.5,23.1,59.0,23.9,26.6
2014-04-01,24.3,29759.0,23.1,58.6,24.1,25.7
2014-04-02,22.6,32459.0,23.2,59.0,24.3,24.3
2014-04-03,23.3,38706.0,23.2,56.0,22.6,23.6
2014-04-04,27.8,41272.0,23.3,58.0,23.3,24.4
2014-04-05,25.8,44811.5,23.3,55.8,27.8,24.8
2014-04-06,23.7,48351.0,23.4,53.6,25.8,24.6
2014-04-07,21.7,51890.5,23.4,51.5,23.7,24.5
2014-04-08,19.6,55430.0,23.5,49.3,21.7,23.7
2014-04-09,19.6,37972.0,23.5,47.8,19.6,22.1
2014-04-10,20.3,36055.0,23.6,46.9,19.6,21.0
2014-04-11,20.6,32684.0,23.6,50.3,20.3,20.4
2014-04-12,24.9,32678.0,23.7,49.7,20.6,21.0
2014-04-13,24.2,38148.0,23.7,50.8,24.9,21.9
2014-04-14,24.4,35448.5,23.8,51.2,24.2,22.9
2014-04-15,24.5,32749.0,23.8,51.6,24.4,23.7
2014-04-16,23.4,29863.0,25.0,49.4,24.5,24.3
2014-04-17,24.4,25269.0,24.5,48.4,23.4,24.2
2014-04-18,26.6,23646.0,24.0,43.6,24.4,24.7
2014-04-19,30.6,29430.0,23.5,47.3,26.6,25.9
2014-04-20,29.2,34034.0,23.0,45.1,30.6,26.8
2014-04-21,28.6,30579.0,22.5,44.2,29.2,27.9
2014-04-22,28.0,27124.0,22.0,43.2,28.6,28.6
2014-04-23,26.5,23750.0,21.5,44.7,28.0,28.6
2014-04-24,27.0,21106.0,21.0,43.5,26.5,27.9
2014-04-25,28.9,23089.0,20.5,44.6,27.0,27.8
2014-04-26,32.0,27157.0,20.0,47.0,28.9,28.5
2014-04-27,29.9,32638.0,24.0,48.2,32.0,28.9
2014-04-28,31.6,28473.0,23.7,48.8,29.9,29.9
2014-04-29,33.2,24308.0,23.4,49.3,31.6,31.1
2014-04-30,30.9,27867.0,23.1,46.6,33.2,31.5
2014-05-01,29.7,22317.0,22.8,50.3,30.9,31.1
2014-05-02,29.0,20517.0,22.5,47.1,29.7,30.9
2014-05-03,33.5,21196.0,22.2,48.2,29.0,31.3
2014-05-04,31.8,32941.0,21.9,47.6,33.5,31.0
2014-05-05,32.5,28241.0,21.0,47.5,31.8,31.3
2014-05-06,33.2,23541.0,20.0,47.5,32.5,32.0
2014-05-07,30.3,27687.0,19.1,47.8,33.2,32.3
2014-05-08,35.4,19543.0,18.1,45.9,30.3,32.6
2014-05-09,36.3,23261.0,17.2,46.6,35.4,33.5
2014-05-10,35.4,29503.0,19.7,47.2,36.3,34.1
2014-05-11,36.7,29226.0,18.1,50.7,35.4,34.8
2014-05-12,37.5,27497.5,16.5,51.2,36.7,36.3
2014-05-13,38.3,25769.0,14.9,51.8,37.5,36.8
2014-05-14,35.7,24473.0,22.0,52.1,38.3,36.7
2014-05-15,34.4,21238.0,12.1,53.5,35.7,36.5
2014-05-16,32.9,25617.0,13.7,49.1,34.4,35.8
2014-05-17,33.7,28069.0,17.3,51.0,32.9,35.0
2014-05-18,31.8,30255.0,14.9,47.5,33.7,33.7
2014-05-19,30.7,28791.0,12.4,49.1,31.8,32.7
2014-05-20,29.6,27327.0,10.0,50.7,30.7,31.7
2014-05-21,23.9,27116.0,10.1,44.5,29.6,29.9
2014-05-22,26.3,19830.0,10.2,45.9,23.9,28.5
2014-05-23,35.4,16079.0,10.3,46.5,26.3,29.2
2014-05-24,38.5,26840.0,10.5,46.7,35.4,30.7
2014-05-25,36.0,31660.0,10.6,48.7,38.5,32.0
2014-05-26,37.5,26376.0,10.7,48.0,36.0,34.7
2014-05-27,38.9,21092.0,10.8,47.4,37.5,37.3
2014-05-28,44.6,15605.0,10.9,49.3,38.9,39.1
2014-05-29,44.3,18539.0,11.0,44.7,44.6,40.3
2014-05-30,38.1,22579.0,11.2,43.1,44.3,40.7
2014-05-31,34.3,27927.0,11.3,44.1,38.1,40.0
2014-06-01,31.4,29793.0,11.4,42.4,34.3,38.5
2014-06-02,32.9,18614.0,11.5,40.2,31.4,36.2
2014-06-03,32.5,20631.0,12.0,39.5,32.9,33.8
2014-06-04,32.2,22648.0,12.6,38.7,32.5,32.7
2014-06-05,31.8,24665.0,13.1,38.0,32.2,32.2
2014-06-06,26.7,29592.0,13.6,34.1,31.8,31.2
2014-06-07,29.9,25920.0,14.2,37.6,26.7,30.6
2014-06-08,28.4,29090.0,14.7,29.0,29.9,29.8
2014-06-09,29.8,25206.5,15.2,31.2,28.4,29.3
2014-06-10,31.2,21323.0,15.8,33.4,29.8,29.2
2014-06-11,35.2,18463.0,16.3,33.9,31.2,30.9
2014-06-12,40.1,17089.0,16.8,32.8,35.2,32.9
2014-06-13,40.2,17651.0,17.3,30.8,40.1,35.3
2014-06-14,39.7,21675.0,17.9,27.7,40.2,37.3
2014-06-15,41.0,21235.0,18.4,28.9,39.7,39.2
2014-06-16,39.6,22271.5,18.9,28.9,41.0,40.1
2014-06-17,38.3,23308.0,19.5,28.9,39.6,39.8
2014-06-18,31.5,22555.0,20.0,28.2,38.3,38.0
2014-06-19,26.2,24331.0,19.3,24.4,31.5,35.3
2014-06-20,24.3,19740.0,18.6,23.7,26.2,32.0
2014-06-21,27.6,22323.0,17.9,24.5,24.3,29.6
2014-06-22,27.2,23749.0,17.1,26.2,27.6,27.4
2014-06-23,26.9,23743.0,16.4,27.2,27.2,26.4
2014-06-24,26.6,23737.0,15.7,28.3,26.9,26.5
2014-06-25,25.1,25118.0,15.0,26.7,26.6,26.7
2014-06-26,23.2,24390.0,17.5,29.3,25.1,25.8
2014-06-27,21.2,23407.0,23.2,26.0,23.2,24.6
2014-06-28,19.8,30384.0,22.8,29.8,21.2,23.2
2014-06-29,18.4,33854.0,21.2,26.2,19.8,21.5
2014-06-30,18.6,32483.0,19.6,24.2,18.4,20.2
2014-07-01,18.9,31112.0,18.0,22.2,18.6,19.4
2014-07-02,16.6,29017.0,16.4,21.0,18.9,18.5
2014-07-03,15.8,26779.0,14.8,17.0,16.6,17.7
2014-07-04,14.7,30900.0,13.2,15.8,15.8,16.9
2014-07-05,15.7,33803.0,11.6,16.6,14.7,16.3
2014-07-06,17.3,33456.0,10.0,18.7,15.7,16.0
2014-07-07,16.8,34117.0,10.6,17.8,17.3,16.1
2014-07-08,16.3,34778.0,11.2,16.8,16.8,16.2
2014-07-09,14.6,35198.0,13.2,17.6,16.3,16.1
2014-07-10,13.9,31146.0,8.9,19.2,14.6,15.8
2014-07-11,15.3,30938.0,7.3,16.8,13.9,15.4
2014-07-12,14.0,36220.0,6.1,19.0,15.3,14.8
2014-07-13,12.8,37809.0,8.3,18.4,14.0,14.1
2014-07-14,12.9,37367.0,8.0,18.5,12.8,13.8
2014-07-15,12.9,36925.0,7.7,18.6,12.9,13.6
2014-07-16,13.0,29378.0,7.4,18.4,12.9,13.1
2014-07-17,12.0,31828.0,7.1,21.1,13.0,12.7
2014-07-18,11.8,32354.0,4.0,19.8,12.0,12.5
2014-07-19,13.7,30448.0,5.0,19.1,11.8,12.7
2014-07-20,14.0,35578.0,7.5,20.0,13.7,12.9
2014-07-21,14.4,36906.0,8.6,21.7,14.0,13.2
2014-07-22,14.8,38234.0,9.7,23.4,14.4,13.7
2014-07-23,13.8,32838.0,9.4,22.6,14.8,14.1
2014-07-24,17.9,16767.0,9.1,22.4,13.8,15.0
2014-07-25,17.1,31292.0,8.7,23.5,17.9,15.6
2014-07-26,14.1,39122.0,8.4,26.2,17.1,15.5
2014-07-27,13.4,45080.0,11.4,25.3,14.1,15.3
