日期,banana_平均價,banana_交易量,scarletbanana_平均價,guava_平均價,banana_前日平均價,banana_5日平均價
2014-07-28,25.1,13320.0,20.8,13.1,25.3,24.5
2014-07-29,24.9,12630.0,18.6,12.7,25.1,25.0
2014-07-30,23.6,9060.0,15.1,10.9,24.9,25.0
2014-07-31,20.8,9799.0,15.9,10.0,23.6,23.9
2014-08-01,25.4,8899.0,19.4,13.0,20.8,24.0
2014-08-02,27.5,9050.0,23.5,16.4,25.4,24.4
2014-08-03,26.9,10565.0,24.2,16.6,27.5,24.8
2014-08-04,27.5,11372.5,22.9,15.2,26.9,25.6
2014-08-05,28.1,12180.0,21.7,13.9,27.5,27.1
2014-08-06,31.0,7755.0,18.7,12.5,28.1,28.2
2014-08-07,33.5,8070.0,26.0,12.2,31.0,29.4
2014-08-08,33.1,10585.0,27.4,13.3,33.5,30.6
2014-08-09,37.1,11161.0,28.3,14.1,33.1,32.6
2014-08-10,37.0,10045.0,27.7,16.6,37.1,34.3
2014-08-11,37.2,10526.7,28.3,16.2,37.0,35.6
2014-08-12,37.3,11008.3,28.8,15.9,37.2,36.3
2014-08-13,37.5,11490.0,29.4,15.5,37.3,37.2
2014-08-14,35.7,7505.0,31.6,14.6,37.5,36.9
2014-08-15,33.8,8650.0,29.9,14.0,35.7,36.3
2014-08-16,43.4,5809.0,31.2,14.1,33.8,37.5
2014-08-17,40.8,9036.0,24.7,14.0,43.4,38.2
2014-08-18,41.1,9422.5,24.2,14.6,40.8,39.0
2014-08-19,41.4,9809.0,23.7,15.1,41.1,40.1
2014-08-20,42.2,8562.0,24.8,20.8,41.4,41.8
2014-08-21,39.9,9358.0,25.2,24.9,42.2,41.1
2014-08-22,41.2,8201.0,24.2,24.6,39.9,41.2
2014-08-23,41.1,9579.0,23.9,20.2,41.2,41.2
2014-08-24,40.7,13689.0,23.4,22.1,41.1,41.0
2014-08-25,40.7,12475.5,26.1,24.0,40.7,40.7
2014-08-26,40.7,11262.0,28.9,25.8,40.7,40.9
2014-08-27,40.2,6217.0,26.7,27.3,40.7,40.7
2014-08-28,32.9,9399.0,24.6,23.9,40.2,39.0
2014-08-29,33.0,8706.0,21.7,26.4,32.9,37.5
2014-08-30,32.7,9519.0,25.3,27.3,33.0,35.9
2014-08-31,30.0,11676.0,23.1,29.0,32.7,33.8
2014-09-01,30.4,11877.0,24.1,30.8,30.0,31.8
2014-09-02,30.8,12078.0,25.2,32.5,30.4,31.4
2014-09-03,32.7,8650.0,22.1,39.2,30.8,31.3
2014-09-04,28.0,11587.0,22.0,36.5,32.7,30.4
2014-09-05,29.6,8998.0,20.7,37.5,28.0,30.3
2014-09-06,24.7,13462.0,20.2,38.2,29.6,29.2
2014-09-07,27.0,11623.0,23.2,39.8,24.7,28.4
2014-09-08,25.8,10077.0,31.2,43.9,27.0,27.0
2014-09-09,24.9,11886.0,29.3,41.7,25.8,26.4
2014-09-10,23.9,13695.0,27.3,39.4,24.9,25.3
2014-09-11,23.0,15504.0,25.4,37.2,23.9,24.9
2014-09-12,20.2,12642.0,24.1,34.1,23.0,23.6
2014-09-13,20.5,12802.0,21.1,36.0,20.2,22.5
2014-09-14,22.0,11813.0,24.2,37.8,20.5,21.9
2014-09-15,22.6,13217.5,23.5,40.3,22.0,21.7
2014-09-16,23.1,14622.0,22.9,42.8,22.6,21.7
2014-09-17,22.3,14072.0,19.4,46.8,23.1,22.1
2014-09-18,19.8,14767.0,20.6,45.5,22.3,22.0
2014-09-19,22.1,12686.0,21.6,45.3,19.8,22.0
2014-09-20,24.1,12471.0,21.7,45.1,22.1,22.3
2014-09-21,22.8,14569.0,21.1,46.3,24.1,22.2
2014-09-22,23.1,16661.0,24.0,47.9,22.8,22.4
2014-09-23,23.5,18753.0,26.9,49.5,23.1,23.1
2014-09-24,23.8,14848.0,22.3,48.5,23.5,23.5
2014-09-25,24.7,14641.0,22.4,48.1,23.8,23.6
2014-09-26,24.0,11396.0,22.5,47.0,24.7,23.8
2014-09-27,25.4,12432.0,23.2,51.2,24.0,24.3
2014-09-28,27.8,9017.0,21.5,52.7,25.4,25.1
2014-09-29,26.5,11998.5,22.2,52.7,27.8,25.7
2014-09-30,25.1,14980.0,23.0,52.6,26.5,25.8
2014-10-01,29.0,10503.0,22.0,54.1,25.1,26.8
2014-10-02,27.5,13840.0,27.3,58.7,29.0,27.2
2014-10-03,25.5,12919.0,22.6,58.7,27.5,26.7
2014-10-04,29.0,14932.0,27.3,56.8,25.5,27.2
2014-10-05,29.7,11938.0,25.3,52.4,29.0,28.1
2014-10-06,30.8,15578.5,26.1,53.3,29.7,28.5
2014-10-07,31.9,19219.0,27.0,54.2,30.8,29.4
2014-10-08,29.4,15698.0,23.6,56.5,31.9,30.2
2014-10-09,27.7,14321.0,23.5,55.1,29.4,29.9
2014-10-10,30.1,10860.0,25.2,55.4,27.7,30.0
2014-10-11,27.9,12924.0,24.5,54.0,30.1,29.4
2014-10-12,29.6,11466.0,24.8,54.8,27.9,28.9
2014-10-13,29.6,12627.5,24.8,54.6,29.6,29.0
2014-10-14,29.7,13789.0,24.7,54.5,29.6,29.4
2014-10-15,29.9,12514.0,24.7,51.2,29.7,29.3
2014-10-16,27.5,12725.0,26.5,50.1,29.9,29.3
2014-10-17,29.9,9921.0,20.7,49.2,27.5,29.3
2014-10-18,30.7,11909.0,21.9,53.9,29.9,29.5
2014-10-19,32.3,11568.0,26.8,52.2,30.7,30.1
2014-10-20,31.8,13704.0,25.1,53.4,32.3,30.4
2014-10-21,31.2,15840.0,23.5,54.6,31.8,31.2
2014-10-22,32.9,10310.0,26.9,56.7,31.2,31.8
2014-10-23,33.1,18235.0,27.0,55.8,32.9,32.3
2014-10-24,32.6,13449.0,27.2,55.6,33.1,32.3
2014-10-25,33.0,11823.0,25.5,58.1,32.6,32.6
2014-10-26,33.8,11014.0,25.0,52.0,33.0,33.1
2014-10-27,32.3,13402.0,25.3,51.4,33.8,33.0
2014-10-28,30.8,15790.0,25.6,50.8,32.3,32.5
2014-10-29,31.8,10729.0,23.8,51.2,30.8,32.3
2014-10-30,27.4,15065.0,24.5,51.5,31.8,31.2
2014-10-31,21.1,16488.0,27.8,52.2,27.4,28.7
2014-11-01,23.4,17213.0,23.2,53.3,21.1,26.9
2014-11-02,22.8,16656.0,20.8,52.8,23.4,25.3
2014-11-03,23.6,17866.0,21.4,53.5,22.8,23.7
2014-11-04,24.3,19076.0,21.9,54.1,23.6,23.0
2014-11-05,26.1,14606.0,23.9,54.1,24.3,24.0
2014-11-06,28.7,16821.0,25.1,56.3,26.1,25.1
2014-11-07,29.4,16169.0,24.0,54.0,28.7,26.4
2014-11-08,31.6,13134.0,28.5,54.5,29.4,28.0
2014-11-09,32.4,10770.0,30.2,51.8,31.6,29.6
2014-11-10,31.7,14234.0,28.6,53.6,32.4,30.8
2014-11-11,31.0,17698.0,27.0,55.5,31.7,31.2
2014-11-12,32.2,13231.0,21.8,56.0,31.0,31.8
2014-11-13,28.5,12048.0,26.9,55.3,32.2,31.2
2014-11-14,28.1,12420.0,23.8,55.6,28.5,30.3
2014-11-15,29.3,14865.0,26.9,61.8,28.1,29.8
2014-11-16,30.1,12075.0,26.2,61.0,29.3,29.6
2014-11-17,29.9,13236.5,25.2,62.1,30.1,29.2
2014-11-18,29.7,14398.0,24.2,63.2,29.9,29.4
2014-11-19,30.1,14974.0,26.5,60.8,29.7,29.8
2014-11-20,30.9,15735.0,26.3,58.6,30.1,30.1
2014-11-21,28.6,22664.0,26.2,61.1,30.9,29.8
2014-11-22,30.7,17216.0,24.2,61.4,28.6,30.0
2014-11-23,32.0,15144.0,28.9,57.4,30.7,30.5
2014-11-24,31.8,16466.0,27.4,56.0,32.0,30.8
2014-11-25,31.6,17788.0,25.8,54.7,31.8,30.9
2014-11-26,28.2,14515.0,26.4,55.2,31.6,30.9
2014-11-27,29.1,15919.0,25.3,55.7,28.2,30.5
2014-11-28,25.9,15479.0,28.6,56.6,29.1,29.3
2014-11-29,28.1,13596.0,25.7,53.4,25.9,28.6
2014-11-30,28.0,15426.0,23.5,49.6,28.1,27.9
2014-12-01,28.4,16444.5,23.6,48.8,28.0,27.9
2014-12-02,28.9,17463.0,23.7,47.9,28.4,27.9
2014-12-03,28.3,18216.0,25.8,49.8,28.9,28.3
2014-12-04,26.8,16668.0,26.2,48.1,28.3,28.1
2014-12-05,29.2,16435.0,26.0,50.7,26.8,28.3
2014-12-06,30.3,18383.0,25.9,48.5,29.2,28.7
2014-12-07,29.6,15714.0,27.7,45.7,30.3,28.8
2014-12-08,30.0,16411.0,25.7,45.8,29.6,29.2
2014-12-09,30.3,17108.0,23.7,45.9,30.0,29.9
2014-12-10,27.7,13494.0,23.4,41.2,30.3,29.6
2014-12-11,25.9,16107.0,21.3,36.3,27.7,28.7
2014-12-12,23.8,17124.0,19.2,34.4,25.9,27.5
2014-12-13,23.5,17126.0,19.8,34.4,23.8,26.2
2014-12-14,26.6,14415.0,25.1,33.2,23.5,25.5
2014-12-15,26.8,15901.0,23.8,33.5,26.6,25.3
2014-12-16,26.9,17387.0,22.4,33.8,26.8,25.5
2014-12-17,26.5,13461.0,20.3,35.0,26.9,26.1
2014-12-18,24.1,15428.0,25.9,35.6,26.5,26.2
2014-12-19,26.5,14310.0,27.2,34.8,24.1,26.2
2014-12-20,26.7,15570.0,28.1,35.8,26.5,26.1
2014-12-21,26.8,19674.0,27.9,38.3,26.7,26.1
2014-12-22,28.2,17162.5,28.6,39.8,26.8,26.5
2014-12-23,29.7,14651.0,29.3,41.2,28.2,27.6
2014-12-24,28.4,12967.0,29.3,33.2,29.7,28.0
2014-12-25,29.0,10497.0,25.6,32.7,28.4,28.4
2014-12-26,27.5,11120.0,23.8,31.8,29.0,28.6
2014-12-27,30.4,10290.0,24.2,31.5,27.5,29.0
2014-12-28,27.4,14477.0,24.8,28.7,30.4,28.5
2014-12-29,29.0,14380.5,26.6,29.5,27.4,28.7
2014-12-30,30.7,14284.0,28.3,30.3,29.0,29.0
2014-12-31,30.7,13161.0,29.9,31.1,30.7,29.6
2015-01-01,33.0,8202.0,25.6,33.0,30.7,30.2
2015-01-02,35.5,10755.0,25.0,34.2,33.0,31.8
2015-01-03,36.8,11395.0,29.4,36.7,35.5,33.3
2015-01-04,35.4,15762.0,33.8,39.2,36.8,34.3
2015-01-05,37.0,15036.5,34.0,39.2,35.4,35.5
2015-01-06,38.7,14311.0,34.3,39.2,37.0,36.7
2015-01-07,39.1,11700.0,32.9,36.0,38.7,37.4
2015-01-08,36.5,9258.0,30.5,32.7,39.1,37.3
2015-01-09,38.8,9495.0,30.9,32.6,36.5,38.0
2015-01-10,36.5,13245.0,31.4,33.3,38.8,37.9
2015-01-11,35.6,13344.0,31.5,35.4,36.5,37.3
2015-01-12,34.8,14695.5,30.9,35.1,35.6,36.4
2015-01-13,34.0,16047.0,30.4,34.8,34.8,35.9
2015-01-14,36.3,11011.0,28.8,35.8,34.0,35.4
2015-01-15,36.1,10470.0,29.2,37.7,36.3,35.4
2015-01-16,36.5,11496.0,27.4,36.6,36.1,35.5
2015-01-17,38.0,10931.0,30.0,38.9,36.5,36.2
2015-01-18,37.2,15708.0,29.4,40.0,38.0,36.8
2015-01-19,37.5,15881.5,30.1,40.5,37.2,37.1
2015-01-20,37.8,16055.0,30.8,41.0,37.5,37.4
2015-01-21,38.4,11729.0,30.4,40.4,37.8,37.8
2015-01-22,37.9,10262.0,25.9,36.8,38.4,37.8
2015-01-23,38.7,10392.0,29.9,40.1,37.9,38.1
2015-01-24,38.2,11336.0,29.1,39.2,38.7,38.2
2015-01-25,37.3,12174.0,31.5,40.5,38.2,38.1
2015-01-26,36.6,11603.0,30.4,40.0,37.3,37.7
2015-01-27,36.0,11032.0,29.4,39.5,36.6,37.4
2015-01-28,34.0,9634.0,27.9,38.0,36.0,36.4
2015-01-29,36.2,9506.0,29.9,37.7,34.0,36.0
2015-01-30,38.7,9788.0,26.1,40.6,36.2,36.3
2015-01-31,38.8,10470.0,25.9,40.1,38.7,36.7
2015-02-01,39.2,11124.0,24.6,40.0,38.8,37.4
2015-02-02,38.5,15065.5,27.4,40.2,39.2,38.3
2015-02-03,37.9,19007.0,30.1,40.5,38.5,38.6
2015-02-04,36.4,12070.0,25.5,38.5,37.9,38.2
2015-02-05,38.0,10356.0,27.0,36.5,36.4,38.0
2015-02-06,37.0,7941.0,30.2,34.8,38.0,37.6
2015-02-07,38.3,8872.0,25.9,36.4,37.0,37.5
2015-02-08,38.4,8163.0,26.5,36.3,38.3,37.6
2015-02-09,38.1,9511.5,27.1,35.8,38.4,38.0
2015-02-10,37.9,10860.0,27.8,35.4,38.1,37.9
2015-02-11,37.2,9975.0,25.3,35.9,37.9,38.0
2015-02-12,35.2,9802.0,23.0,34.8,37.2,37.4
2015-02-13,37.8,10071.0,24.3,36.1,35.2,37.2
2015-02-14,37.2,8595.0,21.9,35.4,37.8,37.1
2015-02-15,37.0,9146.0,22.1,30.3,37.2,36.9
2015-02-16,36.3,9105.0,39.7,29.6,37.0,36.7
2015-02-17,35.1,13647.0,37.3,26.9,36.3,36.7
2015-02-18,42.6,4440.0,33.5,23.4,35.1,37.6
2015-02-19,42.1,5662.0,34.5,22.4,42.6,38.6
2015-02-20,41.6,6884.0,35.5,21.4,42.1,39.5
2015-02-21,41.1,8106.0,36.5,20.4,41.6,40.5
2015-02-22,40.6,9328.0,37.5,19.4,41.1,41.6
2015-02-23,40.1,10550.0,38.5,18.4,40.6,41.1
2015-02-24,39.6,11772.0,39.5,17.4,40.1,40.6
2015-02-25,39.9,12603.0,39.6,14.5,39.6,40.3
2015-02-26,40.6,14365.0,32.8,16.0,39.9,40.2
2015-02-27,42.2,13182.0,33.8,17.2,40.6,40.5
2015-02-28,43.9,11999.0,34.8,18.4,42.2,41.2
2015-03-01,42.7,10347.0,31.7,16.4,43.9,41.9
2015-03-02,42.1,13104.5,29.6,15.8,42.7,42.3
2015-03-03,41.5,15862.0,27.6,15.3,42.1,42.5
2015-03-04,37.1,18255.0,29.8,14.3,41.5,41.5
2015-03-05,35.5,16305.0,29.8,13.5,37.1,39.8
2015-03-06,44.1,9618.0,28.3,16.2,35.5,40.1
2015-03-07,42.2,12654.2,27.7,15.5,44.1,40.1
2015-03-08,40.2,15690.5,27.1,14.8,42.2,39.8
2015-03-09,38.3,18726.8,26.6,14.1,40.2,40.1
2015-03-10,36.4,21763.0,26.0,13.4,38.3,40.2
2015-03-11,32.8,11553.0,27.3,10.8,36.4,38.0
2015-03-12,31.5,7464.0,25.2,11.0,32.8,35.8
2015-03-13,36.6,11936.0,25.9,13.9,31.5,35.1
2015-03-14,35.7,15240.0,28.2,19.0,36.6,34.6
2015-03-15,35.9,15765.0,29.1,19.4,35.7,34.5
2015-03-16,36.2,16545.0,27.2,18.9,35.9,35.2
2015-03-17,36.6,17325.0,25.3,18.3,36.2,36.2
2015-03-18,38.9,9926.0,25.5,15.5,36.6,36.7
2015-03-19,37.4,12469.0,25.3,14.5,38.9,37.0
2015-03-20,38.5,14854.0,30.7,13.0,37.4,37.5
2015-03-21,42.8,9561.0,39.0,13.3,38.5,38.8
2015-03-22,41.1,13261.0,40.9,13.6,42.8,39.7
2015-03-23,39.0,14330.0,33.5,13.2,41.1,39.8
2015-03-24,37.0,15399.0,26.1,12.9,39.0,39.7
2015-03-25,40.2,7620.0,29.5,13.1,37.0,40.0
2015-03-26,35.9,11884.0,26.4,12.8,40.2,38.6
2015-03-27,38.0,11430.0,28.1,12.5,35.9,38.0
2015-03-28,36.7,13704.0,27.6,13.0,38.0,37.6
2015-03-29,34.6,16073.0,31.5,15.8,36.7,37.1
2015-03-30,33.9,16249.0,31.6,15.5,34.6,35.8
2015-03-31,33.2,16425.0,31.7,15.2,33.9,35.3
2015-04-01,32.2,16204.0,31.9,16.9,33.2,34.1
2015-04-02,32.3,18684.0,31.6,16.3,32.2,33.2
2015-04-03,29.8,20644.0,33.5,15.0,32.3,32.3
2015-04-04,30.7,19674.0,37.7,17.3,29.8,31.6
2015-04-05,30.3,19806.0,37.2,16.1,30.7,31.1
2015-04-06,29.8,19938.0,36.8,14.9,30.3,30.6
2015-04-07,29.4,20070.0,36.3,13.7,29.8,30.0
2015-04-08,27.9,14589.0,29.2,12.4,29.4,29.6
2015-04-09,28.1,13038.0,28.5,11.8,27.9,29.1
2015-04-10,28.0,13300.0,25.7,12.6,28.1,28.6
2015-04-11,26.0,14706.0,25.9,12.8,28.0,27.9
2015-04-12,27.5,14691.0,25.0,13.5,26.0,27.5
2015-04-13,26.4,18203.0,26.6,16.1,27.5,27.2
2015-04-14,25.2,21715.0,28.2,18.7,26.4,26.6
2015-04-15,25.9,18815.0,28.1,20.4,25.2,26.2
2015-04-16,25.1,17343.0,29.0,20.0,25.9,26.0
2015-04-17,25.6,19205.0,30.4,19.2,25.1,25.6
2015-04-18,25.0,20073.0,30.6,19.5,25.6,25.4
2015-04-19,24.9,23357.0,31.4,19.1,25.0,25.3
2015-04-20,25.5,20647.0,30.7,17.6,24.9,25.2
2015-04-21,26.2,17937.0,30.0,16.2,25.5,25.4
2015-04-22,26.8,15713.0,32.9,17.6,26.2,25.7
2015-04-23,26.1,16358.0,38.0,18.3,26.8,25.9
2015-04-24,26.7,15265.0,35.6,18.7,26.1,26.3
2015-04-25,29.2,13996.0,35.1,17.8,26.7,27.0
2015-04-26,30.2,14617.0,32.3,16.4,29.2,27.8
2015-04-27,30.2,15559.0,32.0,16.9,30.2,28.5
2015-04-28,30.2,16501.0,31.7,17.3,30.2,29.3
2015-04-29,30.9,13349.0,33.5,16.9,30.2,30.1
2015-04-30,31.5,16269.0,32.8,18.1,30.9,30.6
2015-05-01,28.5,21081.0,31.8,18.2,31.5,30.3
2015-05-02,30.7,16983.0,34.6,17.5,28.5,30.4
2015-05-03,31.0,16632.0,37.0,17.2,30.7,30.5
2015-05-04,30.4,17704.5,36.6,16.5,31.0,30.4
2015-05-05,29.8,18777.0,36.3,15.8,30.4,30.1
2015-05-06,27.6,16344.0,35.7,14.9,29.8,29.9
2015-05-07,26.5,17091.0,36.4,15.4,27.6,29.1
2015-05-08,29.0,13137.0,34.2,15.4,26.5,28.7
2015-05-09,30.3,12766.0,32.2,15.7,29.0,28.6
2015-05-10,29.8,16082.0,32.1,16.7,30.3,28.6
2015-05-11,28.9,16388.0,32.7,17.4,29.8,28.9
2015-05-12,27.9,16694.0,33.3,18.1,28.9,29.2
2015-05-13,29.6,12623.0,35.8,19.8,27.9,29.3
2015-05-14,27.3,15618.0,36.5,21.5,29.6,28.7
2015-05-15,27.7,15008.0,35.4,20.3,27.3,28.3
2015-05-16,27.5,16576.0,35.9,20.4,27.7,28.0
2015-05-17,25.6,22449.0,33.5,22.5,27.5,27.5
2015-05-18,26.0,21624.5,34.6,23.3,25.6,26.8
2015-05-19,26.3,20800.0,35.8,24.1,26.0,26.6
2015-05-20,24.1,16549.0,32.2,20.8,26.3,25.9
2015-05-21,23.6,14931.0,26.9,18.8,24.1,25.1
2015-05-22,21.6,17823.0,33.6,29.9,23.6,24.3
2015-05-23,27.7,11180.0,35.7,30.9,21.6,24.7
2015-05-24,26.0,14998.0,35.9,37.9,27.7,24.6
2015-05-25,25.9,16610.0,36.5,38.6,26.0,25.0
2015-05-26,25.7,18222.0,37.1,39.4,25.9,25.4
2015-05-27,27.3,13575.0,32.7,34.9,25.7,26.5
2015-05-28,27.4,14349.0,31.5,33.2,27.3,26.5
2015-05-29,27.4,13298.0,32.1,31.1,27.4,26.7
2015-05-30,29.6,12754.0,31.0,34.8,27.4,27.5
2015-05-31,30.8,13413.0,28.3,38.6,29.6,28.5
2015-06-01,30.4,15916.0,31.2,39.5,30.8,29.1
2015-06-02,29.9,18419.0,34.1,40.5,30.4,29.6
2015-06-03,30.3,10275.0,32.5,39.4,29.9,30.2
2015-06-04,28.2,12966.0,28.5,36.9,30.3,29.9
2015-06-05,27.9,10586.0,24.7,33.4,28.2,29.3
2015-06-06,26.2,12466.0,24.6,32.5,27.9,28.5
2015-06-07,25.3,13834.0,27.8,33.6,26.2,27.6
2015-06-08,26.1,15574.0,27.1,33.9,25.3,26.7
2015-06-09,26.8,17314.0,26.4,34.1,26.1,26.5
2015-06-10,26.8,11347.0,26.1,34.8,26.8,26.2
2015-06-11,24.4,13587.0,23.6,33.6,26.8,25.9
2015-06-12,23.4,15318.0,27.5,34.5,24.4,25.5
2015-06-13,21.4,14034.0,28.6,35.6,23.4,24.6
2015-06-14,21.6,18136.0,26.6,34.1,21.4,23.5
2015-06-15,22.6,17796.5,26.1,34.0,21.6,22.7
2015-06-16,23.5,17457.0,25.7,34.0,22.6,22.5
2015-06-17,23.7,15168.0,22.4,28.2,23.5,22.6
2015-06-18,19.6,16623.0,24.7,23.7,23.7,22.2
2015-06-19,20.1,18390.0,28.4,25.3,19.6,21.9
2015-06-20,18.7,19521.0,24.6,30.0,20.1,21.1
2015-06-21,18.7,19959.7,24.4,28.6,18.7,20.2
2015-06-22,18.7,20398.3,24.3,27.1,18.7,19.2
2015-06-23,18.7,20837.0,24.1,25.7,18.7,19.0
2015-06-24,17.0,13644.0,20.4,21.5,18.7,18.4
2015-06-25,15.9,14046.0,20.0,20.1,17.0,17.8
2015-06-26,16.7,11386.0,22.0,26.3,15.9,17.4
2015-06-27,15.7,14574.0,18.6,29.2,16.7,16.8
2015-06-28,17.8,14931.0,23.2,29.5,15.7,16.6
2015-06-29,17.2,15851.0,22.9,29.6,17.8,16.7
2015-06-30,16.6,16771.0,22.6,29.6,17.2,16.8
2015-07-01,16.9,15022.0,22.4,27.4,16.6,16.8
2015-07-02,16.7,11535.0,21.0,26.4,16.9,17.0
2015-07-03,16.9,10626.0,18.4,26.2,16.7,16.9
2015-07-04,18.6,11295.0,21.0,24.8,16.9,17.1
2015-07-05,17.3,12608.0,21.9,24.0,18.6,17.3
2015-07-06,17.4,14093.5,20.9,23.7,17.3,17.4
2015-07-07,17.5,15579.0,19.9,23.4,17.4,17.5
2015-07-08,17.4,12036.0,17.6,21.6,17.5,17.6
2015-07-09,18.3,12670.0,25.2,27.0,17.4,17.6
2015-07-10,17.4,9629.0,19.1,28.4,18.3,17.6
2015-07-11,19.7,11115.0,19.1,27.3,17.4,18.1
2015-07-12,21.5,10977.0,21.9,26.5,19.7,18.9
2015-07-13,21.4,12788.5,20.4,25.7,21.5,19.7
2015-07-14,21.2,14600.0,18.8,24.9,21.4,20.2
2015-07-15,26.4,12417.0,20.9,22.6,21.2,22.0
2015-07-16,25.2,13419.0,24.0,23.1,26.4,23.1
2015-07-17,27.3,8577.0,21.5,24.6,25.2,24.3
2015-07-18,28.3,9875.0,22.7,28.0,27.3,25.7
2015-07-19,29.0,10500.0,19.6,26.2,28.3,27.2
2015-07-20,29.3,11620.5,20.2,26.8,29.0,27.8
2015-07-21,29.6,12741.0,20.8,27.3,29.3,28.7
2015-07-22,31.3,9189.0,17.9,25.4,29.6,29.5
2015-07-23,30.0,10089.0,19.1,26.9,31.3,29.8
2015-07-24,27.9,11556.0,17.7,28.4,30.0,29.6
2015-07-25,29.9,10444.0,20.3,27.7,27.9,29.7
2015-07-26,30.1,10620.0,24.3,28.8,29.9,29.8
2015-07-27,31.2,12003.0,25.6,30.6,30.1,29.8
2015-07-28,32.3,13386.0,27.0,32.4,31.2,30.3
2015-07-29,33.5,12324.0,27.9,37.4,32.3,31.4
2015-07-30,32.3,12924.0,28.9,34.5,33.5,31.9
2015-07-31,30.7,11145.0,25.7,34.0,32.3,32.0
2015-08-01,34.0,8775.0,30.2,34.9,30.7,32.6
2015-08-02,32.5,11720.0,32.0,35.4,34.0,32.6
2015-08-03,32.5,13643.5,28.8,33.8,32.5,32.4
2015-08-04,32.6,15567.0,25.5,32.3,32.5,32.5
2015-08-05,33.5,11997.0,23.4,34.0,32.6,33.0
2015-08-06,32.0,11718.0,25.6,38.1,33.5,32.6
2015-08-07,30.1,10326.0,24.0,40.8,32.0,32.1
2015-08-08,37.9,3782.0,14.4,39.2,30.1,33.2
2015-08-09,38.5,10389.0,35.1,54.1,37.9,34.4
2015-08-10,36.5,11901.5,30.1,52.2,38.5,35.0
2015-08-11,34.5,13414.0,25.0,50.2,36.5,35.5
2015-08-12,33.9,12069.0,20.4,53.0,34.5,36.3
2015-08-13,34.1,13317.0,20.2,56.9,33.9,35.5
2015-08-14,32.4,15025.0,20.9,60.6,34.1,34.3
2015-08-15,35.7,10853.0,24.3,62.0,32.4,34.1
2015-08-16,36.5,12602.0,25.4,62.6,35.7,34.5
2015-08-17,34.6,14631.5,26.2,62.0,36.5,34.7
2015-08-18,32.8,16661.0,27.0,61.4,34.6,34.4
2015-08-19,37.3,10242.0,24.3,61.9,32.8,35.4
2015-08-20,31.9,12041.0,26.2,64.6,37.3,34.6
2015-08-21,33.2,12996.0,26.9,68.8,31.9,34.0
2015-08-22,31.7,12085.0,27.9,70.8,33.2,33.4
2015-08-23,35.0,15723.0,29.4,76.1,31.7,33.8
2015-08-24,34.2,16742.5,29.8,73.7,35.0,33.2
2015-08-25,33.4,17762.0,30.1,71.3,34.2,33.5
2015-08-26,32.4,12905.0,30.4,74.2,33.4,33.3
2015-08-27,35.6,14765.0,35.2,80.1,32.4,34.1
2015-08-28,36.8,17508.0,32.4,80.2,35.6,34.5
2015-08-29,37.5,17184.8,32.3,76.5,36.8,35.1
2015-08-30,38.3,16861.5,32.2,72.7,37.5,36.1
2015-08-31,39.0,16538.2,32.2,69.0,38.3,37.4
2015-09-01,39.8,16215.0,32.1,65.2,39.0,38.3
2015-09-02,44.5,8235.0,32.7,57.9,39.8,39.8
2015-09-03,47.2,8175.0,28.2,59.2,44.5,41.8
2015-09-04,49.8,8238.0,31.3,63.7,47.2,44.1
2015-09-05,52.1,9149.0,31.7,68.0,49.8,46.7
2015-09-06,53.8,8469.0,32.5,71.4,52.1,49.5
2015-09-07,54.8,9582.5,32.4,71.4,53.8,51.5
2015-09-08,55.7,10696.0,32.3,71.4,54.8,53.2
2015-09-09,58.0,7200.0,36.1,69.8,55.7,54.9
2015-09-10,59.2,8250.0,40.1,66.8,58.0,56.3
2015-09-11,62.2,6709.0,36.0,58.9,59.2,58.0
2015-09-12,61.5,10863.0,41.7,50.4,62.2,59.3
2015-09-13,64.1,8858.0,37.4,46.1,61.5,61.0
2015-09-14,61.0,10600.5,38.4,47.9,64.1,61.6
2015-09-15,58.0,12343.0,39.4,49.7,61.0,61.4
2015-09-16,60.7,7741.0,37.2,48.9,58.0,61.1
2015-09-17,60.5,7677.0,38.0,48.6,60.7,60.9
2015-09-18,56.1,8901.0,42.0,47.1,60.5,59.3
2015-09-19,53.8,11131.0,37.2,45.3,56.1,57.8
2015-09-20,54.4,11070.0,38.3,39.8,53.8,57.1
2015-09-21,55.0,10955.5,37.5,40.9,54.4,56.0
2015-09-22,55.7,10841.0,36.7,42.0,55.0,55.0
2015-09-23,56.3,7909.0,43.8,43.9,55.7,55.0
2015-09-24,52.5,10140.0,35.5,45.5,56.3,54.8
2015-09-25,55.3,7455.0,39.0,44.2,52.5,55.0
2015-09-26,55.2,11489.0,39.0,41.1,55.3,55.0
2015-09-27,52.9,13635.0,42.9,40.0,55.2,54.4
2015-09-28,53.9,13366.7,45.2,40.5,52.9,54.0
2015-09-29,54.9,13098.3,47.5,40.9,53.9,54.4
2015-09-30,55.9,12830.0,49.8,41.4,54.9,54.6
2015-10-01,52.7,9048.0,44.5,35.9,55.9,54.1
2015-10-02,50.7,8835.0,34.1,35.1,52.7,53.6
2015-10-03,53.6,8852.0,43.9,39.2,50.7,53.6
2015-10-04,50.1,10110.0,41.1,43.7,53.6,52.6
2015-10-05,51.3,11596.0,41.5,46.3,50.1,51.7
