市場,產品,香蕉_平均價,香蕉_交易量,香蕉_5日平均價格,香蕉_前1日平均價格,芭蕉_前1日平均價,芭樂_前1日平均價格
109 台北一,A1 香蕉,24.6,18088,22.220000000000088,21.9,21.8,22.7
109 台北一,A1 香蕉,23.9,25229,22.740000000000087,24.6,24.8,22.0
109 台北一,A1 香蕉,22.7,27668,22.960000000000086,23.9,26.8,22.8
109 台北一,A1 香蕉,25.0,21635,23.620000000000086,22.7,28.4,23.7
109 台北一,A1 香蕉,25.1,19252,24.260000000000087,25.0,26.8,23.3
109 台北一,A1 香蕉,21.8,23398,23.70000000000009,25.1,24.1,15.6
109 台北一,A1 香蕉,19.4,22783,22.80000000000009,21.8,22.2,15.9
109 台北一,A1 香蕉,15.7,23257,21.400000000000087,19.4,23.6,15.4
109 台北一,A1 香蕉,13.3,23623,19.060000000000088,15.7,21.3,14.8
109 台北一,A1 香蕉,14.0,19534,16.84000000000009,13.3,20.4,15.8
109 台北一,A1 香蕉,15.3,20885,15.540000000000088,14.0,21.4,17.2
109 台北一,A1 香蕉,15.2,24252,14.700000000000092,15.3,22.4,18.4
109 台北一,A1 香蕉,15.5,21607,14.66000000000009,15.2,19.8,15.7
109 台北一,A1 香蕉,17.6,25614,15.520000000000092,15.5,21.8,13.8
109 台北一,A1 香蕉,17.9,32383,16.30000000000009,17.6,19.8,13.6
109 台北一,A1 香蕉,17.2,26413,16.680000000000092,17.9,21.1,13.7
109 台北一,A1 香蕉,16.5,21241,16.94000000000009,17.2,24.0,14.0
109 台北一,A1 香蕉,16.5,24623,17.140000000000093,16.5,21.1,14.0
109 台北一,A1 香蕉,17.0,22391,17.02000000000009,16.5,18.0,12.5
109 台北一,A1 香蕉,15.1,21261,16.460000000000086,17.0,20.6,10.9
109 台北一,A1 香蕉,13.0,22895,15.620000000000086,15.1,19.2,11.1
109 台北一,A1 香蕉,14.7,17867,15.260000000000087,13.0,18.4,11.9
109 台北一,A1 香蕉,17.0,17963,15.360000000000088,14.7,21.5,12.4
109 台北一,A1 香蕉,19.8,20801,15.920000000000087,17.0,23.9,14.8
109 台北一,A1 香蕉,22.7,18915,17.44000000000009,19.8,18.9,14.2
109 台北一,A1 香蕉,21.8,17081,19.200000000000088,22.7,24.2,11.9
109 台北一,A1 香蕉,20.4,23273,20.340000000000085,21.8,20.7,16.1
109 台北一,A1 香蕉,23.9,21027,21.720000000000084,20.4,25.9,14.9
109 台北一,A1 香蕉,25.9,24235,22.940000000000087,23.9,20.1,12.1
109 台北一,A1 香蕉,23.9,23996,23.180000000000085,25.9,20.1,13.0
109 台北一,A1 香蕉,22.0,19411,23.220000000000088,23.9,19.2,11.6
109 台北一,A1 香蕉,20.6,18260,23.260000000000087,22.0,20.2,9.6
109 台北一,A1 香蕉,21.6,16548,22.800000000000086,20.6,21.7,9.5
109 台北一,A1 香蕉,25.0,15722,22.620000000000083,21.6,19.1,13.0
109 台北一,A1 香蕉,27.2,15330,23.28000000000008,25.0,21.7,15.8
109 台北一,A1 香蕉,27.4,16480,24.36000000000008,27.2,24.5,16.5
109 台北一,A1 香蕉,28.3,15573,25.900000000000084,27.4,24.3,14.3
109 台北一,A1 香蕉,30.7,16230,27.720000000000084,28.3,21.4,11.6
109 台北一,A1 香蕉,33.3,18314,29.380000000000088,30.7,21.6,10.9
109 台北一,A1 香蕉,35.2,18207,30.980000000000086,33.3,24.8,10.5
109 台北一,A1 香蕉,36.7,21972,32.84000000000008,35.2,26.2,13.6
109 台北一,A1 香蕉,32.7,21290,33.720000000000084,36.7,31.1,17.8
109 台北一,A1 香蕉,33.4,18374,34.26000000000009,32.7,26.2,15.4
109 台北一,A1 香蕉,32.6,19237,34.12000000000008,33.4,34.6,14.5
109 台北一,A1 香蕉,35.2,17767,34.12000000000008,32.6,28.4,12.2
109 台北一,A1 香蕉,37.7,14070,34.320000000000086,35.2,26.2,10.9
109 台北一,A1 香蕉,34.8,17656,34.74000000000009,37.7,22.3,12.9
109 台北一,A1 香蕉,33.2,15806,34.70000000000009,34.8,25.2,18.0
109 台北一,A1 香蕉,36.5,14885,35.48000000000009,33.2,23.3,19.3
109 台北一,A1 香蕉,37.3,18505,35.90000000000009,36.5,22.1,19.2
109 台北一,A1 香蕉,38.5,16950,36.060000000000095,37.3,26.2,20.7
109 台北一,A1 香蕉,38.0,18830,36.70000000000009,38.5,25.2,22.7
109 台北一,A1 香蕉,36.8,20788,37.420000000000094,38.0,26.2,22.3
109 台北一,A1 香蕉,36.1,19616,37.340000000000096,36.8,27.0,24.5
109 台北一,A1 香蕉,34.8,18079,36.84000000000009,36.1,25.5,22.9
109 台北一,A1 香蕉,30.5,17867,35.24000000000009,34.8,27.2,22.6
109 台北一,A1 香蕉,28.8,18768,33.40000000000009,30.5,28.7,23.7
109 台北一,A1 香蕉,28.1,18650,31.660000000000093,28.8,30.8,26.8
109 台北一,A1 香蕉,27.1,19577,29.860000000000092,28.1,24.9,28.4
109 台北一,A1 香蕉,27.5,18263,28.40000000000009,27.1,25.6,30.7
109 台北一,A1 香蕉,24.6,24783,27.22000000000009,27.5,23.2,33.3
109 台北一,A1 香蕉,21.9,23302,25.84000000000009,24.6,25.8,35.0
109 台北一,A1 香蕉,21.6,22846,24.540000000000088,21.9,24.4,36.1
109 台北一,A1 香蕉,21.1,22340,23.34000000000009,21.6,22.5,35.1
109 台北一,A1 香蕉,22.1,19359,22.260000000000087,21.1,24.2,39.7
109 台北一,A1 香蕉,21.5,22273,21.64000000000009,22.1,26.3,42.2
109 台北一,A1 香蕉,19.0,27810,21.060000000000088,21.5,23.3,34.9
109 台北一,A1 香蕉,19.1,24483,20.560000000000088,19.0,26.2,32.5
109 台北一,A1 香蕉,19.8,23904,20.300000000000086,19.1,27.9,34.6
109 台北一,A1 香蕉,19.6,24159,19.800000000000086,19.8,25.3,41.6
109 台北一,A1 香蕉,20.9,20270,19.680000000000085,19.6,23.2,43.4
109 台北一,A1 香蕉,20.5,23190,19.980000000000086,20.9,25.0,43.4
109 台北一,A1 香蕉,19.3,22329,20.020000000000085,20.5,24.3,43.0
109 台北一,A1 香蕉,20.7,24625,20.200000000000085,19.3,23.3,43.2
109 台北一,A1 香蕉,20.8,24576,20.440000000000083,20.7,24.2,45.1
109 台北一,A1 香蕉,23.1,25115,20.88000000000008,20.8,23.2,46.3
109 台北一,A1 香蕉,23.9,32656,21.56000000000008,23.1,28.7,50.3
109 台北一,A1 香蕉,21.9,31187,22.080000000000084,23.9,23.2,50.1
109 台北一,A1 香蕉,21.2,23631,22.180000000000085,21.9,19.7,47.9
109 台北一,A1 香蕉,22.8,22023,22.580000000000084,21.2,23.0,46.6
109 台北一,A1 香蕉,24.8,23212,22.920000000000083,22.8,24.6,48.6
109 台北一,A1 香蕉,25.8,25456,23.300000000000086,24.8,26.9,48.8
109 台北一,A1 香蕉,26.0,25260,24.120000000000083,25.8,28.8,52.2
109 台北一,A1 香蕉,26.3,27973,25.140000000000086,26.0,28.0,53.8
109 台北一,A1 香蕉,25.5,27403,25.680000000000085,26.3,31.8,55.9
109 台北一,A1 香蕉,26.0,24589,25.920000000000083,25.5,29.5,61.2
109 台北一,A1 香蕉,27.2,24131,26.20000000000008,26.0,28.6,57.9
109 台北一,A1 香蕉,26.9,30027,26.38000000000008,27.2,26.0,52.9
109 台北一,A1 香蕉,28.6,31270,26.840000000000078,26.9,29.9,50.8
109 台北一,A1 香蕉,27.8,29152,27.30000000000008,28.6,23.7,53.5
109 台北一,A1 香蕉,28.1,23538,27.720000000000077,27.8,28.2,54.0
109 台北一,A1 香蕉,30.1,22614,28.30000000000008,28.1,27.2,54.3
109 台北一,A1 香蕉,30.9,23019,29.10000000000008,30.1,30.7,54.6
109 台北一,A1 香蕉,29.2,28792,29.220000000000077,30.9,26.5,52.5
109 台北一,A1 香蕉,27.9,26282,29.240000000000077,29.2,29.5,53.9
109 台北一,A1 香蕉,28.9,23542,29.40000000000008,27.9,26.6,53.2
109 台北一,A1 香蕉,28.4,24058,29.06000000000008,28.9,28.8,51.1
109 台北一,A1 香蕉,28.8,21554,28.640000000000082,28.4,29.2,50.8
109 台北一,A1 香蕉,28.8,22744,28.560000000000088,28.8,28.0,50.3
109 台北一,A1 香蕉,29.9,26992,28.960000000000086,28.8,28.6,53.2
109 台北一,A1 香蕉,31.1,23222,29.400000000000084,29.9,30.8,54.9
109 台北一,A1 香蕉,31.2,30473,29.960000000000083,31.1,31.5,53.9
109 台北一,A1 香蕉,30.2,32335,30.240000000000077,31.2,33.2,52.8
109 台北一,A1 香蕉,29.5,27218,30.380000000000074,30.2,32.6,52.6
109 台北一,A1 香蕉,30.2,22839,30.440000000000072,29.5,27.8,52.7
109 台北一,A1 香蕉,29.1,29899,30.04000000000007,30.2,27.5,53.9
109 台北一,A1 香蕉,26.6,27477,29.120000000000072,29.1,29.2,51.4
109 台北一,A1 香蕉,23.0,32559,27.680000000000074,26.6,24.2,50.0
109 台北一,A1 香蕉,20.6,31533,25.900000000000073,23.0,27.8,48.8
109 台北一,A1 香蕉,20.2,29358,23.90000000000007,20.6,31.1,49.9
109 台北一,A1 香蕉,20.9,25518,22.26000000000007,20.2,24.3,50.5
109 台北一,A1 香蕉,21.8,28539,21.300000000000075,20.9,22.7,48.2
109 台北一,A1 香蕉,25.2,25628,21.740000000000073,21.8,27.7,51.0
109 台北一,A1 香蕉,29.2,30806,23.460000000000072,25.2,28.0,52.6
109 台北一,A1 香蕉,27.6,33641,24.94000000000007,29.2,32.1,53.0
109 台北一,A1 香蕉,26.7,29202,26.10000000000007,27.6,28.0,52.6
109 台北一,A1 香蕉,27.8,22487,27.300000000000068,26.7,24.9,54.8
109 台北一,A1 香蕉,29.8,26730,28.220000000000073,27.8,28.1,55.3
109 台北一,A1 香蕉,28.5,25431,28.080000000000076,29.8,27.5,54.0
109 台北一,A1 香蕉,27.8,22593,28.12000000000008,28.5,28.2,55.0
109 台北一,A1 香蕉,25.6,27836,27.90000000000008,27.8,29.4,51.9
109 台北一,A1 香蕉,25.6,24441,27.460000000000075,25.6,28.6,52.5
109 台北一,A1 香蕉,27.6,21269,27.020000000000074,25.6,25.9,52.7
109 台北一,A1 香蕉,27.8,26838,26.880000000000074,27.6,25.1,57.6
109 台北一,A1 香蕉,26.8,27722,26.680000000000074,27.8,27.9,55.4
109 台北一,A1 香蕉,27.9,29068,27.14000000000008,26.8,26.4,59.4
109 台北一,A1 香蕉,29.5,29436,27.92000000000008,27.9,31.4,58.9
109 台北一,A1 香蕉,28.9,34170,28.18000000000008,29.5,30.7,59.0
109 台北一,A1 香蕉,31.3,28521,28.88000000000008,28.9,28.1,57.0
109 台北一,A1 香蕉,30.1,30403,29.540000000000077,31.3,29.4,54.8
109 台北一,A1 香蕉,29.1,28651,29.780000000000076,30.1,29.0,55.8
109 台北一,A1 香蕉,27.4,27190,29.360000000000078,29.1,30.0,56.5
109 台北一,A1 香蕉,25.5,27855,28.680000000000074,27.4,25.7,53.6
109 台北一,A1 香蕉,25.2,25829,27.460000000000072,25.5,28.6,52.0
109 台北一,A1 香蕉,25.7,24866,26.58000000000007,25.2,26.8,47.9
109 台北一,A1 香蕉,24.9,29407,25.740000000000073,25.7,25.9,48.4
109 台北一,A1 香蕉,25.3,26594,25.32000000000007,24.9,27.4,46.7
109 台北一,A1 香蕉,26.6,28576,25.54000000000007,25.3,30.3,51.4
109 台北一,A1 香蕉,26.9,30459,25.880000000000074,26.6,30.6,45.4
109 台北一,A1 香蕉,28.0,35605,26.340000000000078,26.9,27.7,44.1
109 台北一,A1 香蕉,28.5,30600,27.060000000000077,28.0,30.6,44.6
109 台北一,A1 香蕉,28.9,31531,27.780000000000076,28.5,27.5,43.6
109 台北一,A1 香蕉,27.4,27181,27.940000000000076,28.9,28.1,36.1
109 台北一,A1 香蕉,26.0,30243,27.760000000000076,27.4,32.6,33.7
109 台北一,A1 香蕉,23.1,28948,26.780000000000076,26.0,26.2,29.5
109 台北一,A1 香蕉,21.0,29207,25.280000000000076,23.1,23.3,29.8
109 台北一,A1 香蕉,21.1,26451,23.720000000000073,21.0,24.3,32.3
109 台北一,A1 香蕉,22.2,27836,22.68000000000007,21.1,23.1,31.9
109 台北一,A1 香蕉,23.2,30829,22.12000000000007,22.2,25.3,32.2
109 台北一,A1 香蕉,23.3,26643,22.16000000000007,23.2,21.7,33.9
109 台北一,A1 香蕉,24.5,23715,22.86000000000007,23.3,27.3,35.1
109 台北一,A1 香蕉,25.0,27304,23.64000000000007,24.5,30.4,34.2
109 台北一,A1 香蕉,26.4,27821,24.48000000000007,25.0,30.7,34.8
109 台北一,A1 香蕉,28.0,30478,25.440000000000076,26.4,29.9,37.9
109 台北一,A1 香蕉,28.0,27693,26.380000000000074,28.0,30.3,38.5
109 台北一,A1 香蕉,28.4,19440,27.160000000000075,28.0,28.7,32.0
109 台北一,A1 香蕉,29.1,18780,27.980000000000075,28.4,28.3,29.5
109 台北一,A1 香蕉,29.5,19739,28.600000000000072,29.1,28.0,29.3
109 台北一,A1 香蕉,28.6,20044,28.720000000000073,29.5,31.9,30.9
109 台北一,A1 香蕉,28.8,22795,28.880000000000074,28.6,28.8,25.5
109 台北一,A1 香蕉,31.1,19997,29.420000000000073,28.8,25.8,28.9
109 台北一,A1 香蕉,34.1,18420,30.420000000000073,31.1,28.4,29.4
109 台北一,A1 香蕉,35.0,21552,31.520000000000074,34.1,29.9,30.1
109 台北一,A1 香蕉,33.9,21249,32.58000000000008,35.0,34.4,31.5
109 台北一,A1 香蕉,35.5,24610,33.92000000000007,33.9,38.0,36.6
109 台北一,A1 香蕉,35.7,27482,34.840000000000074,35.5,37.7,34.7
109 台北一,A1 香蕉,34.5,23697,34.92000000000007,35.7,31.3,35.0
109 台北一,A1 香蕉,35.4,18204,35.00000000000007,34.5,33.5,32.0
109 台北一,A1 香蕉,33.9,18815,35.00000000000007,35.4,32.3,29.3
109 台北一,A1 香蕉,32.8,23721,34.46000000000007,33.9,29.4,27.4
109 台北一,A1 香蕉,31.7,22942,33.66000000000007,32.8,30.8,31.6
109 台北一,A1 香蕉,32.2,24555,33.20000000000007,31.7,31.6,32.3
109 台北一,A1 香蕉,32.9,21490,32.70000000000007,32.2,27.1,31.3
109 台北一,A1 香蕉,33.3,20294,32.58000000000007,32.9,27.7,30.1
109 台北一,A1 香蕉,33.8,19936,32.780000000000065,33.3,30.5,33.2
109 台北一,A1 香蕉,34.7,21420,33.38000000000007,33.8,35.7,36.4
109 台北一,A1 香蕉,36.3,25113,34.20000000000007,34.7,32.6,36.6
109 台北一,A1 香蕉,35.8,29668,34.78000000000007,36.3,32.2,36.8
109 台北一,A1 香蕉,33.9,28203,34.90000000000007,35.8,31.6,37.4
109 台北一,A1 香蕉,34.3,17610,35.00000000000007,33.9,31.5,36.5
109 台北一,A1 香蕉,35.0,17829,35.06000000000007,34.3,30.3,37.6
109 台北一,A1 香蕉,34.9,20458,34.78000000000007,35.0,31.3,36.7
109 台北一,A1 香蕉,34.1,21232,34.440000000000076,34.9,31.5,37.3
109 台北一,A1 香蕉,32.5,21535,34.160000000000075,34.1,33.5,35.9
109 台北一,A1 香蕉,32.2,19360,33.74000000000008,32.5,28.7,37.4
109 台北一,A1 香蕉,34.3,18288,33.60000000000008,32.2,28.5,36.3
109 台北一,A1 香蕉,33.9,17250,33.40000000000008,34.3,30.2,38.8
109 台北一,A1 香蕉,36.2,21396,33.82000000000008,33.9,32.6,40.7
109 台北一,A1 香蕉,38.0,21681,34.92000000000008,36.2,32.2,38.9
109 台北一,A1 香蕉,37.5,28080,35.980000000000075,38.0,33.4,37.2
109 台北一,A1 香蕉,36.3,26158,36.380000000000074,37.5,32.0,30.9
109 台北一,A1 香蕉,33.0,22396,36.200000000000074,36.3,28.7,29.5
109 台北一,A1 香蕉,31.2,17195,35.20000000000007,33.0,31.1,30.9
109 台北一,A1 香蕉,33.4,18772,34.28000000000007,31.2,27.8,34.6
109 台北一,A1 香蕉,33.8,17209,33.54000000000006,33.4,24.5,35.5
109 台北一,A1 香蕉,32.8,19680,32.84000000000007,33.8,21.9,31.6
109 台北一,A1 香蕉,32.3,22271,32.70000000000007,32.8,21.7,33.0
109 台北一,A1 香蕉,33.0,20537,33.06000000000007,32.3,25.2,32.1
109 台北一,A1 香蕉,32.9,20501,32.96000000000007,33.0,25.4,30.9
109 台北一,A1 香蕉,33.5,18585,32.90000000000007,32.9,30.4,29.9
109 台北一,A1 香蕉,33.1,17145,32.96000000000007,33.5,26.1,27.4
109 台北一,A1 香蕉,32.6,17843,33.020000000000074,33.1,25.7,25.6
109 台北一,A1 香蕉,29.0,19671,32.22000000000007,32.6,36.7,30.1
109 台北一,A1 香蕉,31.1,15007,31.86000000000007,29.0,29.2,24.4
109 台北一,A1 香蕉,31.8,28921,31.520000000000074,31.1,32.4,28.0
109 台北一,A1 香蕉,30.6,29706,31.020000000000074,31.8,38.6,15.8
109 台北一,A1 香蕉,30.4,25531,30.580000000000076,30.6,38.0,12.1
109 台北一,A1 香蕉,32.3,22678,31.240000000000077,30.4,34.1,13.2
109 台北一,A1 香蕉,34.6,18338,31.940000000000076,32.3,37.5,19.3
109 台北一,A1 香蕉,37.3,23977,33.04000000000008,34.6,37.1,14.9
109 台北一,A1 香蕉,35.7,31277,34.06000000000007,37.3,37.8,14.0
109 台北一,A1 香蕉,36.6,26895,35.300000000000075,35.7,32.9,14.4
109 台北一,A1 香蕉,36.7,19121,36.18000000000008,36.6,33.1,13.6
109 台北一,A1 香蕉,33.5,19987,35.96000000000008,36.7,30.6,15.3
109 台北一,A1 香蕉,30.4,30000,34.58000000000008,33.5,31.2,13.7
109 台北一,A1 香蕉,29.0,22075,33.24000000000008,30.4,29.4,10.3
109 台北一,A1 香蕉,28.1,20807,31.540000000000077,29.0,26.5,10.0
109 台北一,A1 香蕉,31.1,19447,30.420000000000073,28.1,28.2,12.4
109 台北一,A1 香蕉,33.3,22220,30.380000000000074,31.1,28.0,16.9
109 台北一,A1 香蕉,30.9,24112,30.480000000000075,33.3,35.6,17.7
109 台北一,A1 香蕉,30.7,21286,30.82000000000007,30.9,27.7,15.3
109 台北一,A1 香蕉,36.7,22432,32.54000000000007,30.7,28.8,13.1
109 台北一,A1 香蕉,35.6,31420,33.44000000000007,36.7,29.4,13.2
109 台北一,A1 香蕉,33.3,26733,33.44000000000007,35.6,30.8,13.6
109 台北一,A1 香蕉,32.8,21225,33.820000000000064,33.3,32.0,12.3
109 台北一,A1 香蕉,37.5,23385,35.18000000000007,32.8,35.1,12.0
109 台北一,A1 香蕉,35.1,20225,34.86000000000007,37.5,29.0,11.9
109 台北一,A1 香蕉,32.9,21217,34.32000000000007,35.1,32.7,13.1
109 台北一,A1 香蕉,29.5,24844,33.56000000000007,32.9,29.9,12.3
109 台北一,A1 香蕉,26.8,25844,32.36000000000007,29.5,27.8,10.8
109 台北一,A1 香蕉,29.4,23141,30.740000000000073,26.8,29.4,12.7
109 台北一,A1 香蕉,32.7,27288,30.260000000000076,29.4,28.6,17.7
109 台北一,A1 香蕉,30.2,30498,29.720000000000073,32.7,29.3,14.4
109 台北一,A1 香蕉,28.7,30021,29.56000000000007,30.2,30.0,13.1
109 台北一,A1 香蕉,26.0,39770,29.40000000000007,28.7,34.2,11.9
109 台北一,A1 香蕉,24.3,29513,28.38000000000007,26.0,29.4,13.7
109 台北一,A1 香蕉,22.7,39001,26.380000000000063,24.3,34.1,16.7
109 台北一,A1 香蕉,21.9,27891,24.720000000000063,22.7,32.8,14.2
109 台北一,A1 香蕉,22.5,24554,23.48000000000006,21.9,37.7,12.1
109 台北一,A1 香蕉,22.4,27277,22.76000000000006,22.5,33.6,10.6
109 台北一,A1 香蕉,23.9,23116,22.68000000000006,22.4,29.8,12.2
109 台北一,A1 香蕉,24.9,24790,23.120000000000058,23.9,29.5,11.8
109 台北一,A1 香蕉,24.9,30543,23.720000000000056,24.9,24.9,13.4
109 台北一,A1 香蕉,23.9,35315,24.000000000000057,24.9,27.7,18.0
109 台北一,A1 香蕉,22.9,31281,24.10000000000006,23.9,29.4,18.6
109 台北一,A1 香蕉,22.2,32906,23.760000000000055,22.9,29.8,20.3
109 台北一,A1 香蕉,22.6,34134,23.30000000000005,22.2,33.3,19.3
109 台北一,A1 香蕉,23.2,34854,22.960000000000047,22.6,31.6,15.7
109 台北一,A1 香蕉,23.3,35240,22.84000000000005,23.2,33.4,17.5
109 台北一,A1 香蕉,23.0,26058,22.86000000000005,23.3,32.8,16.8
109 台北一,A1 香蕉,23.9,27468,23.20000000000005,23.0,34.3,20.4
109 台北一,A1 香蕉,25.3,28445,23.740000000000048,23.9,40.0,20.8
109 台北一,A1 香蕉,26.0,23635,24.300000000000047,25.3,33.3,18.7
109 台北一,A1 香蕉,26.8,26687,25.00000000000005,26.0,33.4,18.3
109 台北一,A1 香蕉,27.7,26244,25.940000000000047,26.8,33.5,18.5
109 台北一,A1 香蕉,28.2,24701,26.800000000000047,27.7,31.1,18.0
109 台北一,A1 香蕉,28.6,26589,27.460000000000043,28.2,32.0,18.3
109 台北一,A1 香蕉,27.8,31726,27.820000000000043,28.6,33.0,17.7
109 台北一,A1 香蕉,26.7,32730,27.80000000000004,27.8,34.8,16.8
109 台北一,A1 香蕉,26.6,31434,27.58000000000004,26.7,33.3,15.1
109 台北一,A1 香蕉,26.1,31512,27.160000000000043,26.6,36.7,16.7
109 台北一,A1 香蕉,24.1,29139,26.26000000000004,26.1,35.0,15.2
109 台北一,A1 香蕉,23.7,28575,25.44000000000004,24.1,37.7,14.1
109 台北一,A1 香蕉,25.6,24936,25.22000000000004,23.7,38.2,15.7
109 台北一,A1 香蕉,27.4,26947,25.38000000000004,25.6,35.2,17.6
109 台北一,A1 香蕉,27.4,26856,25.640000000000043,27.4,34.3,17.5
109 台北一,A1 香蕉,25.4,30515,25.900000000000045,27.4,29.4,19.7
109 台北一,A1 香蕉,25.3,25670,26.22000000000005,25.4,31.7,21.5
109 台北一,A1 香蕉,25.4,28414,26.180000000000053,25.3,32.0,18.8
109 台北一,A1 香蕉,24.8,26172,25.660000000000053,25.4,34.0,18.5
109 台北一,A1 香蕉,24.3,31977,25.040000000000056,24.8,36.0,19.4
109 台北一,A1 香蕉,24.8,30045,24.920000000000055,24.3,37.0,22.8
109 台北一,A1 香蕉,27.4,32661,25.340000000000057,24.8,35.6,27.1
109 台北一,A1 香蕉,26.1,29482,25.480000000000057,27.4,34.4,28.0
109 台北一,A1 香蕉,22.9,29050,25.10000000000006,26.1,34.6,21.4
109 台北一,A1 香蕉,21.7,27031,24.580000000000062,22.9,37.1,17.0
109 台北一,A1 香蕉,22.5,30779,24.120000000000065,21.7,34.7,28.4
109 台北一,A1 香蕉,22.7,26644,23.180000000000064,22.5,37.9,39.4
109 台北一,A1 香蕉,22.8,30796,22.520000000000067,22.7,35.2,41.2
109 台北一,A1 香蕉,23.7,25697,22.680000000000064,22.8,33.9,40.7
109 台北一,A1 香蕉,23.2,29755,22.98000000000006,23.7,32.7,36.2
109 台北一,A1 香蕉,21.8,26370,22.84000000000006,23.2,34.6,34.3
109 台北一,A1 香蕉,25.3,22770,23.360000000000063,21.8,31.5,36.7
109 台北一,A1 香蕉,27.0,27165,24.20000000000006,25.3,33.6,37.6
109 台北一,A1 香蕉,26.3,32022,24.72000000000006,27.0,33.6,40.6
109 台北一,A1 香蕉,26.0,27682,25.28000000000006,26.3,34.1,47.0
109 台北一,A1 香蕉,24.4,24588,25.800000000000058,26.0,31.1,44.4
109 台北一,A1 香蕉,23.3,25151,25.40000000000006,24.4,34.4,37.5
109 台北一,A1 香蕉,22.9,22823,24.58000000000006,23.3,27.4,34.0
109 台北一,A1 香蕉,21.0,25841,23.52000000000006,22.9,27.5,33.2
109 台北一,A1 香蕉,22.8,26041,22.88000000000006,21.0,24.8,37.4
109 台北一,A1 香蕉,22.6,23942,22.520000000000056,22.8,25.7,39.0
109 台北一,A1 香蕉,20.9,26027,22.040000000000056,22.6,25.6,38.7
109 台北一,A1 香蕉,19.9,25807,21.440000000000055,20.9,27.4,39.3
109 台北一,A1 香蕉,20.0,22174,21.240000000000055,19.9,25.9,36.8
109 台北一,A1 香蕉,21.8,23549,21.040000000000056,20.0,26.5,43.3
109 台北一,A1 香蕉,21.3,31716,20.780000000000058,21.8,27.5,47.1
109 台北一,A1 香蕉,17.5,33100,20.10000000000006,21.3,27.3,39.5
109 台北一,A1 香蕉,16.1,29882,19.340000000000053,17.5,25.7,28.4
109 台北一,A1 香蕉,15.4,25646,18.420000000000055,16.1,24.6,29.2
109 台北一,A1 香蕉,15.1,27350,17.080000000000055,15.4,23.9,32.6
109 台北一,A1 香蕉,14.8,35680,15.780000000000054,15.1,23.8,38.8
109 台北一,A1 香蕉,15.2,26033,15.320000000000055,14.8,25.5,27.7
109 台北一,A1 香蕉,13.5,30931,14.800000000000058,15.2,23.6,22.3
109 台北一,A1 香蕉,12.7,26857,14.260000000000057,13.5,22.7,28.6
109 台北一,A1 香蕉,12.3,26477,13.700000000000056,12.7,23.9,32.8
109 台北一,A1 香蕉,13.1,24547,13.360000000000056,12.3,22.6,30.0
109 台北一,A1 香蕉,14.1,32300,13.140000000000054,13.1,23.7,30.3
109 台北一,A1 香蕉,13.8,27390,13.200000000000054,14.1,22.5,34.5
109 台北一,A1 香蕉,13.5,23726,13.360000000000053,13.8,24.7,30.9
109 台北一,A1 香蕉,14.0,19463,13.700000000000054,13.5,22.1,27.3
109 台北一,A1 香蕉,14.5,21888,13.980000000000055,14.0,20.6,25.6
109 台北一,A1 香蕉,16.0,20958,14.360000000000056,14.5,20.1,24.5
109 台北一,A1 香蕉,16.5,24893,14.900000000000057,16.0,21.1,22.2
109 台北一,A1 香蕉,16.8,24465,15.560000000000056,16.5,19.9,23.5
109 台北一,A1 香蕉,16.0,22520,15.960000000000056,16.8,17.4,21.4
109 台北一,A1 香蕉,14.1,20587,15.880000000000056,16.0,20.9,35.4
109 台北一,A1 香蕉,15.8,19449,15.840000000000055,14.1,18.3,29.7
109 台北一,A1 香蕉,17.9,17460,16.120000000000054,15.8,19.7,26.4
