日期,市場,產品,上價,中價,下價,平均價(元/公斤),價格跟前一交易日比較%,交易量(公斤),交易量跟前一交易日比較%
105/05/08,930 台東市,P1 番石榴 珍珠芭 ,25.0,19.0,13.0,18.4,    0,620, - 26
105/05/08,830 鳳山區,P1 番石榴 珍珠芭 ,18.0,14.8,13.0,14.8, -  1,4460, +  1
105/05/08,241 三重區,P1 番石榴 珍珠芭 ,37.9,26.7,22.1,28.0, +  6,52637, - 18
105/05/09,600 嘉義市,P1 番石榴 珍珠芭 ,25.0,19.0,10.0,19.0, + 12,4000, +264
105/05/10,104 台北二,P1 番石榴 珍珠芭 ,40.2,30.9,15.4,29.6, -  2,33343, -  5
105/05/10,400 台中市,P1 番石榴 珍珠芭 ,26.2,20.0,12.0,19.7, -  5,41252, + 18
105/05/10,338 桃　農,P1 番石榴 珍珠芭 ,21.0,19.7,18.0,19.7, +  9,200, -  7
105/05/10,800 高雄市,P1 番石榴 珍珠芭 ,33.0,22.2,16.4,23.2, + 14,2685, +180
105/05/10,109 台北一,P1 番石榴 珍珠芭 ,41.3,30.5,16.8,29.9, -  3,50810, -  4
105/05/10,930 台東市,P1 番石榴 珍珠芭 ,25.0,19.0,13.0,18.4,    0,700, + 13
105/05/10,830 鳳山區,P1 番石榴 珍珠芭 ,20.0,17.2,15.0,17.2, + 16,7680, + 72
105/05/10,260 宜蘭市,P1 番石榴 珍珠芭 ,40.0,28.0,12.0,30.0,    0,2820, - 21
105/05/10,600 嘉義市,P1 番石榴 珍珠芭 ,30.0,21.0,12.0,21.0, + 11,2500, - 38
105/05/10,241 三重區,P1 番石榴 珍珠芭 ,41.0,27.5,22.9,29.3, +  5,50401, -  4
105/05/10,420 豐原區,P1 番石榴 珍珠芭 ,25.2,18.7,14.7,19.2, + 11,5984, + 48
105/05/11,830 鳳山區,P1 番石榴 珍珠芭 ,19.1,16.8,15.1,16.8, -  2,3940, - 49
105/05/11,800 高雄市,P1 番石榴 珍珠芭 ,36.1,23.6,19.6,25.3, +  9,5593, +108
105/05/11,338 桃　農,P1 番石榴 珍珠芭 ,27.0,24.1,21.0,24.1, + 22,240, + 20
105/05/11,241 三重區,P1 番石榴 珍珠芭 ,40.4,27.6,22.6,29.1, -  1,47232, -  6
105/05/11,420 豐原區,P1 番石榴 珍珠芭 ,20.6,17.0,15.0,17.3, - 10,5267, - 12
105/05/11,109 台北一,P1 番石榴 珍珠芭 ,37.8,28.2,15.3,27.5, -  8,40203, - 21
105/05/11,400 台中市,P1 番石榴 珍珠芭 ,28.6,20.6,12.0,20.6, +  5,39424, -  4
105/05/11,930 台東市,P1 番石榴 珍珠芭 ,25.0,19.0,13.0,18.4,    0,610, - 13
105/05/11,104 台北二,P1 番石榴 珍珠芭 ,40.2,30.6,16.4,29.7, +  0,28419, - 15
105/05/11,260 宜蘭市,P1 番石榴 珍珠芭 ,40.0,28.0,12.0,30.0,    0,2780, -  1
105/05/11,600 嘉義市,P1 番石榴 珍珠芭 ,30.0,21.0,12.0,21.0,    0,1800, - 28
105/05/12,420 豐原區,P1 番石榴 珍珠芭 ,26.8,19.6,14.2,20.0, + 15,1914, - 64
105/05/12,400 台中市,P1 番石榴 珍珠芭 ,32.0,22.4,13.2,21.2, +  3,30771, - 22
105/05/12,800 高雄市,P1 番石榴 珍珠芭 ,40.0,29.0,19.3,29.3, + 16,1733, - 69
105/05/12,104 台北二,P1 番石榴 珍珠芭 ,45.4,32.8,17.0,32.2, +  8,25472, - 10
105/05/12,600 嘉義市,P1 番石榴 珍珠芭 ,31.0,21.0,12.0,21.0,    0,2400, + 33
105/05/12,241 三重區,P1 番石榴 珍珠芭 ,39.0,26.7,22.4,28.3, -  3,48889, +  4
105/05/12,830 鳳山區,P1 番石榴 珍珠芭 ,22.1,18.9,17.0,18.9, + 12,6990, + 77
105/05/12,260 宜蘭市,P1 番石榴 珍珠芭 ,42.0,30.0,12.0,28.0, -  7,2480, - 11
105/05/12,930 台東市,P1 番石榴 珍珠芭 ,28.0,20.0,15.0,20.5, + 11,420, - 31
105/05/12,338 桃　農,P1 番石榴 珍珠芭 ,26.0,21.3,16.5,21.3, - 12,200, - 17
105/05/12,109 台北一,P1 番石榴 珍珠芭 ,47.0,33.6,16.9,32.9, + 20,32922, - 18
105/05/13,338 桃　農,P1 番石榴 珍珠芭 ,28.5,24.5,20.0,24.5, + 15,240, + 20
105/05/13,830 鳳山區,P1 番石榴 珍珠芭 ,23.1,19.1,17.1,19.1, +  1,3450, - 51
105/05/13,420 豐原區,P1 番石榴 珍珠芭 ,25.3,20.0,20.0,21.1, +  6,3014, + 57
105/05/13,109 台北一,P1 番石榴 珍珠芭 ,58.5,46.2,23.9,44.2, + 34,30186, -  8
105/05/13,104 台北二,P1 番石榴 珍珠芭 ,51.8,38.8,24.3,38.5, + 20,28451, + 12
105/05/13,241 三重區,P1 番石榴 珍珠芭 ,43.9,27.5,22.5,29.8, +  5,36565, - 25
105/05/13,260 宜蘭市,P1 番石榴 珍珠芭 ,58.0,42.0,20.0,40.0, + 43,2320, -  6
105/05/13,800 高雄市,P1 番石榴 珍珠芭 ,38.1,30.0,20.0,29.6, +  1,1923, + 11
105/05/13,600 嘉義市,P1 番石榴 珍珠芭 ,30.0,21.0,12.0,21.0,    0,2300, -  4
105/05/13,930 台東市,P1 番石榴 珍珠芭 ,30.0,24.0,18.0,23.7, + 16,360, - 14
105/05/13,400 台中市,P1 番石榴 珍珠芭 ,32.2,24.3,12.7,25.3, + 19,31481, +  2
105/05/14,260 宜蘭市,P1 番石榴 珍珠芭 ,60.0,42.0,20.0,40.0,    0,2550, + 10
105/05/14,930 台東市,P1 番石榴 珍珠芭 ,32.0,24.0,18.0,30.6, + 29,310, - 14
105/05/14,420 豐原區,P1 番石榴 珍珠芭 ,23.5,20.0,20.0,20.7, -  2,6336, +110
105/05/14,338 桃　農,P1 番石榴 珍珠芭 ,28.0,22.3,13.5,22.3, -  9,238, -  1
105/05/14,600 嘉義市,P1 番石榴 珍珠芭 ,31.0,19.0,10.0,19.0, - 10,1500, - 35
105/05/14,109 台北一,P1 番石榴 珍珠芭 ,60.0,45.0,24.4,43.9, -  1,46303, + 53
105/05/14,241 三重區,P1 番石榴 珍珠芭 ,50.7,29.6,24.3,32.8, + 10,54809, + 50
105/05/14,830 鳳山區,P1 番石榴 珍珠芭 ,23.1,19.9,18.1,19.9, +  4,6630, + 92
105/05/14,800 高雄市,P1 番石榴 珍珠芭 ,42.3,30.8,20.8,31.1, +  5,2453, + 28
105/05/14,104 台北二,P1 番石榴 珍珠芭 ,51.6,39.1,22.4,38.3, -  1,33135, + 16
105/05/14,400 台中市,P1 番石榴 珍珠芭 ,36.1,26.3,16.4,25.8, +  2,33910, +  8
105/05/15,800 高雄市,P1 番石榴 珍珠芭 ,45.0,33.0,20.0,32.8, +  5,1134, - 54
105/05/15,260 宜蘭市,P1 番石榴 珍珠芭 ,58.0,40.0,20.0,42.0, +  5,2370, -  7
105/05/15,600 嘉義市,P1 番石榴 珍珠芭 ,31.0,22.0,12.0,22.0, + 16,350, - 77
105/05/15,420 豐原區,P1 番石榴 珍珠芭 ,27.3,20.7,20.0,21.9, +  6,3512, - 45
105/05/15,104 台北二,P1 番石榴 珍珠芭 ,54.0,40.2,20.4,39.0, +  2,30261, -  9
105/05/15,400 台中市,P1 番石榴 珍珠芭 ,36.2,27.2,15.9,26.9, +  4,26324, - 22
105/05/15,930 台東市,P1 番石榴 珍珠芭 ,38.0,24.0,18.3,28.5, -  7,520, + 68
105/05/15,109 台北一,P1 番石榴 珍珠芭 ,54.5,38.8,25.5,39.3, - 10,44298, -  4
105/05/15,830 鳳山區,P1 番石榴 珍珠芭 ,38.5,22.6,16.0,22.6, + 14,3190, - 52
105/05/15,241 三重區,P1 番石榴 珍珠芭 ,52.1,33.4,27.0,35.8, +  9,48649, - 11
105/05/15,338 桃　農,P1 番石榴 珍珠芭 ,28.0,24.3,21.0,24.3, +  9,80, - 66
105/05/16,600 嘉義市,P1 番石榴 珍珠芭 ,33.0,24.0,13.0,24.0, +  9,1400, +300
105/05/17,420 豐原區,P1 番石榴 珍珠芭 ,25.2,20.2,15.0,20.2, -  8,2977, - 15
105/05/17,260 宜蘭市,P1 番石榴 珍珠芭 ,60.0,40.0,20.0,36.0, - 14,2650, + 12
105/05/17,600 嘉義市,P1 番石榴 珍珠芭 ,33.0,24.0,13.0,24.0,    0,2300, + 64
105/05/17,930 台東市,P1 番石榴 珍珠芭 ,38.0,24.0,18.0,28.6, +  0,620, + 19
105/05/17,109 台北一,P1 番石榴 珍珠芭 ,58.9,43.8,22.3,42.5, +  8,41825, -  6
105/05/17,830 鳳山區,P1 番石榴 珍珠芭 ,38.5,22.1,16.0,22.1, -  2,3440, +  8
105/05/17,104 台北二,P1 番石榴 珍珠芭 ,51.5,40.1,23.4,39.0,    0,33406, + 10
105/05/17,241 三重區,P1 番石榴 珍珠芭 ,51.6,33.4,28.3,36.0, +  1,48004, -  1
105/05/17,400 台中市,P1 番石榴 珍珠芭 ,38.5,26.8,14.5,27.1, +  1,28275, +  7
105/05/17,800 高雄市,P1 番石榴 珍珠芭 ,34.4,29.0,20.4,28.4, - 13,2852, +151
105/05/18,600 嘉義市,P1 番石榴 珍珠芭 ,33.0,25.0,13.0,25.0, +  4,1500, - 35
105/05/18,400 台中市,P1 番石榴 珍珠芭 ,37.4,27.6,18.5,27.1,    0,18404, - 35
105/05/18,109 台北一,P1 番石榴 珍珠芭 ,58.4,45.4,29.1,44.7, +  5,37249, - 11
105/05/18,241 三重區,P1 番石榴 珍珠芭 ,56.9,34.8,29.2,38.1, +  6,39241, - 18
105/05/18,800 高雄市,P1 番石榴 珍珠芭 ,45.0,33.9,20.0,33.3, + 17,720, - 75
105/05/18,104 台北二,P1 番石榴 珍珠芭 ,52.5,41.0,28.3,40.7, +  4,27269, - 18
105/05/18,260 宜蘭市,P1 番石榴 珍珠芭 ,60.0,40.0,20.0,35.0, -  3,2480, -  6
105/05/18,420 豐原區,P1 番石榴 珍珠芭 ,26.5,23.3,16.7,22.6, + 12,1646, - 45
105/05/18,930 台東市,P1 番石榴 珍珠芭 ,38.0,24.0,18.0,30.0, +  5,320, - 48
105/05/19,400 台中市,P1 番石榴 珍珠芭 ,42.8,29.6,18.5,29.5, +  9,22599, + 23
105/05/19,800 高雄市,P1 番石榴 珍珠芭 ,41.6,29.7,22.6,30.7, -  8,5716, +694
105/05/19,241 三重區,P1 番石榴 珍珠芭 ,54.6,35.2,30.6,38.1,    0,41513, +  6
105/05/19,260 宜蘭市,P1 番石榴 珍珠芭 ,60.0,40.0,20.0,38.0, +  9,2770, + 12
105/05/19,930 台東市,P1 番石榴 珍珠芭 ,38.0,24.0,18.0,30.0,    0,500, + 56
105/05/19,600 嘉義市,P1 番石榴 珍珠芭 ,33.0,25.0,13.0,25.0,    0,1000, - 33
105/05/19,104 台北二,P1 番石榴 珍珠芭 ,54.2,43.4,25.2,42.0, +  3,24649, - 10
105/05/19,420 豐原區,P1 番石榴 珍珠芭 ,27.6,21.4,17.4,21.8, -  3,3296, +100
105/05/19,109 台北一,P1 番石榴 珍珠芭 ,60.0,46.8,31.0,46.3, +  4,35213, -  5
105/05/20,400 台中市,P1 番石榴 珍珠芭 ,48.4,33.7,20.8,32.8, + 11,20805, -  8
105/05/20,600 嘉義市,P1 番石榴 珍珠芭 ,35.0,28.0,15.0,28.0, + 12,250, - 75
105/05/20,930 台東市,P1 番石榴 珍珠芭 ,40.0,25.0,20.0,30.0,    0,670, + 34
105/05/20,260 宜蘭市,P1 番石榴 珍珠芭 ,65.0,48.0,28.0,50.0, + 32,3080, + 11
105/05/20,800 高雄市,P1 番石榴 珍珠芭 ,43.6,33.3,20.7,32.8, +  7,1398, - 76
105/05/20,420 豐原區,P1 番石榴 珍珠芭 ,33.3,28.7,20.0,27.9, + 28,1645, - 50
105/05/20,104 台北二,P1 番石榴 珍珠芭 ,59.0,46.2,30.0,45.5, +  8,25857, +  5
105/05/20,241 三重區,P1 番石榴 珍珠芭 ,58.2,36.4,29.6,39.4, +  3,37771, -  9
105/05/20,109 台北一,P1 番石榴 珍珠芭 ,62.3,49.6,30.3,48.3, +  4,35290, +  0
105/05/21,420 豐原區,P1 番石榴 珍珠芭 ,36.4,30.0,26.7,30.6, + 10,2987, + 82
105/05/21,260 宜蘭市,P1 番石榴 珍珠芭 ,65.0,48.0,28.0,50.0,    0,3850, + 25
105/05/21,104 台北二,P1 番石榴 珍珠芭 ,58.0,46.4,29.8,45.4, -  0,30530, + 18
105/05/21,930 台東市,P1 番石榴 珍珠芭 ,38.0,24.0,18.0,30.5, +  2,610, -  9
105/05/21,241 三重區,P1 番石榴 珍珠芭 ,58.9,38.0,30.6,40.7, +  3,42911, + 14
105/05/21,800 高雄市,P1 番石榴 珍珠芭 ,40.0,28.7,20.0,29.2, - 11,2418, + 73
105/05/21,600 嘉義市,P1 番石榴 珍珠芭 ,42.0,30.0,17.0,30.0, +  7,400, + 60
105/05/21,400 台中市,P1 番石榴 珍珠芭 ,47.9,35.3,23.4,34.9, +  6,26238, + 26
105/05/21,109 台北一,P1 番石榴 珍珠芭 ,60.8,49.2,28.4,47.4, -  2,40743, + 15
105/05/22,109 台北一,P1 番石榴 珍珠芭 ,61.5,48.6,30.2,47.5, +  0,38018, -  7
105/05/22,104 台北二,P1 番石榴 珍珠芭 ,61.1,48.3,28.9,47.0, +  4,24813, - 19
105/05/22,800 高雄市,P1 番石榴 珍珠芭 ,50.0,35.9,24.2,36.4, + 25,1038, - 57
105/05/22,400 台中市,P1 番石榴 珍珠芭 ,47.7,38.3,25.4,37.0, +  6,16292, - 38
105/05/22,260 宜蘭市,P1 番石榴 珍珠芭 ,65.0,48.0,28.0,45.0, - 10,3420, - 11
105/05/22,420 豐原區,P1 番石榴 珍珠芭 ,31.0,25.9,20.0,25.7, - 16,2389, - 20
105/05/22,930 台東市,P1 番石榴 珍珠芭 ,40.0,30.0,20.0,30.5,    0,460, - 25
105/05/22,241 三重區,P1 番石榴 珍珠芭 ,59.8,38.6,30.9,41.3, +  1,39215, -  9
105/05/23,600 嘉義市,P1 番石榴 珍珠芭 ,45.0,31.0,17.0,31.0, +  3,1000, +150
105/05/24,420 豐原區,P1 番石榴 珍珠芭 ,41.2,28.4,20.8,29.4, + 14,2140, - 10
105/05/24,930 台東市,P1 番石榴 珍珠芭 ,40.0,25.0,20.0,30.5,    0,550, + 20
105/05/24,600 嘉義市,P1 番石榴 珍珠芭 ,46.0,32.0,18.0,32.0, +  3,250, - 75
105/05/24,241 三重區,P1 番石榴 珍珠芭 ,58.9,37.5,28.7,40.0, -  3,36146, -  8
105/05/24,104 台北二,P1 番石榴 珍珠芭 ,60.6,49.7,31.7,48.3, +  3,26400, +  6
105/05/24,400 台中市,P1 番石榴 珍珠芭 ,49.1,38.5,22.3,39.9, +  8,19229, + 18
105/05/24,800 高雄市,P1 番石榴 珍珠芭 ,39.5,27.9,20.9,28.9, - 21,2664, +157
105/05/24,260 宜蘭市,P1 番石榴 珍珠芭 ,80.0,60.0,38.0,55.0, + 22,3650, +  7
105/05/24,109 台北一,P1 番石榴 珍珠芭 ,60.5,50.6,35.4,49.6, +  4,35603, -  6
105/05/25,260 宜蘭市,P1 番石榴 珍珠芭 ,60.0,45.0,30.0,42.0, - 24,3140, - 14
105/05/25,104 台北二,P1 番石榴 珍珠芭 ,59.6,48.8,31.9,47.6, -  1,23413, - 11
105/05/25,420 豐原區,P1 番石榴 珍珠芭 ,30.8,23.2,15.0,23.1, - 22,2494, + 17
105/05/25,109 台北一,P1 番石榴 珍珠芭 ,58.4,48.6,35.7,48.0, -  3,34997, -  2
105/05/25,600 嘉義市,P1 番石榴 珍珠芭 ,46.0,30.0,18.0,30.0, -  6,700, +180
105/05/25,241 三重區,P1 番石榴 珍珠芭 ,61.2,40.8,31.4,43.0, +  8,30058, - 17
105/05/25,400 台中市,P1 番石榴 珍珠芭 ,52.9,42.1,22.8,41.1, +  3,16964, - 12
105/05/25,800 高雄市,P1 番石榴 珍珠芭 ,46.1,33.2,25.0,34.1, + 18,5311, + 99
105/05/25,830 鳳山區,P1 番石榴 珍珠芭 ,34.1,20.3,15.0,20.3,  -  ,5050,  -  
105/05/25,930 台東市,P1 番石榴 珍珠芭 ,40.0,35.0,20.0,35.2, + 15,620, + 13
105/05/26,260 宜蘭市,P1 番石榴 珍珠芭 ,60.0,45.0,30.0,43.0, +  2,2740, - 13
105/05/26,800 高雄市,P1 番石榴 珍珠芭 ,45.0,30.6,24.5,32.2, -  6,1104, - 79
105/05/26,830 鳳山區,P1 番石榴 珍珠芭 ,42.4,27.3,21.1,27.3, + 34,4600, -  9
105/05/26,930 台東市,P1 番石榴 珍珠芭 ,40.0,30.0,25.0,35.3, +  0,580, -  6
105/05/26,600 嘉義市,P1 番石榴 珍珠芭 ,50.0,37.0,25.0,37.0, + 23,600, - 14
105/05/26,400 台中市,P1 番石榴 珍珠芭 ,49.9,40.3,25.8,40.4, -  2,20710, + 22
105/05/26,104 台北二,P1 番石榴 珍珠芭 ,58.8,48.2,32.1,47.1, -  1,23774, +  2
105/05/26,241 三重區,P1 番石榴 珍珠芭 ,59.5,38.9,31.4,41.5, -  3,35248, + 17
105/05/26,109 台北一,P1 番石榴 珍珠芭 ,59.1,49.0,36.8,48.6, +  1,31596, - 10
105/05/26,420 豐原區,P1 番石榴 珍珠芭 ,49.4,39.4,27.8,39.1, + 69,2510, +  1
105/05/27,104 台北二,P1 番石榴 珍珠芭 ,57.8,47.9,33.2,47.0, -  0,24860, +  5
105/05/27,420 豐原區,P1 番石榴 珍珠芭 ,50.0,33.2,28.7,35.7, -  9,1136, - 55
105/05/27,930 台東市,P1 番石榴 珍珠芭 ,43.0,26.0,18.0,34.3, -  3,630, +  9
105/05/27,830 鳳山區,P1 番石榴 珍珠芭 ,40.0,23.9,18.0,23.9, - 12,4300, -  7
105/05/27,260 宜蘭市,P1 番石榴 珍珠芭 ,63.0,50.0,25.0,45.0, +  5,2460, - 10
105/05/27,400 台中市,P1 番石榴 珍珠芭 ,53.6,43.1,31.6,44.3, + 10,14469, - 30
105/05/27,241 三重區,P1 番石榴 珍珠芭 ,59.5,38.2,30.6,40.9, -  1,35497, +  1
105/05/27,600 嘉義市,P1 番石榴 珍珠芭 ,52.0,40.0,33.0,40.0, +  8,380, - 37
105/05/27,800 高雄市,P1 番石榴 珍珠芭 ,42.2,30.3,22.0,31.0, -  4,1674, + 52
105/05/27,109 台北一,P1 番石榴 珍珠芭 ,61.7,52.7,35.9,51.2, +  5,30694, -  3
105/05/28,420 豐原區,P1 番石榴 珍珠芭 ,55.9,36.4,30.0,39.0, +  9,1430, + 26
105/05/28,241 三重區,P1 番石榴 珍珠芭 ,59.7,39.9,32.5,42.4, +  4,41317, + 16
105/05/28,800 高雄市,P1 番石榴 珍珠芭 ,57.1,36.2,25.0,38.1, + 23,1686, +  1
105/05/28,930 台東市,P1 番石榴 珍珠芭 ,43.0,26.0,18.0,34.3,    0,530, - 16
105/05/28,600 嘉義市,P1 番石榴 珍珠芭 ,52.0,42.0,35.0,42.0, +  5,300, - 21
105/05/28,830 鳳山區,P1 番石榴 珍珠芭 ,37.3,22.9,17.0,22.9, -  4,4530, +  5
105/05/28,400 台中市,P1 番石榴 珍珠芭 ,51.0,42.1,28.8,41.9, -  5,23554, + 63
105/05/28,260 宜蘭市,P1 番石榴 珍珠芭 ,65.0,50.0,30.0,45.0,    0,2760, + 12
105/05/28,109 台北一,P1 番石榴 珍珠芭 ,63.2,53.7,39.0,52.7, +  3,36059, + 17
105/05/28,104 台北二,P1 番石榴 珍珠芭 ,59.5,47.6,29.0,46.2, -  2,26453, +  6
105/05/29,930 台東市,P1 番石榴 珍珠芭 ,50.0,40.0,30.0,34.3,    0,630, + 19
105/05/29,260 宜蘭市,P1 番石榴 珍珠芭 ,65.0,50.0,30.0,45.0,    0,2560, -  7
105/05/29,400 台中市,P1 番石榴 珍珠芭 ,49.3,38.2,21.1,40.4, -  4,9575, - 59
105/05/29,420 豐原區,P1 番石榴 珍珠芭 ,43.0,40.0,33.9,39.4, +  1,2314, + 62
105/05/29,800 高雄市,P1 番石榴 珍珠芭 ,37.2,30.0,28.5,31.1, - 18,396, - 77
105/05/29,104 台北二,P1 番石榴 珍珠芭 ,59.3,45.0,28.5,44.6, -  3,29851, + 13
105/05/29,600 嘉義市,P1 番石榴 珍珠芭 ,52.0,43.0,36.0,43.0, +  2,200, - 33
105/05/29,830 鳳山區,P1 番石榴 珍珠芭 ,51.6,27.2,19.1,27.2, + 19,2160, - 52
105/05/29,109 台北一,P1 番石榴 珍珠芭 ,62.8,52.9,36.5,51.6, -  2,36731, +  2
105/05/29,241 三重區,P1 番石榴 珍珠芭 ,61.6,41.8,32.3,43.8, +  3,37835, -  8
105/05/30,600 嘉義市,P1 番石榴 珍珠芭 ,55.0,43.0,35.0,43.0,    0,400, +100
105/05/31,800 高雄市,P1 番石榴 珍珠芭 ,40.0,33.2,28.6,33.6, +  8,2521, +537
105/05/31,600 嘉義市,P1 番石榴 珍珠芭 ,52.0,40.0,33.0,40.0, -  7,600, + 50
105/05/31,420 豐原區,P1 番石榴 珍珠芭 ,48.8,35.7,30.0,37.2, -  6,853, - 63
105/05/31,400 台中市,P1 番石榴 珍珠芭 ,58.0,46.6,29.3,44.3, + 10,21240, +122
105/05/31,930 台東市,P1 番石榴 珍珠芭 ,40.0,30.0,20.0,33.6, -  2,330, - 48
105/05/31,830 鳳山區,P1 番石榴 珍珠芭 ,35.3,25.3,21.1,25.3, -  7,1900, - 12
105/05/31,104 台北二,P1 番石榴 珍珠芭 ,59.0,41.8,18.9,40.7, -  9,29088, -  3
105/05/31,260 宜蘭市,P1 番石榴 珍珠芭 ,70.0,50.0,30.0,48.0, +  7,3950, + 54
105/05/31,241 三重區,P1 番石榴 珍珠芭 ,61.0,41.7,34.3,44.1, +  1,38910, +  3
105/05/31,109 台北一,P1 番石榴 珍珠芭 ,61.3,50.2,34.0,49.2, -  5,34835, -  5
105/06/01,104 台北二,P1 番石榴 珍珠芭 ,55.3,38.5,22.4,38.6, -  5,26433, -  9
105/06/01,400 台中市,P1 番石榴 珍珠芭 ,58.6,45.2,30.0,45.1, +  2,14233, - 33
105/06/01,930 台東市,P1 番石榴 珍珠芭 ,40.0,35.0,30.0,33.6,    0,570, + 73
105/06/01,830 鳳山區,P1 番石榴 珍珠芭 ,36.4,27.5,23.1,27.5, +  9,3740, + 97
105/06/01,241 三重區,P1 番石榴 珍珠芭 ,60.6,40.2,33.8,43.0, -  2,33522, - 14
105/06/01,800 高雄市,P1 番石榴 珍珠芭 ,48.4,32.0,19.6,32.8, -  2,6091, +142
105/06/01,109 台北一,P1 番石榴 珍珠芭 ,61.5,50.9,34.3,49.7, +  1,30917, - 11
105/06/01,260 宜蘭市,P1 番石榴 珍珠芭 ,65.0,50.0,30.0,45.0, -  6,3450, - 13
105/06/01,600 嘉義市,P1 番石榴 珍珠芭 ,58.0,44.0,35.0,44.0, + 10,600,    0
105/06/01,420 豐原區,P1 番石榴 珍珠芭 ,51.1,28.3,25.0,32.2, - 13,922, +  8
105/06/02,400 台中市,P1 番石榴 珍珠芭 ,59.0,42.5,25.1,45.7, +  1,16058, + 13
105/06/02,930 台東市,P1 番石榴 珍珠芭 ,40.0,35.0,30.0,33.6,    0,550, -  4
105/06/02,420 豐原區,P1 番石榴 珍珠芭 ,51.7,33.5,25.0,35.5, + 10,753, - 18
105/06/02,104 台北二,P1 番石榴 珍珠芭 ,59.8,42.4,17.9,41.0, +  6,16434, - 38
105/06/02,800 高雄市,P1 番石榴 珍珠芭 ,57.7,39.6,30.0,41.3, + 26,1567, - 74
105/06/02,830 鳳山區,P1 番石榴 珍珠芭 ,43.6,22.6,15.0,22.6, - 18,3710, -  1
105/06/02,600 嘉義市,P1 番石榴 珍珠芭 ,55.0,42.0,33.0,42.0, -  5,650, +  8
105/06/02,109 台北一,P1 番石榴 珍珠芭 ,65.8,52.2,31.2,50.7, +  2,25260, - 18
105/06/02,260 宜蘭市,P1 番石榴 珍珠芭 ,65.0,50.0,30.0,45.0,    0,2880, - 17
105/06/02,241 三重區,P1 番石榴 珍珠芭 ,59.8,39.2,33.8,42.2, -  2,35429, +  6
105/06/03,800 高雄市,P1 番石榴 珍珠芭 ,40.0,40.0,32.8,38.6, -  7,428, - 73
105/06/03,930 台東市,P1 番石榴 珍珠芭 ,40.0,35.0,30.0,33.6,    0,460, - 16
105/06/03,260 宜蘭市,P1 番石榴 珍珠芭 ,70.0,50.0,30.0,45.0,    0,2650, -  8
105/06/03,109 台北一,P1 番石榴 珍珠芭 ,68.8,55.9,35.8,54.5, +  7,29243, + 16
105/06/03,420 豐原區,P1 番石榴 珍珠芭 ,45.1,27.9,25.0,30.8, - 13,1161, + 54
105/06/03,400 台中市,P1 番石榴 珍珠芭 ,60.8,46.7,27.2,46.8, +  2,11766, - 27
105/06/03,600 嘉義市,P1 番石榴 珍珠芭 ,58.0,44.0,35.0,44.0, +  5,100, - 85
105/06/03,104 台北二,P1 番石榴 珍珠芭 ,64.8,48.1,24.2,46.7, + 14,19379, + 18
105/06/03,830 鳳山區,P1 番石榴 珍珠芭 ,40.0,34.1,30.2,34.1, + 51,2460, - 34
105/06/03,241 三重區,P1 番石榴 珍珠芭 ,61.5,39.6,32.2,42.5, +  1,35625, +  1
105/06/04,800 高雄市,P1 番石榴 珍珠芭 ,57.9,43.2,37.9,45.1, + 17,1525, +256
105/06/04,930 台東市,P1 番石榴 珍珠芭 ,40.0,35.0,30.0,33.7, +  0,370, - 20
105/06/04,400 台中市,P1 番石榴 珍珠芭 ,58.7,46.9,30.3,47.7, +  2,24240, +106
105/06/04,104 台北二,P1 番石榴 珍珠芭 ,72.2,56.7,30.7,54.6, + 17,18770, -  3
105/06/04,241 三重區,P1 番石榴 珍珠芭 ,63.4,40.2,31.3,43.1, +  1,34015, -  5
105/06/04,420 豐原區,P1 番石榴 珍珠芭 ,37.2,29.4,25.0,30.1, -  2,1298, + 12
105/06/04,109 台北一,P1 番石榴 珍珠芭 ,75.7,62.3,40.2,60.6, + 11,28952, -  1
105/06/04,260 宜蘭市,P1 番石榴 珍珠芭 ,75.0,57.0,26.0,60.0, + 33,2960, + 12
105/06/04,600 嘉義市,P1 番石榴 珍珠芭 ,57.0,43.0,33.0,43.0, -  2,680, +580
105/06/05,800 高雄市,P1 番石榴 珍珠芭 ,45.9,37.0,30.0,37.4, - 17,2068, + 36
105/06/05,104 台北二,P1 番石榴 珍珠芭 ,72.0,54.8,32.4,53.8, -  1,26894, + 43
105/06/05,420 豐原區,P1 番石榴 珍珠芭 ,51.0,32.2,25.8,34.7, + 15,2008, + 55
105/06/05,930 台東市,P1 番石榴 珍珠芭 ,50.0,40.0,30.0,48.7, + 45,310, - 16
105/06/05,260 宜蘭市,P1 番石榴 珍珠芭 ,75.0,57.0,26.0,55.0, -  8,2560, - 14
105/06/05,109 台北一,P1 番石榴 珍珠芭 ,73.4,57.3,36.0,56.3, -  7,40336, + 39
105/06/05,600 嘉義市,P1 番石榴 珍珠芭 ,66.0,48.0,37.0,48.0, + 12,1000, + 47
105/06/05,400 台中市,P1 番石榴 珍珠芭 ,61.2,48.3,33.2,49.0, +  3,14194, - 41
105/06/05,241 三重區,P1 番石榴 珍珠芭 ,67.8,41.0,32.9,44.7, +  4,37270, + 10
105/06/05,830 鳳山區,P1 番石榴 珍珠芭 ,50.0,36.2,30.2,36.2,  -  ,2100,  -  
105/06/06,600 嘉義市,P1 番石榴 珍珠芭 ,60.0,50.0,38.0,50.0, +  4,500, - 50
