年度,期作,縣市,鄉鎮,作物代碼,作物,收穫面積(公頃),種植面積(公頃),每公頃收穫量(公斤),收量(公斤)
108,一期作,新竹縣,橫山鄉,475 ,冬瓜,0.19,0.19,10000.0,1900.0
108,全年,新竹縣,橫山鄉,475 ,冬瓜,0.19,0.19,10000.0,1900.0
108,一期作,新竹縣,橫山鄉,477 ,茄子,0.38,0.38,11000.0,4180.0
108,全年,新竹縣,橫山鄉,477 ,茄子,0.38,0.38,11000.0,4180.0
108,一期作,新竹縣,橫山鄉,483 ,南瓜,3.84,3.84,10000.0,38400.0
108,全年,新竹縣,橫山鄉,483 ,南瓜,3.84,3.84,10000.0,38400.0
108,裡作,新竹縣,橫山鄉,002 ,食用玉米,0.15,0.15,6000.0,900.0
108,一期作,新竹縣,橫山鄉,002 ,食用玉米,12.44,12.44,7500.0,93300.0
108,二期作,新竹縣,橫山鄉,002 ,食用玉米,0.8,0.8,6500.0,5200.0
108,全年,新竹縣,橫山鄉,002 ,食用玉米,13.39,13.39,7423.0,99400.0
108,全年,新竹縣,橫山鄉,802 ,山藥,0.18,0.18,9000.0,1620.0
108,一期作,新竹縣,橫山鄉,493 ,四季豆,0.33,0.33,8000.0,2640.0
108,全年,新竹縣,橫山鄉,493 ,四季豆,0.33,0.33,8000.0,2640.0
108,全年,新竹縣,橫山鄉,941 ,苗圃類,2.0,2.0,450000.0,900000.0
108,全年,新竹縣,橫山鄉,399 ,其他,0.6,0.6,10000.0,6000.0
108,全年,新竹縣,橫山鄉,600 ,果樹苗圃,0.0,3.3,0.0,0.0
108,全年,新竹縣,橫山鄉,601 ,香蕉,20.22,20.22,15000.0,303300.0
108,全年,新竹縣,橫山鄉,603 ,椪柑,0.56,0.56,19200.0,10752.0
108,全年,新竹縣,橫山鄉,604 ,柳橙,0.75,0.75,13520.0,10140.0
108,全年,新竹縣,橫山鄉,605 ,桶柑,80.75,80.75,21600.0,1744224.0
108,全年,新竹縣,橫山鄉,607 ,文旦柚,2.69,2.69,9602.0,25830.0
108,全年,新竹縣,橫山鄉,614 ,海梨柑,50.11,50.11,21600.0,1082400.0
108,全年,新竹縣,橫山鄉,615 ,茂谷柑,28.68,28.68,20250.0,580770.0
108,全年,新竹縣,橫山鄉,618 ,其他(青果),20.26,20.26,23899.0,484200.0
108,全年,新竹縣,橫山鄉,619 ,龍眼,0.88,0.88,2898.0,2550.0
108,全年,新竹縣,橫山鄉,622 ,檳榔,32.43,32.43,3000.0,97290.0
108,全年,新竹縣,橫山鄉,623 ,番石榴,1.12,1.12,12000.0,13440.0
108,全年,新竹縣,橫山鄉,624 ,李,0.54,0.54,8000.0,4320.0
108,全年,新竹縣,橫山鄉,625 ,桃,0.12,0.12,7000.0,840.0
108,全年,新竹縣,橫山鄉,626 ,柿,5.88,5.88,6300.0,37044.0
108,全年,新竹縣,橫山鄉,627 ,木瓜,0.03,0.03,36000.0,1080.0
108,全年,新竹縣,橫山鄉,628 ,蓮霧,0.28,0.28,7821.0,2190.0
108,裡作,新竹縣,橫山鄉,509 ,油菜,0.6,0.6,12000.0,7200.0
108,全年,新竹縣,橫山鄉,509 ,油菜,0.6,0.6,12000.0,7200.0
108,全年,新竹縣,橫山鄉,633 ,其他,0.05,0.05,9300.0,465.0
108,裡作,新竹縣,橫山鄉,516 ,休閒面積,0.0,1691.8,0.0,0.0
108,一期作,新竹縣,橫山鄉,516 ,休閒面積,0.0,1597.41,0.0,0.0
108,二期作,新竹縣,橫山鄉,516 ,休閒面積,0.0,1605.1,0.0,0.0
108,全年,新竹縣,橫山鄉,516 ,休閒面積,0.0,4894.31,0.0,0.0
108,全年,新竹縣,橫山鄉,637 ,橄欖,0.04,0.04,16000.0,640.0
108,全年,新竹縣,橫山鄉,402 ,韭菜,0.61,0.61,15000.0,9150.0
108,全年,新竹縣,橫山鄉,403 ,竹筍,29.33,29.33,5000.0,146650.0
108,全年,新竹縣,橫山鄉,404 ,金針菜,0.18,0.18,1000.0,180.0
108,全年,新竹縣,橫山鄉,651 ,紅龍果,3.92,3.92,22500.0,88200.0
108,裡作,新竹縣,橫山鄉,416 ,蘿蔔,9.58,9.58,17000.0,162860.0
108,全年,新竹縣,橫山鄉,416 ,蘿蔔,9.58,9.58,17000.0,162860.0
108,一期作,新竹縣,橫山鄉,418 ,茭白筍,2.65,2.65,10000.0,26500.0
108,全年,新竹縣,橫山鄉,418 ,茭白筍,2.65,2.65,10000.0,26500.0
108,裡作,新竹縣,橫山鄉,419 ,甘藍,0.65,0.65,31000.0,20150.0
108,全年,新竹縣,橫山鄉,419 ,甘藍,0.65,0.65,31000.0,20150.0
108,裡作,新竹縣,橫山鄉,422 ,不結球白菜,0.44,0.44,14000.0,6160.0
108,全年,新竹縣,橫山鄉,422 ,不結球白菜,0.44,0.44,14000.0,6160.0
108,全年,新竹縣,橫山鄉,305 ,茶,2.08,2.08,1100.0,2288.0
108,裡作,新竹縣,橫山鄉,436 ,青蒜,0.37,0.37,13000.0,4810.0
108,全年,新竹縣,橫山鄉,436 ,青蒜,0.37,0.37,13000.0,4810.0
108,裡作,新竹縣,橫山鄉,438 ,蔥,0.31,0.31,14500.0,4495.0
108,一期作,新竹縣,橫山鄉,438 ,蔥,0.15,0.15,17000.0,2550.0
108,全年,新竹縣,橫山鄉,438 ,蔥,0.45999999999999996,0.45999999999999996,15315.0,7045.0
108,一期作,新竹縣,橫山鄉,440 ,芋,0.15,0.15,11000.0,1650.0
108,全年,新竹縣,橫山鄉,440 ,芋,0.15,0.15,11000.0,1650.0
108,一期作,新竹縣,橫山鄉,441 ,薑,3.25,3.25,14000.0,45500.0
108,全年,新竹縣,橫山鄉,441 ,薑,3.25,3.25,14000.0,45500.0
108,裡作,新竹縣,橫山鄉,201 ,甘藷,0.79,0.79,14000.0,11060.0
108,一期作,新竹縣,橫山鄉,201 ,甘藷,2.45,2.45,15000.0,36750.0
108,二期作,新竹縣,橫山鄉,201 ,甘藷,4.08,4.08,14000.0,57120.0
108,全年,新竹縣,橫山鄉,201 ,甘藷,7.32,7.32,14335.0,104930.0
108,裡作,新竹縣,橫山鄉,444 ,結頭菜,0.06,0.06,14000.0,840.0
108,全年,新竹縣,橫山鄉,444 ,結頭菜,0.06,0.06,14000.0,840.0
108,全年,新竹縣,橫山鄉,326 ,油茶,6.08,6.08,900.0,5472.0
108,裡作,新竹縣,橫山鄉,456 ,大芥菜,1.56,1.56,25000.0,39000.0
108,全年,新竹縣,橫山鄉,456 ,大芥菜,1.56,1.56,25000.0,39000.0
108,一期作,新竹縣,橫山鄉,457 ,甕菜,0.36,0.36,12000.0,4320.0
108,全年,新竹縣,橫山鄉,457 ,甕菜,0.36,0.36,12000.0,4320.0
108,一期作,新竹縣,橫山鄉,461 ,莧菜,0.27,0.27,12000.0,3240.0
108,全年,新竹縣,橫山鄉,461 ,莧菜,0.27,0.27,12000.0,3240.0
108,二期作,新竹縣,橫山鄉,101 ,大豆,1.6,1.6,1200.0,1920.0
108,全年,新竹縣,橫山鄉,101 ,大豆,1.6,1.6,1200.0,1920.0
108,一期作,新竹縣,橫山鄉,102 ,落花生,0.1,0.1,1800.0,180.0
108,二期作,新竹縣,橫山鄉,102 ,落花生,0.23,0.23,3000.0,690.0
108,全年,新竹縣,橫山鄉,102 ,落花生,0.33,0.33,2636.0,870.0
108,一期作,新竹縣,北埔鄉,470 ,其他(果菜),0.43,0.43,12000.0,5160.0
108,二期作,新竹縣,北埔鄉,470 ,其他(果菜),0.43,0.43,12000.0,5160.0
108,全年,新竹縣,北埔鄉,470 ,其他(果菜),0.86,0.86,12000.0,10320.0
108,裡作,新竹縣,北埔鄉,471 ,花椰菜,0.96,0.96,13000.0,12480.0
108,全年,新竹縣,北埔鄉,471 ,花椰菜,0.96,0.96,13000.0,12480.0
108,一期作,新竹縣,北埔鄉,473 ,胡瓜,0.55,0.55,13000.0,7150.0
108,全年,新竹縣,北埔鄉,473 ,胡瓜,0.55,0.55,13000.0,7150.0
108,一期作,新竹縣,北埔鄉,475 ,冬瓜,0.42,0.42,14000.0,5880.0
108,全年,新竹縣,北埔鄉,475 ,冬瓜,0.42,0.42,14000.0,5880.0
108,一期作,新竹縣,北埔鄉,476 ,苦瓜,0.4,0.4,12000.0,4800.0
108,全年,新竹縣,北埔鄉,476 ,苦瓜,0.4,0.4,12000.0,4800.0
108,一期作,新竹縣,北埔鄉,477 ,茄子,0.5,0.5,11000.0,5500.0
108,全年,新竹縣,北埔鄉,477 ,茄子,0.5,0.5,11000.0,5500.0
108,裡作,新竹縣,北埔鄉,481 ,甜椒,0.01,0.01,10000.0,100.0
108,一期作,新竹縣,北埔鄉,481 ,甜椒,0.04,0.04,10000.0,400.0
108,二期作,新竹縣,北埔鄉,481 ,甜椒,0.11,0.11,10000.0,1100.0
108,全年,新竹縣,北埔鄉,481 ,甜椒,0.16,0.16,10000.0,1600.0
108,一期作,新竹縣,北埔鄉,483 ,南瓜,0.7,0.7,12000.0,8400.0
108,全年,新竹縣,北埔鄉,483 ,南瓜,0.7,0.7,12000.0,8400.0
108,裡作,新竹縣,北埔鄉,002 ,食用玉米,0.01,0.01,7000.0,70.0
108,一期作,新竹縣,北埔鄉,002 ,食用玉米,2.63,2.63,7000.0,18410.0
108,二期作,新竹縣,北埔鄉,002 ,食用玉米,2.61,2.61,7000.0,18270.0
108,全年,新竹縣,北埔鄉,002 ,食用玉米,5.25,5.25,7000.0,36750.0
108,一期作,新竹縣,北埔鄉,488 ,絲瓜,0.59,0.59,12000.0,7080.0
108,全年,新竹縣,北埔鄉,488 ,絲瓜,0.59,0.59,12000.0,7080.0
108,一期作,新竹縣,北埔鄉,493 ,四季豆,0.74,0.74,8000.0,5920.0
108,全年,新竹縣,北埔鄉,493 ,四季豆,0.74,0.74,8000.0,5920.0
108,全年,新竹縣,北埔鄉,600 ,果樹苗圃,0.0,1.14,0.0,0.0
108,全年,新竹縣,北埔鄉,601 ,香蕉,15.15,15.15,19500.0,295425.0
108,全年,新竹縣,北埔鄉,603 ,椪柑,1.04,1.04,13663.0,14210.0
108,全年,新竹縣,北埔鄉,604 ,柳橙,4.44,4.44,21118.0,93764.0
108,全年,新竹縣,北埔鄉,605 ,桶柑,66.97,66.97,16340.0,1094286.0
108,全年,新竹縣,北埔鄉,607 ,文旦柚,6.51,6.51,9733.0,63360.0
108,全年,新竹縣,北埔鄉,611 ,檸檬,0.26,0.26,9769.0,2540.0
108,全年,新竹縣,北埔鄉,612 ,葡萄柚,0.23,0.23,14000.0,3220.0
108,全年,新竹縣,北埔鄉,614 ,海梨柑,1.5,1.5,13248.0,19872.0
108,全年,新竹縣,北埔鄉,615 ,茂谷柑,8.34,8.34,12400.0,103416.0
108,全年,新竹縣,北埔鄉,618 ,其他(青果),2.58,2.58,14000.0,36120.0
108,全年,新竹縣,北埔鄉,619 ,龍眼,1.89,1.89,4059.0,7672.0
108,全年,新竹縣,北埔鄉,620 ,本地種芒果,0.68,0.68,6250.0,4250.0
108,全年,新竹縣,北埔鄉,622 ,檳榔,32.84,32.84,2960.0,97206.0
108,全年,新竹縣,北埔鄉,623 ,番石榴,1.77,1.77,20695.0,36630.0
108,全年,新竹縣,北埔鄉,625 ,桃,0.75,0.75,8733.0,6550.0
108,全年,新竹縣,北埔鄉,626 ,柿,41.35,41.35,8960.0,370496.0
108,全年,新竹縣,北埔鄉,627 ,木瓜,0.19,0.19,35053.0,6660.0
108,全年,新竹縣,北埔鄉,628 ,蓮霧,0.16,0.16,8775.0,1404.0
108,全年,新竹縣,北埔鄉,633 ,其他,0.55,0.55,9000.0,4950.0
108,全年,新竹縣,北埔鄉,635 ,梅,0.05,0.05,6900.0,345.0
108,全年,新竹縣,北埔鄉,636 ,荔枝,0.68,0.68,5206.0,3540.0
108,裡作,新竹縣,北埔鄉,516 ,休閒面積,0.0,945.33,0.0,0.0
108,一期作,新竹縣,北埔鄉,516 ,休閒面積,0.0,927.51,0.0,0.0
108,二期作,新竹縣,北埔鄉,516 ,休閒面積,0.0,929.39,0.0,0.0
108,全年,新竹縣,北埔鄉,516 ,休閒面積,0.0,2802.23,0.0,0.0
108,全年,新竹縣,北埔鄉,637 ,橄欖,1.91,1.91,6241.0,11920.0
108,全年,新竹縣,北埔鄉,638 ,楊桃,0.11,0.11,13045.0,1435.0
108,裡作,新竹縣,北埔鄉,517 ,荒廢面積,0.0,94.51,0.0,0.0
108,一期作,新竹縣,北埔鄉,517 ,荒廢面積,0.0,94.51,0.0,0.0
108,二期作,新竹縣,北埔鄉,517 ,荒廢面積,0.0,94.51,0.0,0.0
108,全年,新竹縣,北埔鄉,517 ,荒廢面積,0.0,283.53000000000003,0.0,0.0
108,全年,新竹縣,北埔鄉,643 ,百香果,0.1,0.1,12000.0,1200.0
108,全年,新竹縣,北埔鄉,402 ,韭菜,0.46,0.46,11000.0,5060.0
108,全年,新竹縣,北埔鄉,403 ,竹筍,9.43,9.43,7000.0,66010.0
108,全年,新竹縣,北埔鄉,405 ,山蕨,0.42,0.42,4000.0,1680.0
108,全年,新竹縣,北埔鄉,651 ,紅龍果,2.47,2.47,13498.0,33340.0
108,一期作,新竹縣,北埔鄉,410 ,西瓜,0.16,0.16,20000.0,3200.0
108,全年,新竹縣,北埔鄉,410 ,西瓜,0.16,0.16,20000.0,3200.0
108,裡作,新竹縣,北埔鄉,416 ,蘿蔔,2.83,2.83,21000.0,59430.0
108,全年,新竹縣,北埔鄉,416 ,蘿蔔,2.83,2.83,21000.0,59430.0
108,一期作,新竹縣,北埔鄉,418 ,茭白筍,1.15,1.15,10000.0,11500.0
108,全年,新竹縣,北埔鄉,418 ,茭白筍,1.15,1.15,10000.0,11500.0
108,裡作,新竹縣,北埔鄉,419 ,甘藍,0.52,0.52,27000.0,14040.0
108,全年,新竹縣,北埔鄉,419 ,甘藍,0.52,0.52,27000.0,14040.0
108,裡作,新竹縣,北埔鄉,422 ,不結球白菜,1.09,1.09,15000.0,16350.0
108,二期作,新竹縣,北埔鄉,422 ,不結球白菜,0.78,0.78,15000.0,11700.0
108,全年,新竹縣,北埔鄉,422 ,不結球白菜,1.87,1.87,15000.0,28050.0
108,全年,新竹縣,北埔鄉,305 ,茶,29.91,29.91,900.0,26919.0
108,裡作,新竹縣,北埔鄉,436 ,青蒜,0.94,0.94,15000.0,14100.0
108,全年,新竹縣,北埔鄉,436 ,青蒜,0.94,0.94,15000.0,14100.0
108,裡作,新竹縣,北埔鄉,438 ,蔥,0.71,0.71,16000.0,11360.0
108,一期作,新竹縣,北埔鄉,438 ,蔥,0.58,0.58,16000.0,9280.0
108,二期作,新竹縣,北埔鄉,438 ,蔥,0.63,0.63,16000.0,10080.0
108,全年,新竹縣,北埔鄉,438 ,蔥,1.92,1.92,16000.0,30720.0
108,一期作,新竹縣,北埔鄉,440 ,芋,0.93,0.93,11000.0,10230.0
108,全年,新竹縣,北埔鄉,440 ,芋,0.93,0.93,11000.0,10230.0
108,一期作,新竹縣,北埔鄉,441 ,薑,1.28,1.28,11000.0,14080.0
108,全年,新竹縣,北埔鄉,441 ,薑,1.28,1.28,11000.0,14080.0
108,裡作,新竹縣,北埔鄉,201 ,甘藷,1.14,1.14,16000.0,18240.0
108,一期作,新竹縣,北埔鄉,201 ,甘藷,0.98,0.98,16000.0,15680.0
108,二期作,新竹縣,北埔鄉,201 ,甘藷,1.28,1.28,16000.0,20480.0
108,全年,新竹縣,北埔鄉,201 ,甘藷,3.4000000000000004,3.4000000000000004,16000.0,54400.0
108,裡作,新竹縣,北埔鄉,444 ,結頭菜,0.77,0.77,16000.0,12320.0
108,全年,新竹縣,北埔鄉,444 ,結頭菜,0.77,0.77,16000.0,12320.0
108,全年,新竹縣,北埔鄉,326 ,油茶,12.45,12.45,700.0,8715.0
108,裡作,新竹縣,北埔鄉,456 ,大芥菜,1.95,1.95,18000.0,35100.0
108,二期作,新竹縣,北埔鄉,456 ,大芥菜,1.17,1.17,18000.0,21060.0
108,全年,新竹縣,北埔鄉,456 ,大芥菜,3.12,3.12,18000.0,56160.0
108,一期作,新竹縣,北埔鄉,457 ,甕菜,0.47,0.47,14000.0,6580.0
108,全年,新竹縣,北埔鄉,457 ,甕菜,0.47,0.47,14000.0,6580.0
108,裡作,新竹縣,北埔鄉,458 ,芹菜,1.07,1.07,10000.0,10700.0
108,全年,新竹縣,北埔鄉,458 ,芹菜,1.07,1.07,10000.0,10700.0
108,裡作,新竹縣,北埔鄉,459 ,菠菜,0.7,0.7,14000.0,9800.0
108,一期作,新竹縣,北埔鄉,459 ,菠菜,0.3,0.3,14000.0,4200.0
108,全年,新竹縣,北埔鄉,459 ,菠菜,1.0,1.0,14000.0,14000.0
108,裡作,新竹縣,北埔鄉,460 ,萵苣,0.77,0.77,10000.0,7700.0
108,一期作,新竹縣,北埔鄉,460 ,萵苣,0.38,0.38,10000.0,3800.0
108,全年,新竹縣,北埔鄉,460 ,萵苣,1.15,1.15,10000.0,11500.0
108,二期作,新竹縣,北埔鄉,461 ,莧菜,0.55,0.55,10000.0,5500.0
108,全年,新竹縣,北埔鄉,461 ,莧菜,0.55,0.55,10000.0,5500.0
108,裡作,新竹縣,北埔鄉,462 ,茼蒿,0.57,0.57,11000.0,6270.0
108,全年,新竹縣,北埔鄉,462 ,茼蒿,0.57,0.57,11000.0,6270.0
108,裡作,新竹縣,北埔鄉,465 ,芥藍,1.2,1.2,12000.0,14400.0
108,二期作,新竹縣,北埔鄉,465 ,芥藍,1.02,1.02,12000.0,12240.0
108,全年,新竹縣,北埔鄉,465 ,芥藍,2.2199999999999998,2.2199999999999998,12000.0,26640.0
108,裡作,新竹縣,北埔鄉,102 ,落花生,0.01,0.01,2500.0,25.0
108,一期作,新竹縣,北埔鄉,102 ,落花生,0.32,0.32,2500.0,800.0
108,全年,新竹縣,北埔鄉,102 ,落花生,0.33,0.33,2500.0,825.0
108,裡作,新竹縣,新埔鎮,470 ,其他(果菜),23.49,23.49,15000.0,352350.0
108,一期作,新竹縣,新埔鎮,470 ,其他(果菜),24.12,24.12,15000.0,361800.0
108,二期作,新竹縣,新埔鎮,470 ,其他(果菜),21.27,21.27,15000.0,319050.0
108,全年,新竹縣,新埔鎮,470 ,其他(果菜),68.88,68.88,15000.0,1033200.0
108,裡作,新竹縣,新埔鎮,471 ,花椰菜,0.06,0.06,15000.0,900.0
108,全年,新竹縣,新埔鎮,471 ,花椰菜,0.06,0.06,15000.0,900.0
108,一期作,新竹縣,新埔鎮,473 ,胡瓜,0.41,0.41,15000.0,6150.0
108,二期作,新竹縣,新埔鎮,473 ,胡瓜,0.31,0.31,15000.0,4650.0
108,全年,新竹縣,新埔鎮,473 ,胡瓜,0.72,0.72,15000.0,10800.0
108,一期作,新竹縣,新埔鎮,475 ,冬瓜,0.79,0.79,13000.0,10270.0
108,全年,新竹縣,新埔鎮,475 ,冬瓜,0.79,0.79,13000.0,10270.0
108,裡作,新竹縣,新埔鎮,477 ,茄子,0.01,0.01,12000.0,120.0
108,一期作,新竹縣,新埔鎮,477 ,茄子,0.06,0.06,10000.0,600.0
108,二期作,新竹縣,新埔鎮,477 ,茄子,0.41,0.41,10000.0,4100.0
108,全年,新竹縣,新埔鎮,477 ,茄子,0.48,0.48,10042.0,4820.0
108,一期作,新竹縣,新埔鎮,481 ,甜椒,0.02,0.02,11000.0,220.0
108,全年,新竹縣,新埔鎮,481 ,甜椒,0.02,0.02,11000.0,220.0
108,一期作,新竹縣,新埔鎮,483 ,南瓜,2.52,2.52,12000.0,30240.0
108,二期作,新竹縣,新埔鎮,483 ,南瓜,1.49,1.49,12000.0,17880.0
108,全年,新竹縣,新埔鎮,483 ,南瓜,4.01,4.01,12000.0,48120.0
108,裡作,新竹縣,新埔鎮,002 ,食用玉米,0.19,0.19,6500.0,1235.0
108,一期作,新竹縣,新埔鎮,002 ,食用玉米,1.81,1.81,6500.0,11765.0
108,二期作,新竹縣,新埔鎮,002 ,食用玉米,1.79,1.79,6500.0,11635.0
108,全年,新竹縣,新埔鎮,002 ,食用玉米,3.79,3.79,6500.0,24635.0
108,一期作,新竹縣,新埔鎮,488 ,絲瓜,0.09,0.09,11500.0,1035.0
108,二期作,新竹縣,新埔鎮,488 ,絲瓜,0.42,0.42,12000.0,5040.0
108,全年,新竹縣,新埔鎮,488 ,絲瓜,0.51,0.51,11912.0,6075.0
108,全年,新竹縣,新埔鎮,811 ,其他藥用,0.07,0.07,8000.0,560.0
108,全年,新竹縣,新埔鎮,933 ,蘭花,0.7,0.7,31000.0,21700.0
108,全年,新竹縣,新埔鎮,940 ,其他(花卉),0.37,0.37,13000.0,4810.0
108,全年,新竹縣,新埔鎮,941 ,苗圃類,13.92,13.92,355000.0,4941600.0
108,全年,新竹縣,新埔鎮,942 ,盆花類,1.79,1.79,650000.0,1163500.0
108,一期作,新竹縣,新埔鎮,702 ,其他短期牧草,2.78,2.78,20000.0,55600.0
108,二期作,新竹縣,新埔鎮,702 ,其他短期牧草,2.77,2.77,20000.0,55400.0
108,全年,新竹縣,新埔鎮,702 ,其他短期牧草,5.55,5.55,20000.0,111000.0
108,全年,新竹縣,新埔鎮,704 ,狼尾草,1.45,1.45,115000.0,166750.0
108,全年,新竹縣,新埔鎮,399 ,其他,0.09,0.09,7800.0,702.0
108,全年,新竹縣,新埔鎮,600 ,果樹苗圃,0.0,3.03,0.0,0.0
108,全年,新竹縣,新埔鎮,601 ,香蕉,8.13,8.16,19600.0,159348.0
108,全年,新竹縣,新埔鎮,603 ,椪柑,109.51,109.51,15210.0,1665651.0
108,全年,新竹縣,新埔鎮,604 ,柳橙,9.12,9.12,21600.0,196992.0
108,全年,新竹縣,新埔鎮,605 ,桶柑,125.09,125.09,13330.0,1667459.0
108,全年,新竹縣,新埔鎮,607 ,文旦柚,4.83,4.83,12036.0,58136.0
108,全年,新竹縣,新埔鎮,611 ,檸檬,0.8,0.8,10350.0,8280.0
108,全年,新竹縣,新埔鎮,612 ,葡萄柚,0.11,0.11,12000.0,1320.0
108,全年,新竹縣,新埔鎮,614 ,海梨柑,34.71,34.71,19260.0,668520.0
108,全年,新竹縣,新埔鎮,615 ,茂谷柑,31.93,31.93,13640.0,435519.0
108,全年,新竹縣,新埔鎮,616 ,四季桔,5.81,5.81,13500.0,78435.0
108,全年,新竹縣,新埔鎮,618 ,其他(青果),2.1,2.1,14000.0,29400.0
108,全年,新竹縣,新埔鎮,619 ,龍眼,0.98,0.98,4057.0,3976.0
108,全年,新竹縣,新埔鎮,622 ,檳榔,9.45,9.45,2400.0,22680.0
108,全年,新竹縣,新埔鎮,623 ,番石榴,0.91,0.91,24500.0,22295.0
108,全年,新竹縣,新埔鎮,624 ,李,0.13,0.13,8000.0,1040.0
108,全年,新竹縣,新埔鎮,625 ,桃,0.05,0.05,10440.0,522.0
108,全年,新竹縣,新埔鎮,626 ,柿,9.79,9.79,9002.0,88128.0
108,全年,新竹縣,新埔鎮,627 ,木瓜,0.47,0.48,36000.0,16920.0
108,全年,新竹縣,新埔鎮,634 ,枇杷,0.02,0.02,6400.0,128.0
108,全年,新竹縣,新埔鎮,636 ,荔枝,0.05,0.05,5460.0,273.0
108,裡作,新竹縣,新埔鎮,516 ,休閒面積,0.0,3382.5,0.0,0.0
108,一期作,新竹縣,新埔鎮,516 ,休閒面積,0.0,2909.04,0.0,0.0
108,二期作,新竹縣,新埔鎮,516 ,休閒面積,0.0,2869.44,0.0,0.0
108,全年,新竹縣,新埔鎮,516 ,休閒面積,0.0,9160.98,0.0,0.0
108,全年,新竹縣,新埔鎮,637 ,橄欖,0.01,0.01,7500.0,75.0
108,裡作,新竹縣,新埔鎮,517 ,荒廢面積,0.0,130.1,0.0,0.0
108,一期作,新竹縣,新埔鎮,517 ,荒廢面積,0.0,175.76,0.0,0.0
108,二期作,新竹縣,新埔鎮,517 ,荒廢面積,0.0,174.2,0.0,0.0
108,全年,新竹縣,新埔鎮,517 ,荒廢面積,0.0,480.05999999999995,0.0,0.0
108,全年,新竹縣,新埔鎮,639 ,梨,117.9,117.9,13500.0,1591650.0
108,全年,新竹縣,新埔鎮,641 ,棗,0.04,0.04,7500.0,300.0
108,全年,新竹縣,新埔鎮,643 ,百香果,0.19,0.19,11400.0,2166.0
108,全年,新竹縣,新埔鎮,401 ,蘆筍,0.02,0.02,7000.0,140.0
108,全年,新竹縣,新埔鎮,402 ,韭菜,0.39,0.39,12000.0,4680.0
108,全年,新竹縣,新埔鎮,403 ,竹筍,16.46,16.46,4500.0,74070.0
108,全年,新竹縣,新埔鎮,404 ,金針菜,0.07,0.07,600.0,42.0
108,全年,新竹縣,新埔鎮,405 ,山蕨,0.03,0.03,4000.0,120.0
108,全年,新竹縣,新埔鎮,651 ,紅龍果,6.34,6.34,19200.0,121728.0
108,一期作,新竹縣,新埔鎮,410 ,西瓜,0.1,0.1,20000.0,2000.0
108,全年,新竹縣,新埔鎮,410 ,西瓜,0.1,0.1,20000.0,2000.0
108,二期作,新竹縣,新埔鎮,411 ,洋香瓜,0.56,0.56,14000.0,7840.0
108,全年,新竹縣,新埔鎮,411 ,洋香瓜,0.56,0.56,14000.0,7840.0
108,一期作,新竹縣,新埔鎮,412 ,香瓜,0.65,0.65,11000.0,7150.0
108,全年,新竹縣,新埔鎮,412 ,香瓜,0.65,0.65,11000.0,7150.0
108,裡作,新竹縣,新埔鎮,414 ,草莓,0.17,0.17,5000.0,850.0
108,全年,新竹縣,新埔鎮,414 ,草莓,0.17,0.17,5000.0,850.0
108,裡作,新竹縣,新埔鎮,416 ,蘿蔔,0.6,0.6,16000.0,9600.0
108,全年,新竹縣,新埔鎮,416 ,蘿蔔,0.6,0.6,16000.0,9600.0
108,一期作,新竹縣,新埔鎮,418 ,茭白筍,2.15,2.15,12000.0,25800.0
108,全年,新竹縣,新埔鎮,418 ,茭白筍,2.15,2.15,12000.0,25800.0
108,裡作,新竹縣,新埔鎮,419 ,甘藍,0.05,0.05,28000.0,1400.0
108,二期作,新竹縣,新埔鎮,419 ,甘藍,0.17,0.17,28000.0,4760.0
108,全年,新竹縣,新埔鎮,419 ,甘藍,0.22000000000000003,0.22000000000000003,28000.0,6160.0
108,裡作,新竹縣,新埔鎮,422 ,不結球白菜,0.48,0.48,18000.0,8640.0
108,一期作,新竹縣,新埔鎮,422 ,不結球白菜,0.42,0.42,18000.0,7560.0
108,二期作,新竹縣,新埔鎮,422 ,不結球白菜,0.35,0.35,18000.0,6300.0
108,全年,新竹縣,新埔鎮,422 ,不結球白菜,1.25,1.25,18000.0,22500.0
108,裡作,新竹縣,新埔鎮,425 ,食用番茄,0.37,0.37,16000.0,5920.0
108,全年,新竹縣,新埔鎮,425 ,食用番茄,0.37,0.37,16000.0,5920.0
108,全年,新竹縣,新埔鎮,305 ,茶,20.4,20.4,1000.0,20400.0
108,全年,新竹縣,新埔鎮,306 ,生食甘蔗,0.27,0.27,20000.0,5400.0
108,一期作,新竹縣,新埔鎮,309 ,洛神葵,0.32,0.32,1200.0,384.0
108,二期作,新竹縣,新埔鎮,309 ,洛神葵,0.4,0.4,1200.0,480.0
108,全年,新竹縣,新埔鎮,309 ,洛神葵,0.72,0.72,1200.0,864.0
108,一期作,新竹縣,新埔鎮,311 ,仙草,0.55,0.55,3000.0,1650.0
108,二期作,新竹縣,新埔鎮,311 ,仙草,0.4,0.4,3000.0,1200.0
108,全年,新竹縣,新埔鎮,311 ,仙草,0.9500000000000001,0.9500000000000001,3000.0,2850.0
108,一期作,新竹縣,新埔鎮,438 ,蔥,0.04,0.04,16000.0,640.0
108,全年,新竹縣,新埔鎮,438 ,蔥,0.04,0.04,16000.0,640.0
108,一期作,新竹縣,新埔鎮,440 ,芋,1.04,1.04,15000.0,15600.0
108,全年,新竹縣,新埔鎮,440 ,芋,1.04,1.04,15000.0,15600.0
