日期,pineapple_平均價,pineapple_交易量,甜蜜蜜_平均價,watermelon_平均價,pineapple_前日平均價,pineapple_5日平均價
2015-01-22,20.0,936,,12.0,24.6,23.8
2015-01-23,15.2,5231,,12.0,20.0,22.3
2015-01-24,21.7,4168,,12.0,15.2,22.0
2015-01-25,24.0,3464,,12.0,21.7,21.1
2015-01-26,24.0,3464,,12.0,24.0,21.0
2015-01-27,20.1,3449,,12.0,24.0,21.0
2015-01-28,17.5,2636,,12.0,20.1,21.5
2015-01-29,22.1,6475,,12.0,17.5,21.5
2015-01-30,20.7,7481,,12.0,22.1,20.9
2015-01-31,19.6,14114,,12.0,20.7,20.0
2015-02-01,27.6,13932,,11.6,19.6,21.5
2015-02-02,27.6,13932,,11.6,27.6,23.5
2015-02-03,25.3,12771,,12.0,27.6,24.2
2015-02-04,19.5,6002,,12.0,25.3,23.9
2015-02-05,20.0,88,,,19.5,24.0
2015-02-06,16.3,9325,,12.0,20.0,21.7
2015-02-07,19.6,10169,,12.0,16.3,20.1
2015-02-08,22.0,3680,,12.0,19.6,19.5
2015-02-09,22.0,3680,,12.0,22.0,20.0
2015-02-10,21.9,12101,,12.0,22.0,20.4
2015-02-11,20.8,10285,,12.0,21.9,21.3
2015-02-12,20.6,9818,,12.0,20.8,21.5
2015-02-13,21.1,8166,,12.0,20.6,21.3
2015-02-14,26.7,15935,,12.0,21.1,22.2
2015-02-15,23.1,16900,21.0,12.0,26.7,22.5
2015-02-16,21.1,21926,,11.0,23.1,22.5
2015-02-17,22.3,28263,,,21.1,22.9
2015-02-18,28.8,6028,,,22.3,24.4
2015-02-19,28.8,6028,,,28.8,24.8
2015-02-20,28.8,6028,,,28.8,26.0
2015-02-21,28.8,6028,,,28.8,27.5
2015-02-22,28.8,6028,,,28.8,28.8
2015-02-23,28.8,6028,,,28.8,28.8
2015-02-24,24.4,44342,,12.0,28.8,27.9
2015-02-25,19.5,36635,,10.0,24.4,26.1
2015-02-26,19.5,26427,20.0,11.0,19.5,24.2
2015-02-27,19.5,26427,20.0,11.0,19.5,22.3
2015-02-28,19.1,28485,,9.3,19.5,20.4
2015-03-01,20.0,12123,,,19.1,19.5
2015-03-02,20.0,12123,,,20.0,19.6
2015-03-03,18.1,41863,15.5,9.8,20.0,19.3
2015-03-04,21.3,40433,20.0,11.1,18.1,19.7
2015-03-05,22.6,25968,22.0,8.9,21.3,20.4
2015-03-06,21.0,10820,,10.0,22.6,20.6
2015-03-07,21.0,10820,,10.0,21.0,20.8
2015-03-08,21.0,10820,,10.0,21.0,21.4
2015-03-09,21.0,10820,,10.0,21.0,21.3
2015-03-10,19.0,46747,14.6,9.5,21.0,20.6
2015-03-11,19.2,32304,,12.0,19.0,20.2
2015-03-12,18.0,14438,,11.0,19.2,19.6
2015-03-13,20.7,7106,,11.6,18.0,19.6
2015-03-14,19.4,20121,,12.0,20.7,19.3
2015-03-15,19.9,15577,,12.0,19.4,19.4
2015-03-16,19.9,15577,,12.0,19.9,19.6
2015-03-17,19.9,55492,18.0,12.0,19.9,20.0
2015-03-18,20.7,39871,18.0,10.9,19.9,20.0
2015-03-19,22.7,57828,,12.0,20.7,20.6
2015-03-20,22.2,58343,,9.9,22.7,21.1
2015-03-21,20.7,35989,,10.8,22.2,21.2
2015-03-22,20.4,29965,,12.0,20.7,21.3
2015-03-23,20.4,29965,,12.0,20.4,21.3
2015-03-24,18.7,62514,,11.0,20.4,20.5
2015-03-25,17.8,36683,,11.1,18.7,19.6
2015-03-26,16.2,25100,,11.4,17.8,18.7
2015-03-27,17.6,32723,,15.0,16.2,18.1
2015-03-28,18.2,32169,,11.0,17.6,17.7
2015-03-29,17.6,30955,,10.2,18.2,17.5
2015-03-30,17.6,30955,,10.2,17.6,17.4
2015-03-31,21.2,56691,,10.4,17.6,18.4
2015-04-01,21.8,61881,,10.2,21.2,19.3
2015-04-02,21.4,78589,15.0,10.7,21.8,19.9
2015-04-03,20.6,80704,,11.0,21.4,20.5
2015-04-04,21.1,45480,,10.2,20.6,21.2
2015-04-05,21.1,45480,,10.2,21.1,21.2
2015-04-06,21.1,45480,,10.2,21.1,21.1
2015-04-07,21.3,81845,,10.3,21.1,21.0
2015-04-08,21.4,61128,16.8,9.8,21.3,21.2
2015-04-09,21.3,62395,,9.5,21.4,21.2
2015-04-10,21.4,35787,14.7,9.9,21.3,21.3
2015-04-11,20.9,44338,16.1,10.0,21.4,21.3
2015-04-12,19.6,39405,,8.2,20.9,20.9
2015-04-13,19.6,39405,,8.2,19.6,20.6
2015-04-14,20.8,63654,18.0,8.5,19.6,20.5
2015-04-15,23.0,59125,15.4,9.5,20.8,20.8
2015-04-16,24.4,70927,18.2,9.9,23.0,21.5
2015-04-17,27.1,68658,21.2,9.6,24.4,23.0
2015-04-18,27.2,92863,21.0,9.7,27.1,24.5
2015-04-19,25.9,82311,21.5,9.0,27.2,25.5
2015-04-20,25.9,82311,21.5,9.0,25.9,26.1
2015-04-21,22.9,79490,18.7,8.8,25.9,25.8
2015-04-22,22.6,41784,17.6,9.0,22.9,24.9
2015-04-23,24.4,45766,19.6,,22.6,24.3
2015-04-24,26.3,57778,20.2,8.8,24.4,24.4
2015-04-25,24.5,71673,19.1,8.7,26.3,24.1
2015-04-26,25.5,48773,19.1,9.0,24.5,24.7
2015-04-27,25.5,48773,19.1,9.0,25.5,25.2
2015-04-28,25.4,76259,19.0,8.9,25.5,25.4
2015-04-29,24.9,74270,20.8,8.9,25.4,25.2
2015-04-30,28.2,62020,20.8,9.0,24.9,25.9
2015-05-01,27.2,75794,19.4,8.9,28.2,26.2
2015-05-02,28.1,107145,21.8,8.7,27.2,26.8
2015-05-03,27.8,73882,18.7,8.6,28.1,27.2
2015-05-04,27.8,73882,18.7,8.6,27.8,27.8
2015-05-05,26.7,74459,19.3,8.9,27.8,27.5
2015-05-06,25.2,53411,18.5,8.7,26.7,27.1
2015-05-07,23.6,55667,18.3,9.0,25.2,26.2
2015-05-08,25.3,59169,19.2,9.0,23.6,25.7
2015-05-09,26.4,70119,19.4,9.0,25.3,25.4
2015-05-10,26.3,58562,17.7,9.0,26.4,25.4
2015-05-11,26.3,58562,17.7,9.0,26.3,25.6
2015-05-12,24.0,88268,18.2,9.7,26.3,25.7
2015-05-13,24.3,59942,18.5,10.0,24.0,25.5
2015-05-14,24.5,66332,17.2,9.7,24.3,25.1
2015-05-15,26.0,59702,19.7,9.9,24.5,25.0
2015-05-16,26.6,87559,19.5,9.4,26.0,25.1
2015-05-17,24.7,104400,19.4,9.8,26.6,25.2
2015-05-18,24.7,104400,19.4,9.8,24.7,25.3
2015-05-19,22.2,96741,16.2,9.9,24.7,24.8
2015-05-20,21.2,71612,15.3,9.9,22.2,23.9
2015-05-21,17.0,62704,12.9,9.9,21.2,22.0
2015-05-22,17.5,44446,11.1,9.9,17.0,20.5
2015-05-23,20.0,32404,13.2,10.0,17.5,19.6
2015-05-24,21.9,41045,14.8,8.9,20.0,19.5
2015-05-25,21.9,41045,14.8,8.9,21.9,19.7
2015-05-26,19.6,88561,16.1,8.9,21.9,20.2
2015-05-27,18.0,80706,16.0,8.8,19.6,20.3
2015-05-28,15.2,85560,12.1,9.0,18.0,19.3
2015-05-29,14.7,87117,12.2,9.0,15.2,17.9
2015-05-30,12.7,134788,10.9,9.0,14.7,16.0
2015-05-31,12.6,152528,11.6,8.7,12.7,14.6
2015-06-01,12.6,152528,11.6,8.7,12.6,13.6
2015-06-02,11.1,124481,9.8,9.0,12.6,12.7
2015-06-03,11.4,84318,9.0,8.8,11.1,12.1
2015-06-04,11.9,67339,9.2,8.8,11.4,11.9
2015-06-05,13.0,66618,10.1,8.7,11.9,12.0
2015-06-06,12.6,72889,10.7,8.9,13.0,12.0
2015-06-07,12.9,61671,9.7,8.9,12.6,12.4
2015-06-08,12.9,61671,9.7,8.9,12.9,12.7
2015-06-09,13.8,69173,9.9,8.8,12.9,13.0
2015-06-10,14.7,57222,11.3,8.8,13.8,13.4
2015-06-11,16.1,85091,10.5,10.0,14.7,14.1
2015-06-12,15.6,65898,11.9,9.8,16.1,14.6
2015-06-13,19.1,71006,15.5,9.9,15.6,15.9
2015-06-14,20.1,80136,14.5,9.9,19.1,17.1
2015-06-15,20.1,80136,14.5,9.9,20.1,18.2
2015-06-16,20.4,87030,13.5,9.9,20.1,19.1
2015-06-17,20.1,64483,13.5,9.7,20.4,20.0
2015-06-18,20.0,53861,13.1,9.2,20.1,20.1
2015-06-19,20.7,55348,13.9,9.5,20.0,20.3
2015-06-20,21.4,44529,13.0,9.6,20.7,20.5
2015-06-21,21.4,44529,13.0,9.6,21.4,20.7
2015-06-22,21.4,44529,13.0,9.6,21.4,21.0
2015-06-23,22.2,64202,17.1,9.8,21.4,21.4
2015-06-24,19.5,59278,14.6,9.6,22.2,21.2
2015-06-25,19.4,44702,13.9,11.9,19.5,20.8
2015-06-26,18.7,53273,13.5,10.9,19.4,20.2
2015-06-27,19.5,55683,13.4,11.7,18.7,19.9
2015-06-28,20.1,57463,16.4,11.9,19.5,19.4
2015-06-29,20.1,57463,16.4,11.9,20.1,19.6
2015-06-30,19.2,80205,19.5,11.5,20.1,19.5
2015-07-01,19.7,51940,14.7,11.7,19.2,19.7
2015-07-02,18.1,40979,12.5,11.5,19.7,19.4
2015-07-03,17.1,42553,10.2,11.8,18.1,18.8
2015-07-04,18.0,51489,9.4,11.1,17.1,18.4
2015-07-05,16.3,54252,12.0,11.2,18.0,17.8
2015-07-06,16.3,54252,12.0,11.2,16.3,17.2
2015-07-07,15.5,65132,9.9,11.4,16.3,16.6
2015-07-08,15.4,56141,10.9,11.5,15.5,16.3
2015-07-09,15.2,43993,9.6,11.1,15.4,15.7
2015-07-10,12.6,42685,9.6,11.9,15.2,15.0
2015-07-11,13.4,33809,8.1,11.6,12.6,14.4
2015-07-12,13.9,45018,8.6,12.0,13.4,14.1
2015-07-13,13.9,45018,8.6,12.0,13.9,13.8
2015-07-14,14.1,89433,12.3,12.0,13.9,13.6
2015-07-15,15.5,72267,14.7,11.5,14.1,14.2
2015-07-16,14.9,64540,13.2,11.8,15.5,14.5
2015-07-17,12.3,55487,,10.0,14.9,14.1
2015-07-18,13.4,33699,,10.1,12.3,14.0
2015-07-19,14.1,29330,10.0,9.0,13.4,14.0
2015-07-20,14.1,29330,10.0,9.0,14.1,13.8
2015-07-21,12.9,57906,12.0,10.2,14.1,13.4
2015-07-22,15.2,42745,7.0,10.2,12.9,13.9
2015-07-23,17.3,30760,10.6,9.8,15.2,14.7
2015-07-24,16.9,30256,,9.7,17.3,15.3
2015-07-25,16.1,34092,8.0,9.0,16.9,15.7
2015-07-26,15.1,24318,10.0,8.9,16.1,16.1
2015-07-27,15.1,24318,10.0,8.9,15.1,16.1
2015-07-28,18.1,39671,8.7,9.0,15.1,16.3
2015-07-29,21.4,29838,14.8,8.8,18.1,17.2
2015-07-30,21.8,30383,13.5,9.0,21.4,18.3
2015-07-31,23.6,15025,,8.8,21.8,20.0
2015-08-01,21.7,9837,,9.0,23.6,21.3
2015-08-02,22.8,8158,15.0,9.5,21.7,22.3
2015-08-03,22.8,8158,15.0,9.5,22.8,22.5
2015-08-04,21.8,17459,15.0,9.5,22.8,22.5
2015-08-05,21.4,6970,,9.8,21.8,22.1
2015-08-06,22.3,8273,12.0,9.2,21.4,22.2
2015-08-07,20.8,9077,,9.0,22.3,21.8
2015-08-08,18.7,2378,,9.1,20.8,21.0
2015-08-09,19.4,600,,10.0,18.7,20.5
2015-08-10,19.4,600,,10.0,19.4,20.1
2015-08-11,20.1,8846,18.3,9.9,19.4,19.7
2015-08-12,18.7,11958,14.5,9.0,20.1,19.3
2015-08-13,22.0,14432,12.0,9.5,18.7,19.9
2015-08-14,20.8,9188,,10.7,22.0,20.2
2015-08-15,18.6,6940,,11.0,20.8,20.0
2015-08-16,16.5,5381,,10.2,18.6,19.3
2015-08-17,16.5,5381,,10.2,16.5,18.9
2015-08-18,15.5,12153,,9.5,16.5,17.6
2015-08-19,16.8,4197,,9.4,15.5,16.8
2015-08-20,19.8,8482,,9.7,16.8,17.0
2015-08-21,18.7,4836,,9.5,19.8,17.5
2015-08-22,17.9,5121,,9.4,18.7,17.7
2015-08-23,17.2,5765,,9.8,17.9,18.1
2015-08-24,17.2,5765,,9.8,17.2,18.2
2015-08-25,18.8,17113,,9.5,17.2,18.0
2015-08-26,18.5,12775,10.0,9.4,18.8,17.9
2015-08-27,18.2,23869,10.0,9.9,18.5,18.0
2015-08-28,18.7,6725,10.0,9.2,18.2,18.3
2015-08-29,18.7,6725,10.0,9.2,18.7,18.6
2015-08-30,18.7,6725,10.0,9.2,18.7,18.6
2015-08-31,18.7,6725,10.0,9.2,18.7,18.6
2015-09-01,19.7,17286,14.0,9.5,18.7,18.9
2015-09-02,20.2,14920,,9.7,19.7,19.2
2015-09-03,21.6,12100,,10.0,20.2,19.8
2015-09-04,21.3,14472,18.0,8.8,21.6,20.3
2015-09-05,21.3,22776,17.0,8.1,21.3,20.8
2015-09-06,20.7,16047,,8.4,21.3,21.0
2015-09-07,20.7,16047,,8.4,20.7,21.1
2015-09-08,21.0,20086,18.0,8.7,20.7,21.0
2015-09-09,20.3,8697,13.2,8.1,21.0,20.8
2015-09-10,21.0,11830,18.9,8.4,20.3,20.7
2015-09-11,23.4,12830,14.3,7.9,21.0,21.3
2015-09-12,22.9,19901,13.5,9.0,23.4,21.7
2015-09-13,23.8,18627,14.3,7.0,22.9,22.3
2015-09-14,23.8,18627,14.3,7.0,23.8,23.0
2015-09-15,24.8,9566,15.0,10.0,23.8,23.7
2015-09-16,25.8,9610,15.0,,24.8,24.2
2015-09-17,26.2,10974,15.0,8.0,25.8,24.9
2015-09-18,26.8,8536,12.4,9.4,26.2,25.5
2015-09-19,26.5,9766,,12.0,26.8,26.0
2015-09-20,23.0,7523,15.0,12.0,26.5,25.7
2015-09-21,23.0,7523,15.0,12.0,23.0,25.1
2015-09-22,23.2,11948,13.4,9.1,23.0,24.5
2015-09-23,24.9,3760,13.8,10.0,23.2,24.1
2015-09-24,23.9,11761,12.7,7.8,24.9,23.6
2015-09-25,29.1,11621,13.0,,23.9,24.8
2015-09-26,28.3,22303,15.0,12.0,29.1,25.9
2015-09-27,26.6,8352,,11.2,28.3,26.6
2015-09-28,26.6,8352,,11.2,26.6,26.9
2015-09-29,26.6,8352,,11.2,26.6,27.4
2015-09-30,23.8,2109,,8.9,26.6,26.4
2015-10-01,24.3,8969,20.2,,23.8,25.6
2015-10-02,21.3,7043,12.0,12.0,24.3,24.5
2015-10-03,21.2,10131,15.0,,21.3,23.4
2015-10-04,22.1,6229,22.0,,21.2,22.5
2015-10-05,22.1,6229,22.0,,22.1,22.2
2015-10-06,20.5,14454,22.4,5.0,22.1,21.4
2015-10-07,20.8,12225,,,20.5,21.3
2015-10-08,21.0,9156,,,20.8,21.3
2015-10-09,23.0,8614,15.0,,21.0,21.5
2015-10-10,21.1,14496,25.9,12.0,23.0,21.3
2015-10-11,24.7,10480,21.6,,21.1,22.1
2015-10-12,24.7,10480,21.6,,24.7,22.9
2015-10-13,22.8,16419,15.0,11.0,24.7,23.3
2015-10-14,22.1,9935,13.0,12.0,22.8,23.1
2015-10-15,21.0,6971,,12.0,22.1,23.1
2015-10-16,20.5,8155,24.2,12.0,21.0,22.2
2015-10-17,20.5,9498,16.0,12.0,20.5,21.4
2015-10-18,19.9,5743,27.7,,20.5,20.8
2015-10-19,19.9,5743,27.7,,19.9,20.4
2015-10-20,19.6,15451,16.0,11.7,19.9,20.1
2015-10-21,20.8,7807,19.3,12.0,19.6,20.1
2015-10-22,18.9,5473,,12.0,20.8,19.8
2015-10-23,19.4,5706,20.0,,18.9,19.7
2015-10-24,21.3,11232,,12.0,19.4,20.0
2015-10-25,21.8,18740,,10.7,21.3,20.4
2015-10-26,21.8,18740,,10.7,21.8,20.6
2015-10-27,18.9,27682,,11.5,21.8,20.6
2015-10-28,18.7,9244,10.0,12.0,18.9,20.5
2015-10-29,17.2,5313,,,18.7,19.7
2015-10-30,15.7,7034,12.0,10.4,17.2,18.5
2015-10-31,15.7,14009,10.0,12.0,15.7,17.2
2015-11-01,15.9,6544,,10.5,15.7,16.6
2015-11-02,15.9,6544,,10.5,15.9,16.1
2015-11-03,15.9,10938,10.0,12.0,15.9,15.8
2015-11-04,17.1,4050,10.0,12.0,15.9,16.1
2015-11-05,17.3,7977,,11.8,17.1,16.4
2015-11-06,17.3,5727,,12.0,17.3,16.7
2015-11-07,16.5,11737,,11.8,17.3,16.8
2015-11-08,17.7,5332,14.0,11.8,16.5,17.2
2015-11-09,17.7,5332,14.0,11.8,17.7,17.3
2015-11-10,15.7,18826,,11.6,17.7,17.0
2015-11-11,18.1,16096,,,15.7,17.1
2015-11-12,20.9,7423,,11.6,18.1,18.0
2015-11-13,18.7,5777,,11.0,20.9,18.2
2015-11-14,15.0,4847,,12.0,18.7,17.7
2015-11-15,15.5,3676,,11.6,15.0,17.6
2015-11-16,15.5,3676,,11.6,15.5,17.1
2015-11-17,15.6,9394,,9.3,15.5,16.1
2015-11-18,17.0,5819,,11.0,15.6,15.7
2015-11-19,18.9,8441,,11.0,17.0,16.5
2015-11-20,18.8,4716,,9.9,18.9,17.2
2015-11-21,17.9,6841,,9.9,18.8,17.6
2015-11-22,18.2,5276,,10.0,17.9,18.2
2015-11-23,18.2,5276,,10.0,18.2,18.4
2015-11-24,17.9,18379,,11.0,18.2,18.2
2015-11-25,23.0,18993,,10.0,17.9,19.0
2015-11-26,22.4,13424,,10.0,23.0,19.9
2015-11-27,24.5,6440,,10.0,22.4,21.2
2015-11-28,27.8,4748,,8.0,24.5,23.1
2015-11-29,30.0,3980,,10.0,27.8,25.5
2015-11-30,30.0,3980,,10.0,30.0,26.9
2015-12-01,25.7,13855,,10.0,30.0,27.6
2015-12-02,23.9,6549,,7.6,25.7,27.5
2015-12-03,25.9,7542,,9.5,23.9,27.1
2015-12-04,21.1,7138,,9.8,25.9,25.3
2015-12-05,18.5,5596,,,21.1,23.0
2015-12-06,17.1,7269,,9.3,18.5,21.3
2015-12-07,17.1,7269,,9.3,17.1,19.9
2015-12-08,17.1,9451,,8.6,17.1,18.2
2015-12-09,20.0,11299,,10.0,17.1,18.0
2015-12-10,21.4,17490,,10.0,20.0,18.5
2015-12-11,21.8,5977,,9.1,21.4,19.5
2015-12-12,23.6,6335,,10.0,21.8,20.8
2015-12-13,23.0,2419,,10.0,23.6,22.0
2015-12-14,23.0,2419,,10.0,23.0,22.6
2015-12-15,15.1,11114,,9.5,23.0,21.3
2015-12-16,20.3,3810,,9.4,15.1,21.0
2015-12-17,15.2,3525,,8.8,20.3,19.3
2015-12-18,18.5,4225,,9.1,15.2,18.4
2015-12-19,18.3,4792,,10.0,18.5,17.5
2015-12-20,19.8,2578,,8.9,18.3,18.4
2015-12-21,19.8,2578,,8.9,19.8,18.3
2015-12-22,19.1,7493,,,19.8,19.1
2015-12-23,26.0,8774,,9.6,19.1,20.6
2015-12-24,28.4,17928,22.0,9.8,26.0,22.6
2015-12-25,22.8,15157,,10.0,28.4,23.2
2015-12-26,20.7,1373,,8.0,22.8,23.4
2015-12-27,24.3,1945,,8.6,20.7,24.4
2015-12-28,24.3,1945,,8.6,24.3,24.1
2015-12-29,26.6,9228,,8.3,24.3,23.7
2015-12-30,22.2,3951,,9.8,26.6,23.6
2015-12-31,26.5,3560,,10.0,22.2,24.8
2016-01-01,26.5,9420,,8.0,26.5,25.2
2016-01-02,28.6,6402,,10.0,26.5,26.1
2016-01-03,29.0,3731,20.0,8.9,28.6,26.6
2016-01-04,29.0,3731,20.0,8.9,29.0,27.9
2016-01-05,30.0,6083,,8.4,29.0,28.6
2016-01-06,28.2,11580,,10.0,30.0,29.0
2016-01-07,26.2,9654,,9.2,28.2,28.5
2016-01-08,28.3,17339,17.5,9.5,26.2,28.3
2016-01-09,23.9,19419,18.4,8.5,28.3,27.3
2016-01-10,24.8,6622,,8.0,23.9,26.3
2016-01-11,24.8,6622,,8.0,24.8,25.6
2016-01-12,23.8,9342,,,24.8,25.1
2016-01-13,20.9,6806,,,23.8,23.6
2016-01-14,19.7,5548,,10.0,20.9,22.8
2016-01-15,20.0,4508,,10.0,19.7,21.8
2016-01-16,19.6,7309,,10.0,20.0,20.8
2016-01-17,18.6,7401,,10.0,19.6,19.8
2016-01-18,18.6,7401,,10.0,18.6,19.3
2016-01-19,19.9,13013,,10.0,18.6,19.3
2016-01-20,18.7,7308,15.0,8.2,19.9,19.1
2016-01-21,16.1,11624,,9.4,18.7,18.4
2016-01-22,16.6,16897,,9.3,16.1,18.0
2016-01-23,16.1,23031,,8.2,16.6,17.5
2016-01-24,16.0,8292,,9.3,16.1,16.7
2016-01-25,16.0,8292,,9.3,16.0,16.2
2016-01-26,16.5,5870,,10.0,16.0,16.2
2016-01-27,18.0,8696,,9.7,16.5,16.5
2016-01-28,16.5,10050,,9.3,18.0,16.6
2016-01-29,16.4,5013,,,16.5,16.7
2016-01-30,13.6,9737,,9.1,16.4,16.2
2016-01-31,13.7,5411,,9.7,13.6,15.6
2016-02-01,15.1,12874,,9.9,13.7,15.1
2016-02-02,14.1,14645,,8.0,15.1,14.6
2016-02-03,11.5,29333,,9.5,14.1,13.6
2016-02-04,11.4,26257,,8.0,11.5,13.2
2016-02-05,12.9,37983,,9.6,11.4,13.0
2016-02-06,16.1,27304,,8.6,12.9,13.2
2016-02-07,16.9,9428,,9.0,16.1,13.8
2016-02-08,16.9,9428,,9.0,16.9,14.8
2016-02-09,16.9,9428,,9.0,16.9,15.9
2016-02-10,16.9,9428,,9.0,16.9,16.7
2016-02-11,16.9,9428,,9.0,16.9,16.9
2016-02-12,16.9,9428,,9.0,16.9,16.9
2016-02-13,15.9,59127,,8.4,16.9,16.7
2016-02-14,18.3,41842,,10.0,15.9,17.0
2016-02-15,18.3,41842,,10.0,18.3,17.3
2016-02-16,18.3,41842,,10.0,18.3,17.5
2016-02-17,14.7,35323,,8.9,18.3,17.1
2016-02-18,15.0,29729,,,14.7,16.9
2016-02-19,15.7,30058,,10.0,15.0,16.4
2016-02-20,16.1,58642,,10.0,15.7,16.0
2016-02-21,17.8,47392,,10.0,16.1,15.9
2016-02-22,17.8,47392,,10.0,17.8,16.5
2016-02-23,17.8,47392,,10.0,17.8,17.0
2016-02-24,17.8,47392,,10.0,17.8,17.5
2016-02-25,15.8,40745,,9.5,17.8,17.4
2016-02-26,14.6,31721,12.0,9.3,15.8,16.8
2016-02-27,14.8,18011,,10.0,14.6,16.2
2016-02-28,15.2,12616,,10.0,14.8,15.6
2016-02-29,15.2,12616,,10.0,15.2,15.1
2016-03-01,14.9,24689,,7.3,15.2,14.9
2016-03-02,15.0,20562,12.0,8.7,14.9,15.0
2016-03-03,15.6,22701,,9.4,15.0,15.2
2016-03-04,17.7,27627,,10.0,15.6,15.7
2016-03-05,19.2,37872,,10.0,17.7,16.5
2016-03-06,20.0,32372,,9.4,19.2,17.5
2016-03-07,20.0,32372,,9.4,20.0,18.5
2016-03-08,21.2,65987,,,20.0,19.6
2016-03-09,22.1,60920,16.0,9.0,21.2,20.5
2016-03-10,20.5,38034,,8.0,22.1,20.8
2016-03-11,18.8,25048,,10.0,20.5,20.5
2016-03-12,18.1,8396,,,18.8,20.1
2016-03-13,18.9,17794,,,18.1,19.7
2016-03-14,18.9,17794,,,18.9,19.0
2016-03-15,21.0,38532,17.0,7.0,18.9,19.1
2016-03-16,21.7,32372,14.0,8.6,21.0,19.7
2016-03-17,21.9,34637,,8.6,21.7,20.5
2016-03-18,23.3,30439,,,21.9,21.4
2016-03-19,21.4,34124,18.0,12.0,23.3,21.9
2016-03-20,20.1,40404,,,21.4,21.7
2016-03-21,20.1,40404,,,20.1,21.4
2016-03-22,22.2,92443,,,20.1,21.4
2016-03-23,21.0,79671,,9.8,22.2,21.0
2016-03-24,18.7,46610,20.0,,21.0,20.4
2016-03-25,18.3,42725,,,18.7,20.1
2016-03-26,18.9,25318,,,18.3,19.8
2016-03-27,19.8,38471,,,18.9,19.3
2016-03-28,19.8,38471,,,19.8,19.1
2016-03-29,18.3,87729,,,19.8,19.0
2016-03-30,18.6,74543,,10.0,18.3,19.1
2016-03-31,17.8,66652,,8.0,18.6,18.9
2016-04-01,16.7,68832,,,17.8,18.2
2016-04-02,15.9,85289,13.7,8.0,16.7,17.5
2016-04-03,15.5,74682,,,15.9,16.9
2016-04-04,15.5,74682,,,15.5,16.3
2016-04-05,15.5,74682,,,15.5,15.8
2016-04-06,18.2,128337,21.1,10.0,15.5,16.1
2016-04-07,17.1,128554,15.0,,18.2,16.4
2016-04-08,17.0,91282,18.8,8.8,17.1,16.7
2016-04-09,16.2,87014,17.0,,17.0,16.8
2016-04-10,16.1,68770,15.8,10.1,16.2,16.9
2016-04-11,16.1,68770,15.8,10.1,16.1,16.5
2016-04-12,15.0,101784,15.5,10.0,16.1,16.1
2016-04-13,14.2,75717,15.0,12.2,15.0,15.5
2016-04-14,13.6,68246,11.9,10.6,14.2,15.0
2016-04-15,15.8,36558,11.3,12.0,13.6,14.9
2016-04-16,17.7,48206,13.0,13.0,15.8,15.3
2016-04-17,19.7,64414,19.5,,17.7,16.2
2016-04-18,19.7,64414,19.5,,19.7,17.3
2016-04-19,21.0,119423,20.9,12.8,19.7,18.8
2016-04-20,21.7,131305,21.1,12.2,21.0,20.0
2016-04-21,21.9,99758,21.9,12.7,21.7,20.8
2016-04-22,21.9,69142,,12.6,21.9,21.2
2016-04-23,22.5,93109,20.8,12.2,21.9,21.8
2016-04-24,23.2,82605,20.8,11.5,22.5,22.2
2016-04-25,23.2,82605,20.8,11.5,23.2,22.5
2016-04-26,22.5,128532,20.3,11.8,23.2,22.7
2016-04-27,22.7,94830,19.3,12.6,22.5,22.8
2016-04-28,22.6,89093,19.3,11.8,22.7,22.8
2016-04-29,22.5,86383,19.5,13.0,22.6,22.7
2016-04-30,23.8,101629,19.6,10.4,22.5,22.8
2016-05-01,22.5,92362,20.2,13.0,23.8,22.8
2016-05-02,22.5,92362,20.2,13.0,22.5,22.8
2016-05-03,23.6,126651,20.1,11.3,22.5,23.0
2016-05-04,24.0,95294,22.8,12.5,23.6,23.3
2016-05-05,24.4,104669,23.1,13.0,24.0,23.4
2016-05-06,24.9,127377,24.0,11.8,24.4,23.9
2016-05-07,25.7,94872,23.1,12.0,24.9,24.5
2016-05-08,27.9,71802,24.6,11.3,25.7,25.4
2016-05-09,27.9,71802,24.6,11.3,27.9,26.2
2016-05-10,27.5,98764,24.0,10.8,27.9,26.8
2016-05-11,27.3,80586,23.4,12.1,27.5,27.3
2016-05-12,27.2,85196,23.4,12.8,27.3,27.6
2016-05-13,28.7,65766,26.5,12.9,27.2,27.7
2016-05-14,29.0,98044,25.9,12.9,28.7,27.9
2016-05-15,35.9,67150,28.0,13.0,29.0,29.6
2016-05-16,35.9,67150,28.0,13.0,35.9,31.3
2016-05-17,34.5,89493,28.2,12.1,35.9,32.8
2016-05-18,35.0,64457,26.4,12.5,34.5,34.1
2016-05-19,36.5,82747,29.0,12.7,35.0,35.6
2016-05-20,39.2,89411,28.5,12.4,36.5,36.2
2016-05-21,38.8,83466,29.0,12.4,39.2,36.8
2016-05-22,37.5,53521,27.0,12.8,38.8,37.4
2016-05-23,37.5,53521,27.0,12.8,37.5,37.9
2016-05-24,35.3,60615,25.9,11.7,37.5,37.7
2016-05-25,33.5,62620,27.0,11.8,35.3,36.5
2016-05-26,32.1,71430,26.3,11.8,33.5,35.2
2016-05-27,30.7,53922,23.6,11.8,32.1,33.8
2016-05-28,31.6,61456,26.4,10.9,30.7,32.6
2016-05-29,32.2,47052,24.5,11.0,31.6,32.0
2016-05-30,32.2,47052,24.5,11.0,32.2,31.8
