日期,平均地溫100cm(℃),平均地溫10cm(℃),平均地溫20cm(℃),平均地溫50cm(℃),平均地溫5cm(℃),平均氣壓(hPa),平均氣溫(℃),平均相對溼度( %),平均露點溫度(℃),平均風向(°),平均風速(ms),日最低氣壓(hPa),日最高氣壓(hPa),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度( %),最低相對溼度時間,最大六十分鐘降水量起始時間,最大十分鐘降水量起始時間,最大陣風風向(°),最大陣風風速(ms),最高氣壓時間,最高氣溫(℃),最高氣溫時間,累積日射量(MJm2),累計雨量(mm)
2015-09-25,29.8,29.6,29.2,29.5,21.7,994.1,28.1,84,24.9,360.0,0.6,992.0,995.5,2015-09-25 15:00:00,24.1,2015-09-25 06:00:00,64,2015-09-25 14:00:00,,,270.0,5.7,2015-09-25 23:00:00,34.2,2015-09-25 14:00:00,17.12,0.0
2015-09-26,29.7,29.7,29.3,29.3,21.4,995.0,27.8,82,24.2,292.5,1.1,992.9,996.5,2015-09-26 16:00:00,24.4,2015-09-26 23:59:59,64,2015-09-26 15:00:00,,,337.5,6.9,2015-09-26 22:00:00,32.8,2015-09-26 15:00:00,19.45,0.0
2015-09-27,29.9,29.0,29.1,29.4,20.9,994.3,25.2,80,21.5,360.0,1.0,992.7,996.2,2015-09-27 15:00:00,21.6,2015-09-27 07:00:00,65,2015-09-27 11:00:00,,,337.5,7.4,2015-09-27 09:00:00,29.6,2015-09-27 11:00:00,9.94,0.0
2015-09-28,29.6,27.8,28.1,29.4,20.1,985.8,24.6,97,24.1,360.0,1.3,973.4,992.7,2015-09-28 22:00:00,22.0,2015-09-28 04:00:00,89,2015-09-28 19:00:00,,,315.0,13.0,2015-09-28 01:00:00,27.3,2015-09-28 18:00:00,1.58,56.0
2015-09-29,25.5,23.6,23.7,26.4,17.3,994.4,26.2,91,24.5,180.0,2.2,981.4,1001.7,2015-09-29 01:00:00,23.3,2015-09-29 03:00:00,73,2015-09-29 13:00:00,,,180.0,13.9,2015-09-29 23:59:59,29.7,2015-09-29 13:00:00,5.90,217.5
2015-09-30,27.8,26.8,26.5,28.7,20.0,1002.8,27.4,89,25.2,67.5,0.3,1000.6,1004.9,2015-09-30 04:00:00,23.5,2015-09-30 05:00:00,62,2015-09-30 15:00:00,,,45.0,6.8,2015-09-30 22:00:00,34.6,2015-09-30 15:00:00,15.53,35.0
2015-10-01,28.1,27.8,27.3,28.6,19.2,1003.1,27.6,89,25.5,67.5,0.2,1001.3,1005.0,2015-10-01 16:00:00,23.1,2015-10-01 06:00:00,70,2015-10-01 15:00:00,,,270.0,4.5,2015-10-01 09:00:00,32.6,2015-10-01 14:00:00,17.62,0.5
2015-10-02,28.5,28.7,28.1,28.6,19.6,1002.0,27.5,90,25.6,315.0,0.6,1000.3,1003.8,2015-10-02 15:00:00,24.8,2015-10-02 22:00:00,74,2015-10-02 14:00:00,,,315.0,5.2,2015-10-02 23:59:59,31.7,2015-10-02 11:00:00,18.06,0.0
2015-10-03,28.8,29.1,28.5,28.6,20.5,1004.6,27.7,89,25.5,360.0,0.3,1002.9,1007.4,2015-10-03 14:00:00,24.1,2015-10-03 06:00:00,68,2015-10-03 14:00:00,,,225.0,4.3,2015-10-03 23:59:59,33.0,2015-10-03 14:00:00,18.76,0.0
2015-10-04,29.1,29.5,28.9,28.7,20.5,1007.0,27.6,88,25.3,360.0,0.3,1005.2,1007.8,2015-10-04 15:00:00,23.9,2015-10-04 07:00:00,68,2015-10-04 13:00:00,,,270.0,4.4,2015-10-04 09:00:00,32.9,2015-10-04 14:00:00,18.80,0.0
2015-10-05,29.4,29.7,29.2,28.9,20.6,1006.0,28.0,86,25.2,112.5,0.4,1003.9,1007.3,2015-10-05 15:00:00,25.0,2015-10-05 01:00:00,66,2015-10-05 11:00:00,,,225.0,3.9,2015-10-05 07:00:00,33.0,2015-10-05 11:00:00,15.67,0.0
2015-10-06,29.5,29.4,29.1,28.9,20.3,1003.9,27.0,87,24.5,67.5,0.4,1001.8,1005.6,2015-10-06 16:00:00,23.9,2015-10-06 22:00:00,67,2015-10-06 13:00:00,,,270.0,4.6,2015-10-06 09:00:00,32.5,2015-10-06 13:00:00,11.89,0.0
2015-10-07,29.5,29.1,28.8,29.0,20.9,1001.9,27.2,85,24.3,67.5,0.6,999.9,1003.5,2015-10-07 16:00:00,23.1,2015-10-07 05:00:00,65,2015-10-07 13:00:00,,,225.0,4.5,2015-10-07 09:00:00,33.0,2015-10-07 14:00:00,18.25,0.0
2015-10-08,29.5,29.1,28.9,29.1,20.8,1000.0,26.7,85,23.7,67.5,0.5,998.3,1001.3,2015-10-08 15:00:00,22.1,2015-10-08 06:00:00,63,2015-10-08 12:00:00,,,292.5,4.3,2015-10-08 01:00:00,32.4,2015-10-08 12:00:00,14.84,0.0
2015-10-09,29.5,29.1,28.8,29.1,20.2,999.2,25.9,88,23.8,315.0,0.6,997.4,1001.0,2015-10-09 16:00:00,22.4,2015-10-09 23:59:59,74,2015-10-09 14:00:00,,,337.5,4.9,2015-10-09 22:00:00,31.0,2015-10-09 14:00:00,16.81,5.5
2015-10-10,29.5,28.7,28.6,29.1,19.6,1001.3,25.2,84,22.0,360.0,0.6,999.8,1004.2,2015-10-10 02:00:00,22.3,2015-10-10 01:00:00,67,2015-10-10 16:00:00,,,292.5,4.3,2015-10-10 23:00:00,29.4,2015-10-10 11:00:00,10.82,0.0
2015-10-11,29.3,27.9,28.0,29.1,20.3,1005.1,23.4,82,20.1,315.0,0.6,1003.0,1008.1,2015-10-11 05:00:00,20.5,2015-10-11 23:59:59,70,2015-10-11 11:00:00,,,315.0,4.5,2015-10-11 22:00:00,26.4,2015-10-11 12:00:00,9.19,0.0
2015-10-12,29.0,27.5,27.5,29.1,21.7,1006.5,24.1,83,20.8,360.0,0.5,1004.4,1007.8,2015-10-12 16:00:00,19.7,2015-10-12 05:00:00,60,2015-10-12 16:00:00,,,247.5,4.1,2015-10-12 10:00:00,30.3,2015-10-12 15:00:00,15.53,0.0
2015-10-13,28.8,27.7,27.6,29.0,19.4,1006.7,24.3,80,20.4,360.0,0.6,1004.7,1008.4,2015-10-13 16:00:00,19.2,2015-10-13 23:59:59,66,2015-10-13 16:00:00,,,315.0,4.1,2015-10-13 09:00:00,29.3,2015-10-13 14:00:00,14.19,0.0
2015-10-14,28.6,27.1,27.3,28.9,20.1,1005.2,22.8,85,19.8,360.0,0.5,1003.4,1006.6,2015-10-14 16:00:00,18.3,2015-10-14 03:00:00,67,2015-10-14 12:00:00,,,315.0,4.4,2015-10-14 10:00:00,28.4,2015-10-14 12:00:00,13.87,0.0
2015-10-15,28.5,27.1,27.1,28.8,18.6,1002.7,23.4,83,20.0,360.0,0.6,1000.3,1004.7,2015-10-15 16:00:00,19.4,2015-10-15 03:00:00,61,2015-10-15 14:00:00,,,247.5,4.7,2015-10-15 01:00:00,29.4,2015-10-15 14:00:00,17.78,0.0
2015-10-16,28.4,27.2,27.1,28.7,19.5,1000.7,24.0,85,21.0,360.0,0.5,998.0,1002.6,2015-10-16 16:00:00,19.6,2015-10-16 02:00:00,62,2015-10-16 14:00:00,,,337.5,4.5,2015-10-16 09:00:00,31.7,2015-10-16 11:00:00,15.97,0.0
2015-10-17,28.3,27.3,27.2,28.6,19.0,999.7,24.3,84,21.1,360.0,0.5,998.0,1001.7,2015-10-17 15:00:00,20.0,2015-10-17 07:00:00,63,2015-10-17 15:00:00,,,292.5,3.9,2015-10-17 09:00:00,30.4,2015-10-17 16:00:00,17.45,0.0
2015-10-18,28.3,27.2,27.2,28.6,18.5,998.6,23.9,85,21.1,360.0,0.7,996.8,1000.1,2015-10-18 15:00:00,19.7,2015-10-18 05:00:00,66,2015-10-18 14:00:00,,,337.5,4.5,2015-10-18 10:00:00,30.2,2015-10-18 14:00:00,15.97,0.0
2015-10-19,28.3,27.2,27.1,28.5,18.4,995.3,25.0,88,22.7,315.0,0.4,992.5,998.2,2015-10-19 17:00:00,20.9,2015-10-19 05:00:00,68,2015-10-19 16:00:00,,,292.5,3.4,2015-10-19 01:00:00,30.8,2015-10-19 16:00:00,13.07,0.0
2015-10-20,28.3,27.4,27.3,28.5,18.3,993.9,25.7,93,24.4,360.0,0.2,992.5,995.2,2015-10-20 16:00:00,23.5,2015-10-20 05:00:00,78,2015-10-20 14:00:00,,,112.5,2.0,2015-10-20 23:59:59,29.3,2015-10-20 14:00:00,6.75,1.0
2015-10-21,28.3,27.4,27.2,28.5,18.4,996.4,24.8,100,24.8,90.0,0.1,994.1,998.8,2015-10-21 02:00:00,24.0,2015-10-21 23:00:00,98,2015-10-21 15:00:00,,,135.0,2.6,2015-10-21 22:00:00,26.1,2015-10-21 12:00:00,2.96,6.5
2015-10-22,28.3,27.3,27.1,28.4,18.4,998.7,24.9,95,24.1,360.0,0.1,997.2,1000.1,2015-10-22 04:00:00,23.2,2015-10-22 06:00:00,83,2015-10-22 14:00:00,,,247.5,3.3,2015-10-22 21:00:00,28.2,2015-10-22 14:00:00,7.09,0.5
2015-10-23,28.2,27.5,27.3,28.4,18.8,1000.0,25.3,91,23.6,315.0,0.5,997.9,1002.0,2015-10-23 15:00:00,22.4,2015-10-23 05:00:00,74,2015-10-23 14:00:00,,,292.5,4.1,2015-10-23 22:00:00,30.1,2015-10-23 14:00:00,12.17,0.5
2015-10-24,28.3,27.7,27.4,28.4,19.6,1003.1,26.2,90,24.3,360.0,0.3,1000.9,1005.5,2015-10-24 03:00:00,22.9,2015-10-24 02:00:00,71,2015-10-24 14:00:00,,,315.0,4.2,2015-10-24 22:00:00,31.6,2015-10-24 14:00:00,11.73,0.0
2015-10-25,28.4,28.0,27.7,28.4,19.9,1005.1,26.1,90,24.1,360.0,0.4,1003.3,1006.7,2015-10-25 16:00:00,23.2,2015-10-25 23:59:59,75,2015-10-25 13:00:00,,,315.0,4.2,2015-10-25 10:00:00,30.2,2015-10-25 13:00:00,10.20,0.0
2015-10-26,28.4,27.7,27.5,28.4,18.8,1005.5,25.3,90,23.5,67.5,0.4,1003.7,1007.1,2015-10-26 15:00:00,22.4,2015-10-26 06:00:00,75,2015-10-26 12:00:00,,,247.5,4.6,2015-10-26 10:00:00,30.4,2015-10-26 12:00:00,10.51,0.0
2015-10-27,28.4,27.7,27.5,28.4,19.0,1005.0,25.8,87,23.2,90.0,0.5,1002.5,1006.7,2015-10-27 15:00:00,22.4,2015-10-27 23:59:59,66,2015-10-27 13:00:00,,,315.0,4.3,2015-10-27 23:00:00,31.5,2015-10-27 13:00:00,14.97,0.5
2015-10-28,28.4,27.5,27.4,28.4,19.3,1007.2,25.1,87,22.6,90.0,0.5,1005.9,1008.8,2015-10-28 02:00:00,21.4,2015-10-28 06:00:00,64,2015-10-28 12:00:00,,,247.5,4.1,2015-10-28 10:00:00,30.5,2015-10-28 12:00:00,14.31,0.0
2015-10-29,28.3,27.4,27.3,28.4,18.3,1007.9,25.2,87,22.6,360.0,0.5,1006.2,1009.4,2015-10-29 15:00:00,21.7,2015-10-29 23:59:59,60,2015-10-29 15:00:00,,,360.0,4.7,2015-10-29 09:00:00,30.6,2015-10-29 13:00:00,13.81,0.0
2015-10-30,28.2,27.1,27.1,28.4,18.1,1007.9,24.7,85,21.8,315.0,0.8,1006.6,1009.4,2015-10-30 14:00:00,20.3,2015-10-30 07:00:00,59,2015-10-30 12:00:00,,,22.5,6.3,2015-10-30 23:00:00,30.8,2015-10-30 12:00:00,15.24,0.0
2015-10-31,28.1,26.9,26.9,28.3,18.1,1009.0,23.9,88,21.6,360.0,0.6,1007.0,1011.0,2015-10-31 16:00:00,20.5,2015-10-31 23:59:59,68,2015-10-31 15:00:00,,,315.0,5.8,2015-10-31 10:00:00,30.0,2015-10-31 14:00:00,13.67,0.0
2015-11-01,28.0,26.6,26.7,28.3,17.6,1008.5,23.4,86,20.9,315.0,0.6,1007.1,1010.1,2015-11-01 16:00:00,20.6,2015-11-01 01:00:00,72,2015-11-01 14:00:00,,,315.0,4.1,2015-11-01 10:00:00,27.6,2015-11-01 14:00:00,9.57,0.0
2015-11-02,27.9,26.4,26.5,28.2,18.6,1007.7,22.6,85,19.8,315.0,0.9,1005.9,1009.0,2015-11-02 15:00:00,19.5,2015-11-02 23:00:00,70,2015-11-02 15:00:00,,,337.5,4.3,2015-11-02 09:00:00,27.5,2015-11-02 13:00:00,11.20,0.0
2015-11-03,27.7,26.1,26.2,28.2,19.7,1007.4,23.0,87,20.5,360.0,0.5,1005.7,1009.0,2015-11-03 16:00:00,18.4,2015-11-03 04:00:00,65,2015-11-03 14:00:00,,,292.5,4.1,2015-11-03 09:00:00,29.5,2015-11-03 15:00:00,15.42,0.0
2015-11-04,27.6,26.6,26.4,28.1,18.1,1006.3,25.1,87,22.5,22.5,0.6,1004.6,1007.7,2015-11-04 15:00:00,21.0,2015-11-04 05:00:00,66,2015-11-04 13:00:00,,,180.0,4.9,2015-11-04 10:00:00,31.3,2015-11-04 13:00:00,12.89,0.0
2015-11-05,27.7,26.9,26.7,28.0,18.4,1005.6,24.7,91,23.0,360.0,0.5,1003.3,1008.0,2015-11-05 16:00:00,21.1,2015-11-05 07:00:00,67,2015-11-05 14:00:00,,,337.5,4.0,2015-11-05 10:00:00,30.2,2015-11-05 14:00:00,12.72,0.0
2015-11-06,27.8,27.2,26.9,28.0,18.6,1005.1,25.6,89,23.5,225.0,0.4,1003.3,1006.9,2015-11-06 15:00:00,22.2,2015-11-06 03:00:00,71,2015-11-06 14:00:00,,,270.0,3.8,2015-11-06 10:00:00,31.1,2015-11-06 12:00:00,13.57,0.0
2015-11-07,27.9,27.5,27.1,28.0,19.2,1006.3,26.1,87,23.4,292.5,0.4,1004.6,1007.8,2015-11-07 15:00:00,22.3,2015-11-07 03:00:00,55,2015-11-07 14:00:00,,,247.5,4.9,2015-11-07 09:00:00,33.0,2015-11-07 14:00:00,16.90,0.0
2015-11-08,28.0,27.5,27.3,28.0,18.8,1006.1,25.8,88,23.3,360.0,0.4,1004.0,1007.8,2015-11-08 16:00:00,21.7,2015-11-08 07:00:00,64,2015-11-08 14:00:00,,,292.5,3.7,2015-11-08 09:00:00,31.7,2015-11-08 14:00:00,13.96,0.0
2015-11-09,28.1,27.6,27.4,28.1,18.6,1005.5,25.5,87,23.1,315.0,0.8,1003.4,1006.7,2015-11-09 15:00:00,21.8,2015-11-09 23:59:59,59,2015-11-09 13:00:00,,,360.0,5.6,2015-11-09 09:00:00,31.5,2015-11-09 13:00:00,14.89,0.0
2015-11-10,28.1,27.4,27.2,28.1,18.3,1005.9,23.7,82,20.4,315.0,0.8,1003.9,1007.9,2015-11-10 15:00:00,19.7,2015-11-10 23:59:59,66,2015-11-10 15:00:00,,,247.5,4.0,2015-11-10 10:00:00,29.6,2015-11-10 15:00:00,12.75,0.0
2015-11-11,28.0,26.8,26.8,28.1,18.9,1006.7,23.6,84,20.7,315.0,0.5,1004.8,1008.4,2015-11-11 15:00:00,18.2,2015-11-11 04:00:00,66,2015-11-11 14:00:00,,,315.0,3.4,2015-11-11 11:00:00,29.8,2015-11-11 14:00:00,12.73,0.0
2015-11-12,27.9,27.1,26.9,28.1,17.9,1006.5,24.8,87,22.2,315.0,0.4,1004.5,1008.2,2015-11-12 16:00:00,20.5,2015-11-12 04:00:00,66,2015-11-12 14:00:00,,,292.5,3.3,2015-11-12 09:00:00,30.6,2015-11-12 14:00:00,14.58,0.0
2015-11-13,27.9,27.1,27.0,28.0,18.1,1005.1,24.9,89,22.9,360.0,0.4,1003.2,1007.0,2015-11-13 16:00:00,22.3,2015-11-13 05:00:00,69,2015-11-13 13:00:00,,,337.5,4.6,2015-11-13 10:00:00,29.9,2015-11-13 13:00:00,10.82,0.0
2015-11-14,27.9,26.9,26.8,28.0,18.1,1004.1,24.6,86,21.9,67.5,0.5,1002.5,1005.8,2015-11-14 16:00:00,20.5,2015-11-14 06:00:00,65,2015-11-14 11:00:00,,,67.5,4.1,2015-11-14 08:00:00,30.0,2015-11-14 12:00:00,11.50,0.0
2015-11-15,27.8,26.7,26.6,28.0,17.6,1005.1,24.7,87,22.1,360.0,0.5,1003.8,1006.6,2015-11-15 15:00:00,20.6,2015-11-15 06:00:00,61,2015-11-15 13:00:00,,,270.0,4.4,2015-11-15 10:00:00,31.3,2015-11-15 13:00:00,13.89,0.0
2015-11-16,27.7,26.7,26.6,28.0,18.0,1004.2,24.5,88,22.1,67.5,0.4,1002.5,1006.1,2015-11-16 16:00:00,20.6,2015-11-16 05:00:00,64,2015-11-16 14:00:00,,,270.0,4.2,2015-11-16 10:00:00,30.5,2015-11-16 14:00:00,13.28,0.0
2015-11-17,27.7,26.8,26.6,28.0,18.5,1004.4,25.6,83,22.1,67.5,0.3,1002.3,1005.9,2015-11-17 15:00:00,20.8,2015-11-17 05:00:00,53,2015-11-17 15:00:00,,,270.0,4.8,2015-11-17 10:00:00,33.6,2015-11-17 15:00:00,15.73,0.0
2015-11-18,27.7,26.9,26.8,28.0,18.3,1005.8,26.2,84,22.8,67.5,0.6,1003.8,1007.3,2015-11-18 15:00:00,21.3,2015-11-18 05:00:00,56,2015-11-18 14:00:00,,,247.5,4.2,2015-11-18 09:00:00,33.2,2015-11-18 14:00:00,16.01,0.0
2015-11-19,27.8,27.3,27.0,27.9,18.4,1006.8,25.5,88,23.1,360.0,0.8,1005.2,1008.3,2015-11-19 15:00:00,21.3,2015-11-19 23:59:59,63,2015-11-19 12:00:00,,,292.5,4.6,2015-11-19 09:00:00,30.8,2015-11-19 13:00:00,14.54,0.0
2015-11-20,27.9,27.1,26.9,27.9,18.4,1006.2,24.9,89,22.8,360.0,0.5,1004.2,1007.3,2015-11-20 15:00:00,21.4,2015-11-20 01:00:00,68,2015-11-20 15:00:00,,,337.5,3.8,2015-11-20 09:00:00,30.6,2015-11-20 13:00:00,10.75,0.0
2015-11-21,27.8,26.9,26.9,27.9,18.0,1006.4,23.8,94,22.8,360.0,0.3,1005.4,1008.3,2015-11-21 17:00:00,21.5,2015-11-21 23:59:59,76,2015-11-21 13:00:00,,,180.0,2.9,2015-11-21 10:00:00,27.7,2015-11-21 11:00:00,4.89,0.0
2015-11-22,27.7,26.4,26.4,27.9,18.7,1005.7,24.0,88,21.6,67.5,0.4,1003.4,1007.2,2015-11-22 15:00:00,19.6,2015-11-22 06:00:00,61,2015-11-22 15:00:00,,,292.5,3.8,2015-11-22 09:00:00,30.7,2015-11-22 15:00:00,15.19,0.0
2015-11-23,27.6,26.5,26.4,27.9,17.6,1004.5,24.1,88,21.8,360.0,0.5,1002.2,1006.5,2015-11-23 15:00:00,20.6,2015-11-23 07:00:00,63,2015-11-23 14:00:00,,,315.0,5.0,2015-11-23 09:00:00,30.3,2015-11-23 13:00:00,12.96,0.0
2015-11-24,27.5,26.1,26.2,27.8,17.8,1004.3,23.0,86,20.3,360.0,0.6,1002.1,1006.5,2015-11-24 16:00:00,19.7,2015-11-24 07:00:00,64,2015-11-24 15:00:00,,,337.5,4.3,2015-11-24 10:00:00,28.9,2015-11-24 15:00:00,12.33,0.0
2015-11-25,27.3,25.9,26.0,27.8,17.4,1004.5,22.7,79,18.8,315.0,1.0,1001.7,1006.2,2015-11-25 15:00:00,19.1,2015-11-25 23:59:59,62,2015-11-25 14:00:00,,,360.0,6.7,2015-11-25 22:00:00,28.4,2015-11-25 13:00:00,12.23,0.0
2015-11-26,27.1,24.6,25.3,27.6,19.0,1007.9,17.8,65,10.9,315.0,1.4,1005.6,1010.5,2015-11-26 04:00:00,12.0,2015-11-26 23:59:59,50,2015-11-26 16:00:00,,,337.5,6.1,2015-11-26 23:00:00,21.9,2015-11-26 15:00:00,8.69,0.0
2015-11-27,26.5,23.0,23.9,27.4,19.5,1010.9,16.6,67,10.2,360.0,0.5,1009.3,1012.7,2015-11-27 16:00:00,10.8,2015-11-27 06:00:00,53,2015-11-27 14:00:00,,,225.0,4.4,2015-11-27 23:00:00,23.8,2015-11-27 15:00:00,12.40,0.0
2015-11-28,26.0,22.9,23.4,27.2,18.9,1011.8,19.2,78,14.8,67.5,0.5,1010.3,1013.3,2015-11-28 16:00:00,12.7,2015-11-28 04:00:00,52,2015-11-28 14:00:00,,,315.0,3.8,2015-11-28 09:00:00,26.0,2015-11-28 14:00:00,14.23,0.0
2015-11-29,25.8,23.4,23.6,27.0,18.0,1009.9,21.6,81,17.7,67.5,0.6,1007.7,1011.9,2015-11-29 15:00:00,15.7,2015-11-29 07:00:00,51,2015-11-29 12:00:00,,,292.5,5.5,2015-11-29 01:00:00,28.7,2015-11-29 11:00:00,11.83,0.0
2015-11-30,25.7,23.7,23.8,26.8,17.4,1007.2,21.8,85,18.9,360.0,0.7,1005.1,1008.6,2015-11-30 16:00:00,17.0,2015-11-30 06:00:00,57,2015-11-30 13:00:00,,,22.5,5.1,2015-11-30 01:00:00,28.5,2015-11-30 14:00:00,15.04,0.0
2015-12-01,25.7,24.0,24.0,26.7,16.9,1006.2,22.3,86,19.4,292.5,0.5,1003.8,1008.0,2015-12-01 16:00:00,18.1,2015-12-01 07:00:00,55,2015-12-01 14:00:00,,,292.5,4.2,2015-12-01 09:00:00,29.5,2015-12-01 15:00:00,14.44,0.0
2015-12-02,25.7,24.2,24.2,26.6,15.8,1005.7,21.8,89,19.7,315.0,0.6,1003.4,1007.1,2015-12-02 15:00:00,17.5,2015-12-02 07:00:00,62,2015-12-02 13:00:00,,,337.5,4.3,2015-12-02 09:00:00,28.5,2015-12-02 13:00:00,13.70,0.0
2015-12-03,25.8,24.0,24.1,26.5,15.7,1007.9,20.7,82,17.2,315.0,0.5,1006.2,1009.9,2015-12-03 15:00:00,18.0,2015-12-03 05:00:00,65,2015-12-03 16:00:00,,,45.0,3.5,2015-12-03 22:00:00,25.7,2015-12-03 14:00:00,9.49,0.0
2015-12-04,25.7,23.9,24.0,26.5,15.5,1009.7,20.6,73,15.5,360.0,0.6,1008.0,1011.3,2015-12-04 15:00:00,17.0,2015-12-04 23:59:59,58,2015-12-04 14:00:00,,,337.5,4.3,2015-12-04 10:00:00,27.5,2015-12-04 14:00:00,13.30,0.0
2015-12-05,25.6,23.8,23.9,26.4,15.3,1007.5,20.5,83,17.4,315.0,0.7,1004.5,1009.3,2015-12-05 15:00:00,15.2,2015-12-05 06:00:00,63,2015-12-05 14:00:00,,,360.0,7.6,2015-12-05 23:59:59,26.5,2015-12-05 13:00:00,8.54,0.0
2015-12-06,25.5,23.7,23.9,26.3,15.7,1008.2,19.4,84,16.6,360.0,1.3,1005.5,1010.2,2015-12-06 15:00:00,17.1,2015-12-06 07:00:00,68,2015-12-06 15:00:00,,,360.0,7.0,2015-12-06 09:00:00,25.0,2015-12-06 15:00:00,9.95,0.0
2015-12-07,25.4,23.5,23.6,26.3,14.8,1009.7,19.7,82,16.5,360.0,0.6,1008.0,1011.6,2015-12-07 16:00:00,17.1,2015-12-07 06:00:00,74,2015-12-07 12:00:00,,,315.0,3.6,2015-12-07 23:00:00,22.9,2015-12-07 16:00:00,7.07,0.0
2015-12-08,25.3,23.6,23.6,26.2,15.0,1009.6,20.5,82,17.2,360.0,0.6,1007.9,1011.4,2015-12-08 15:00:00,16.4,2015-12-08 06:00:00,62,2015-12-08 14:00:00,,,292.5,4.3,2015-12-08 10:00:00,27.9,2015-12-08 14:00:00,13.90,0.0
2015-12-09,25.3,23.7,23.7,26.1,14.7,1005.6,21.3,89,19.3,292.5,0.7,1002.9,1008.8,2015-12-09 15:00:00,17.9,2015-12-09 01:00:00,68,2015-12-09 12:00:00,,,292.5,4.6,2015-12-09 01:00:00,26.6,2015-12-09 13:00:00,8.46,0.5
2015-12-10,25.3,23.2,23.5,26.1,14.2,1003.1,20.0,89,18.0,360.0,0.9,1001.1,1005.2,2015-12-10 06:00:00,17.4,2015-12-10 07:00:00,64,2015-12-10 16:00:00,,,360.0,8.1,2015-12-10 10:00:00,24.7,2015-12-10 16:00:00,5.48,40.5
2015-12-11,25.0,22.6,22.8,26.0,13.6,1004.9,19.6,86,16.9,315.0,0.7,1003.4,1006.6,2015-12-11 16:00:00,15.1,2015-12-11 07:00:00,66,2015-12-11 15:00:00,,,315.0,4.0,2015-12-11 22:00:00,25.6,2015-12-11 14:00:00,14.93,0.0
2015-12-12,24.8,22.9,23.0,25.9,13.8,1005.6,20.5,86,17.8,315.0,0.7,1003.7,1007.3,2015-12-12 16:00:00,16.6,2015-12-12 07:00:00,65,2015-12-12 12:00:00,,,360.0,4.1,2015-12-12 08:00:00,26.4,2015-12-12 12:00:00,12.68,0.5
2015-12-13,24.8,22.9,23.0,25.8,14.3,1005.3,20.7,87,18.2,315.0,0.6,1003.5,1007.0,2015-12-13 16:00:00,15.9,2015-12-13 07:00:00,59,2015-12-13 14:00:00,,,292.5,4.8,2015-12-13 10:00:00,27.6,2015-12-13 14:00:00,14.50,0.0
2015-12-14,24.8,23.2,23.1,25.7,15.0,1004.2,21.6,87,19.1,315.0,0.8,1001.9,1005.8,2015-12-14 16:00:00,16.7,2015-12-14 07:00:00,64,2015-12-14 12:00:00,,,292.5,6.1,2015-12-14 01:00:00,27.2,2015-12-14 13:00:00,14.58,0.0
2015-12-15,24.8,23.2,23.2,25.6,14.4,1005.4,19.0,87,16.7,315.0,1.1,1003.5,1007.9,2015-12-15 15:00:00,16.4,2015-12-15 23:59:59,72,2015-12-15 15:00:00,,,315.0,4.7,2015-12-15 23:00:00,23.2,2015-12-15 13:00:00,7.86,0.0
2015-12-16,24.6,22.1,22.6,25.6,13.9,1008.5,15.7,73,10.8,315.0,1.5,1007.0,1010.7,2015-12-16 04:00:00,12.4,2015-12-16 23:59:59,62,2015-12-16 16:00:00,,,360.0,6.0,2015-12-16 23:59:59,18.7,2015-12-16 15:00:00,6.03,0.0
2015-12-17,24.2,20.7,21.4,25.4,15.3,1011.8,13.0,65,6.5,315.0,1.2,1009.4,1014.0,2015-12-17 04:00:00,10.9,2015-12-17 23:00:00,55,2015-12-17 15:00:00,,,337.5,5.3,2015-12-17 22:00:00,16.9,2015-12-17 14:00:00,9.15,0.0
2015-12-18,23.7,20.1,20.7,25.2,14.7,1013.5,15.0,71,9.6,360.0,0.7,1011.5,1015.3,2015-12-18 16:00:00,11.1,2015-12-18 01:00:00,57,2015-12-18 15:00:00,,,315.0,4.9,2015-12-18 10:00:00,21.1,2015-12-18 14:00:00,10.95,0.0
2015-12-19,23.3,20.0,20.5,25.0,14.2,1012.3,16.4,84,13.4,67.5,0.4,1009.8,1014.1,2015-12-19 16:00:00,9.8,2015-12-19 07:00:00,56,2015-12-19 13:00:00,,,270.0,4.5,2015-12-19 01:00:00,23.6,2015-12-19 15:00:00,14.15,0.0
2015-12-20,23.0,20.1,20.5,24.8,13.0,1011.0,18.0,88,15.9,67.5,0.3,1009.1,1012.6,2015-12-20 15:00:00,13.0,2015-12-20 05:00:00,72,2015-12-20 15:00:00,,,337.5,3.2,2015-12-20 10:00:00,22.5,2015-12-20 15:00:00,6.19,0.0
2015-12-21,23.0,21.0,21.0,24.7,12.8,1010.8,20.1,89,18.1,360.0,0.5,1008.6,1012.3,2015-12-21 16:00:00,16.1,2015-12-21 07:00:00,71,2015-12-21 12:00:00,,,22.5,3.7,2015-12-21 10:00:00,24.8,2015-12-21 15:00:00,11.13,0.0
2015-12-22,23.2,21.9,21.7,24.5,13.7,1009.7,21.1,91,19.4,315.0,0.5,1007.6,1011.6,2015-12-22 16:00:00,17.2,2015-12-22 07:00:00,63,2015-12-22 14:00:00,,,292.5,3.8,2015-12-22 10:00:00,27.6,2015-12-22 14:00:00,11.54,0.0
