banana_平均價,banana_交易量,scarletbanana_平均價,grava_平均價,banana_前日平均價,banana_5日平均價
23.3,26643.0,35.1,27.3,23.2,22.180000000000103
24.5,23715.0,34.2,30.4,23.3,22.860000000000106
25.0,27304.0,34.8,30.7,24.5,23.640000000000107
26.4,27821.0,37.9,29.9,25.0,24.480000000000107
26.4,27821.0,37.9,29.9,26.4,25.120000000000104
28.0,30478.0,38.5,30.3,26.4,26.060000000000105
28.0,27693.0,32.0,28.7,28.0,26.760000000000105
28.4,19440.0,29.5,28.3,28.0,27.440000000000104
29.1,18780.0,29.3,28.0,28.4,27.980000000000103
29.5,19739.0,30.9,31.9,29.1,28.6000000000001
28.6,20044.0,25.5,28.8,29.5,28.720000000000102
28.6,20044.0,25.5,28.8,28.6,28.8400000000001
28.8,22795.0,28.9,25.8,28.6,28.9200000000001
31.1,19997.0,29.4,28.4,28.8,29.3200000000001
34.1,18420.0,30.1,29.9,31.1,30.2400000000001
35.0,21552.0,31.5,34.4,34.1,31.520000000000103
33.9,21249.0,36.6,38.0,35.0,32.580000000000105
35.5,24610.0,34.7,37.7,33.9,33.9200000000001
35.5,24610.0,34.7,37.7,35.5,34.800000000000104
35.7,27482.0,35.0,31.3,35.5,35.120000000000104
34.5,23697.0,32.0,33.5,35.7,35.0200000000001
35.4,18204.0,29.3,32.3,34.5,35.3200000000001
33.9,18815.0,27.4,29.4,35.4,35.0000000000001
32.8,23721.0,31.6,30.8,33.9,34.46000000000011
31.7,22942.0,32.3,31.6,32.8,33.6600000000001
31.7,22942.0,32.3,31.6,31.7,33.1000000000001
32.2,24555.0,31.3,27.1,31.7,32.4600000000001
32.9,21490.0,30.1,27.7,32.2,32.2600000000001
33.3,20294.0,33.2,30.5,32.9,32.36000000000009
33.8,19936.0,36.4,35.7,33.3,32.7800000000001
34.7,21420.0,36.6,32.6,33.8,33.380000000000095
36.3,25113.0,36.8,32.2,34.7,34.2000000000001
36.3,25113.0,36.8,32.2,36.3,34.8800000000001
35.8,29668.0,37.4,31.6,36.3,35.380000000000095
33.9,28203.0,36.5,31.5,35.8,35.400000000000105
34.3,17610.0,37.6,30.3,33.9,35.32000000000011
35.0,17829.0,36.7,31.3,34.3,35.0600000000001
34.9,20458.0,37.3,31.5,35.0,34.78000000000011
34.1,21232.0,35.9,33.5,34.9,34.44000000000011
34.1,21232.0,35.9,33.5,34.1,34.48000000000011
32.5,21535.0,37.4,28.7,34.1,34.120000000000104
32.2,19360.0,36.3,28.5,32.5,33.5600000000001
34.3,18288.0,38.8,30.2,32.2,33.440000000000104
33.9,17250.0,40.7,32.6,34.3,33.400000000000105
36.2,21396.0,38.9,32.2,33.9,33.820000000000114
38.0,21681.0,37.2,33.4,36.2,34.920000000000115
38.0,21681.0,37.2,33.4,38.0,36.08000000000011
37.5,28080.0,30.9,32.0,38.0,36.720000000000105
36.3,26158.0,29.5,28.7,37.5,37.20000000000011
33.0,22396.0,30.9,31.1,36.3,36.5600000000001
31.2,17195.0,34.6,27.8,33.0,35.2000000000001
33.4,18772.0,35.5,24.5,31.2,34.2800000000001
33.8,17209.0,31.6,21.9,33.4,33.5400000000001
33.8,17209.0,31.6,21.9,33.8,33.0400000000001
32.8,19680.0,33.0,21.7,33.8,33.0000000000001
32.3,22271.0,32.1,25.2,32.8,33.220000000000105
33.0,20537.0,30.9,25.4,32.3,33.14000000000011
32.9,20501.0,29.9,30.4,33.0,32.96000000000011
33.5,18585.0,27.4,26.1,32.9,32.900000000000105
33.1,17145.0,25.6,25.7,33.5,32.96000000000011
32.6,17843.0,30.1,36.7,33.1,33.02000000000011
29.0,19671.0,24.4,29.2,32.6,32.220000000000105
31.1,15007.0,28.0,32.4,29.0,31.860000000000106
31.1,15007.0,28.0,32.4,31.1,31.380000000000102
31.1,15007.0,28.0,32.4,31.1,30.980000000000103
31.1,15007.0,28.0,32.4,31.1,30.680000000000103
31.1,15007.0,28.0,32.4,31.1,31.1000000000001
31.1,15007.0,28.0,32.4,31.1,31.1000000000001
31.8,28921.0,15.8,38.6,31.1,31.240000000000105
30.6,29706.0,12.1,38.0,31.8,31.140000000000107
30.4,25531.0,13.2,34.1,30.6,31.000000000000107
30.4,25531.0,13.2,34.1,30.4,30.86000000000011
32.3,22678.0,19.3,37.5,30.4,31.100000000000108
34.6,18338.0,14.9,37.1,32.3,31.660000000000103
34.6,18338.0,14.9,37.1,34.6,32.46000000000011
37.3,23977.0,14.0,37.8,34.6,33.8400000000001
35.7,31277.0,14.4,32.9,37.3,34.900000000000105
36.6,26895.0,13.6,33.1,35.7,35.760000000000105
36.7,19121.0,15.3,30.6,36.6,36.180000000000106
36.7,19121.0,15.3,30.6,36.7,36.60000000000011
36.7,19121.0,15.3,30.6,36.7,36.48000000000011
36.7,19121.0,15.3,30.6,36.7,36.680000000000106
33.5,19987.0,13.7,31.2,36.7,36.06000000000011
30.4,30000.0,10.3,29.4,33.5,34.80000000000011
29.0,22075.0,10.0,26.5,30.4,33.26000000000012
28.1,20807.0,12.4,28.2,29.0,31.540000000000113
31.1,19447.0,16.9,28.0,28.1,30.42000000000011
33.3,22220.0,17.7,35.6,31.1,30.38000000000011
33.3,22220.0,17.7,35.6,33.3,30.96000000000011
30.9,24112.0,15.3,27.7,33.3,31.34000000000011
30.7,21286.0,13.1,28.8,30.9,31.86000000000011
36.7,22432.0,13.2,29.4,30.7,32.98000000000012
35.6,31420.0,13.6,30.8,36.7,33.44000000000011
33.3,26733.0,12.3,32.0,35.6,33.44000000000011
32.8,21225.0,12.0,35.1,33.3,33.820000000000114
32.8,21225.0,12.0,35.1,32.8,34.24000000000011
37.5,23385.0,11.9,29.0,32.8,34.40000000000011
35.1,20225.0,13.1,32.7,37.5,34.30000000000011
32.9,21217.0,12.3,29.9,35.1,34.22000000000012
29.5,24844.0,10.8,27.8,32.9,33.560000000000116
26.8,25844.0,12.7,29.4,29.5,32.36000000000011
29.4,23141.0,17.7,28.6,26.8,30.740000000000116
29.4,23141.0,17.7,28.6,29.4,29.60000000000012
32.7,27288.0,14.4,29.3,29.4,29.560000000000123
30.2,30498.0,13.1,30.0,32.7,29.70000000000012
28.7,30021.0,11.9,34.2,30.2,30.080000000000116
26.0,39770.0,13.7,29.4,28.7,29.400000000000112
24.3,29513.0,16.7,34.1,26.0,28.380000000000116
24.3,29513.0,16.7,34.1,24.3,26.700000000000113
24.3,29513.0,16.7,34.1,24.3,25.520000000000117
22.7,39001.0,14.2,32.8,24.3,24.320000000000114
21.9,27891.0,12.1,37.7,22.7,23.500000000000114
22.5,24554.0,10.6,33.6,21.9,23.140000000000114
22.4,27277.0,12.2,29.8,22.5,22.76000000000011
23.9,23116.0,11.8,29.5,22.4,22.680000000000113
24.9,24790.0,13.4,24.9,23.9,23.12000000000011
24.9,24790.0,13.4,24.9,24.9,23.720000000000105
24.9,30543.0,18.0,27.7,24.9,24.20000000000011
23.9,35315.0,18.6,29.4,24.9,24.500000000000107
22.9,31281.0,20.3,29.8,23.9,24.300000000000107
22.2,32906.0,19.3,33.3,22.9,23.760000000000105
22.6,34134.0,15.7,31.6,22.2,23.300000000000104
23.2,34854.0,17.5,33.4,22.6,22.9600000000001
23.2,34854.0,17.5,33.4,23.2,22.820000000000096
23.3,35240.0,16.8,32.8,23.2,22.900000000000098
23.0,26058.0,20.4,34.3,23.3,23.060000000000095
23.9,27468.0,20.8,40.0,23.0,23.320000000000096
25.3,28445.0,18.7,33.3,23.9,23.740000000000098
26.0,23635.0,18.3,33.4,25.3,24.3000000000001
26.8,26687.0,18.5,33.5,26.0,25.0000000000001
26.8,26687.0,18.5,33.5,26.8,25.760000000000097
27.7,26244.0,18.0,31.1,26.8,26.520000000000095
28.2,24701.0,18.3,32.0,27.7,27.10000000000009
28.6,26589.0,17.7,33.0,28.2,27.62000000000009
27.8,31726.0,16.8,34.8,28.6,27.82000000000009
26.7,32730.0,15.1,33.3,27.8,27.800000000000086
26.6,31434.0,16.7,36.7,26.7,27.580000000000087
26.6,31434.0,16.7,36.7,26.6,27.260000000000087
26.1,31512.0,15.2,35.0,26.6,26.760000000000087
24.1,29139.0,14.1,37.7,26.1,26.020000000000085
23.7,28575.0,15.7,38.2,24.1,25.42000000000008
25.6,24936.0,17.6,35.2,23.7,25.220000000000084
27.4,26947.0,17.5,34.3,25.6,25.380000000000088
27.4,26856.0,19.7,29.4,27.4,25.64000000000009
27.4,26856.0,19.7,29.4,27.4,26.30000000000009
25.4,30515.0,21.5,31.7,27.4,26.640000000000093
25.3,25670.0,18.8,32.0,25.4,26.580000000000098
25.4,28414.0,18.5,34.0,25.3,26.1800000000001
24.8,26172.0,19.4,36.0,25.4,25.6600000000001
24.3,31977.0,22.8,37.0,24.8,25.0400000000001
24.8,30045.0,27.1,35.6,24.3,24.9200000000001
24.8,30045.0,27.1,35.6,24.8,24.820000000000103
27.4,32661.0,28.0,34.4,24.8,25.220000000000102
26.1,29482.0,21.4,34.6,27.4,25.4800000000001
22.9,29050.0,17.0,37.1,26.1,25.2000000000001
21.7,27031.0,28.4,34.7,22.9,24.5800000000001
22.5,30779.0,39.4,37.9,21.7,24.120000000000097
22.7,26644.0,41.2,35.2,22.5,23.1800000000001
22.7,26644.0,41.2,35.2,22.7,22.500000000000096
22.8,30796.0,40.7,33.9,22.7,22.480000000000096
23.7,25697.0,36.2,32.7,22.8,22.880000000000095
23.2,29755.0,34.3,34.6,23.7,23.020000000000095
21.8,26370.0,36.7,31.5,23.2,22.840000000000096
25.3,22770.0,37.6,33.6,21.8,23.360000000000095
27.0,27165.0,40.6,33.6,25.3,24.200000000000095
27.0,27165.0,40.6,33.6,27.0,24.860000000000092
26.3,32022.0,47.0,34.1,27.0,25.48000000000009
26.0,27682.0,44.4,31.1,26.3,26.320000000000086
24.4,24588.0,37.5,34.4,26.0,26.140000000000082
23.3,25151.0,34.0,27.4,24.4,25.400000000000084
22.9,22823.0,33.2,27.5,23.3,24.580000000000087
21.0,25841.0,37.4,24.8,22.9,23.52000000000009
21.0,25841.0,37.4,24.8,21.0,22.520000000000085
22.8,26041.0,39.0,25.7,21.0,22.200000000000085
22.6,23942.0,38.7,25.6,22.8,22.060000000000084
20.9,26027.0,39.3,27.4,22.6,21.660000000000082
19.9,25807.0,36.8,25.9,20.9,21.440000000000083
20.0,22174.0,43.3,26.5,19.9,21.240000000000084
21.8,23549.0,47.1,27.5,20.0,21.040000000000084
21.8,23549.0,47.1,27.5,21.8,20.880000000000088
21.3,31716.0,39.5,27.3,21.8,20.960000000000086
17.5,33100.0,28.4,25.7,21.3,20.480000000000086
16.1,29882.0,29.2,24.6,17.5,19.700000000000085
15.4,25646.0,32.6,23.9,16.1,18.420000000000087
15.1,27350.0,38.8,23.8,15.4,17.080000000000087
15.1,27350.0,38.8,23.8,15.1,15.840000000000085
15.1,27350.0,38.8,23.8,15.1,15.360000000000085
14.8,35680.0,27.7,25.5,15.1,15.100000000000085
15.2,26033.0,22.3,23.6,14.8,15.060000000000084
13.5,30931.0,28.6,22.7,15.2,14.740000000000085
12.7,26857.0,32.8,23.9,13.5,14.260000000000087
12.3,26477.0,30.0,22.6,12.7,13.700000000000088
13.1,24547.0,30.3,23.7,12.3,13.360000000000088
13.1,24547.0,30.3,23.7,13.1,12.940000000000087
14.1,32300.0,34.5,22.5,13.1,13.060000000000084
13.8,27390.0,30.9,24.7,14.1,13.280000000000083
13.5,23726.0,27.3,22.1,13.8,13.520000000000085
14.0,19463.0,25.6,20.6,13.5,13.700000000000085
14.5,21888.0,24.5,20.1,14.0,13.980000000000086
16.0,20958.0,22.2,21.1,14.5,14.360000000000088
16.0,20958.0,22.2,21.1,16.0,14.800000000000088
16.5,24893.0,23.5,19.9,16.0,15.400000000000087
16.8,24465.0,21.4,17.4,16.5,15.960000000000088
16.0,22520.0,35.4,20.9,16.8,16.260000000000087
14.1,20587.0,29.7,18.3,16.0,15.880000000000086
15.8,19449.0,26.4,19.7,14.1,15.840000000000085
17.9,17460.0,23.4,18.7,15.8,16.120000000000083
17.9,17460.0,23.4,18.7,17.9,16.340000000000085
19.0,24214.0,22.7,19.7,17.9,16.940000000000087
21.5,24608.0,22.5,20.8,19.0,18.420000000000087
21.8,26959.0,25.3,20.9,21.5,19.620000000000086
22.3,23018.0,29.8,19.7,21.8,20.500000000000085
25.6,18976.0,27.1,21.1,22.3,22.040000000000084
25.5,17099.0,23.2,21.0,25.6,23.34000000000008
25.5,17099.0,23.2,21.0,25.5,24.140000000000082
24.1,22647.0,27.1,20.4,25.5,24.600000000000083
26.2,17075.0,26.4,21.1,24.1,25.380000000000084
27.1,18829.0,25.4,20.5,26.2,25.680000000000085
28.1,19962.0,27.3,19.9,27.1,26.200000000000085
26.5,19641.0,26.9,21.3,28.1,26.400000000000084
25.9,17633.0,28.7,20.7,26.5,26.760000000000087
25.9,17633.0,28.7,20.7,25.9,26.70000000000009
27.3,23031.0,32.5,22.8,25.9,26.740000000000094
27.3,25686.0,33.5,23.8,27.3,26.580000000000098
27.3,25202.0,34.3,26.9,27.3,26.7400000000001
27.6,21373.0,33.7,25.0,27.3,27.080000000000098
26.1,19547.0,34.3,27.1,27.6,27.120000000000097
26.6,17115.0,34.5,28.4,26.1,26.980000000000093
26.6,17115.0,34.5,28.4,26.6,26.84000000000009
28.8,22501.0,33.2,25.8,26.6,27.14000000000009
28.4,19116.0,35.9,27.1,28.8,27.30000000000009
28.8,20384.0,42.7,25.6,28.4,27.840000000000096
27.9,21153.0,42.7,26.9,28.8,28.100000000000097
25.2,17145.0,39.2,22.8,27.9,27.820000000000096
23.9,8584.0,50.5,25.4,25.2,26.840000000000096
23.9,8584.0,50.5,25.4,23.9,25.940000000000094
27.7,22327.0,46.9,22.4,23.9,25.72000000000009
29.1,20921.0,49.9,20.8,27.7,25.960000000000086
31.4,18962.0,53.0,22.2,29.1,27.20000000000009
31.7,25089.0,56.1,23.0,31.4,28.760000000000087
33.0,21766.0,62.6,22.2,31.7,30.580000000000087
34.8,17847.0,67.4,23.4,33.0,32.00000000000009
34.8,17847.0,67.4,23.4,34.8,33.14000000000009
33.2,22682.0,61.9,25.2,34.8,33.5000000000001
30.0,21936.0,63.8,26.0,33.2,33.160000000000096
26.4,22737.0,58.5,27.0,30.0,31.8400000000001
24.6,23536.0,64.9,28.0,26.4,29.800000000000104
24.5,24396.0,70.2,29.4,24.6,27.7400000000001
25.9,21861.0,79.9,28.7,24.5,26.280000000000097
25.9,21861.0,79.9,28.7,25.9,25.4600000000001
25.8,23980.0,68.3,33.0,25.9,25.3400000000001
28.4,20775.0,66.9,35.0,25.8,26.1000000000001
32.1,21671.0,72.0,28.1,28.4,27.6200000000001
33.7,26826.0,69.2,33.0,32.1,29.180000000000103
33.7,26826.0,69.2,33.0,33.7,30.740000000000105
33.7,26826.0,69.2,33.0,33.7,32.32000000000011
33.7,26826.0,69.2,33.0,33.7,33.3800000000001
36.4,28909.0,49.2,30.1,33.7,34.24000000000011
37.7,19574.0,43.8,33.6,36.4,35.04000000000011
43.2,18205.0,52.4,30.2,37.7,36.94000000000011
46.4,17747.0,60.7,31.8,43.2,39.48000000000011
46.1,17040.0,67.7,36.0,46.4,41.96000000000011
48.6,16360.0,67.3,34.9,46.1,44.400000000000105
48.6,16360.0,67.3,34.9,48.6,46.58000000000011
47.1,17547.0,69.1,35.1,48.6,47.36000000000011
52.2,15931.0,64.0,37.6,47.1,48.52000000000011
56.1,17377.0,55.0,36.6,52.2,50.52000000000011
59.5,13859.0,51.1,38.5,56.1,52.70000000000012
59.0,16567.0,46.5,40.8,59.5,54.78000000000011
57.1,18757.0,48.3,38.5,59.0,56.78000000000011
57.1,18757.0,48.3,38.5,57.1,57.76000000000012
56.7,19863.0,48.8,37.7,57.1,57.88000000000011
56.6,14624.0,48.0,39.7,56.7,57.30000000000011
49.8,18094.0,45.3,40.9,56.6,55.460000000000115
45.5,16110.0,49.1,40.6,49.8,53.140000000000114
47.4,13315.0,48.5,41.0,45.5,51.2000000000001
50.0,14520.0,45.3,45.2,47.4,49.860000000000106
50.0,14520.0,45.3,45.2,50.0,48.540000000000106
49.3,16343.0,46.2,39.4,50.0,48.4400000000001
48.6,15898.0,44.9,39.1,49.3,49.0600000000001
46.9,17341.0,42.9,41.2,48.6,48.9600000000001
44.7,16510.0,41.0,42.6,46.9,47.900000000000105
46.6,17635.0,36.7,40.1,44.7,47.220000000000105
46.8,18762.0,34.2,42.1,46.6,46.720000000000105
46.8,18762.0,34.2,42.1,46.8,46.36000000000011
46.8,18762.0,34.2,42.1,46.8,46.3400000000001
44.3,19668.0,44.7,47.6,46.8,46.260000000000105
43.2,19127.0,37.9,44.1,44.3,45.580000000000105
45.0,17081.0,35.2,36.3,43.2,45.220000000000105
46.8,15637.0,38.7,38.8,45.0,45.220000000000105
47.8,16635.0,38.8,40.2,46.8,45.42000000000011
47.8,16635.0,38.8,40.2,47.8,46.120000000000104
47.5,17130.0,45.2,41.9,47.8,46.98000000000011
48.1,14433.0,50.8,37.3,47.5,47.600000000000115
50.8,17574.0,54.1,47.6,48.1,48.40000000000011
46.6,17760.0,58.7,49.4,50.8,48.16000000000012
45.7,16700.0,60.0,52.4,46.6,47.74000000000011
48.6,16416.0,65.2,56.2,45.7,47.960000000000115
48.6,16416.0,65.2,56.2,48.6,48.06000000000012
53.3,23383.0,65.7,50.0,48.6,48.560000000000116
50.4,20802.0,64.3,52.9,53.3,49.320000000000114
52.0,17562.0,63.3,51.4,50.4,50.58000000000012
54.3,17250.0,68.0,49.4,52.0,51.72000000000012
55.6,18505.0,68.8,52.4,54.3,53.12000000000012
55.5,17325.0,66.5,42.5,55.6,53.560000000000116
55.5,17325.0,66.5,42.5,55.5,54.58000000000012
56.2,17777.0,65.5,48.7,55.5,55.420000000000115
57.5,17115.0,69.5,52.3,56.2,56.060000000000116
58.1,14701.0,75.7,62.5,57.5,56.560000000000116
61.1,13366.0,73.9,54.4,58.1,57.68000000000012
62.7,14090.0,61.7,54.2,61.1,59.12000000000012
65.5,15253.0,57.0,51.5,62.7,60.98000000000012
65.5,15253.0,57.0,51.5,65.5,62.58000000000012
66.3,21112.0,55.7,48.6,65.5,64.22000000000011
65.6,19479.0,54.2,53.9,66.3,65.12000000000012
63.9,16729.0,51.9,56.2,65.6,65.36000000000011
67.5,14240.0,51.0,59.3,63.9,65.76000000000012
69.6,14936.0,51.3,59.1,67.5,66.58000000000011
70.8,13398.0,46.1,53.9,69.6,67.4800000000001
70.8,13398.0,46.1,53.9,70.8,68.52000000000012
70.6,16085.0,44.8,56.2,70.8,69.86000000000013
65.3,16977.0,48.0,53.4,70.6,69.42000000000013
59.5,15306.0,45.5,51.4,65.3,67.40000000000013
58.8,13916.0,45.0,49.1,59.5,65.00000000000014
58.2,16589.0,44.0,48.3,58.8,62.48000000000013
56.3,15073.0,46.2,51.5,58.2,59.62000000000014
56.3,15073.0,46.2,51.5,56.3,57.82000000000014
56.9,17060.0,46.1,48.4,56.3,57.30000000000014
57.4,17596.0,47.1,55.2,56.9,57.02000000000013
59.6,26205.0,50.2,57.6,57.4,57.30000000000014
55.0,21307.0,48.3,52.6,59.6,57.040000000000134
57.5,15354.0,47.4,51.7,55.0,57.28000000000013
55.5,16290.0,46.5,49.5,57.5,57.000000000000135
55.5,16290.0,46.5,49.5,55.5,56.62000000000014
53.8,20383.0,46.6,51.8,55.5,55.460000000000136
51.3,19980.0,44.3,49.8,53.8,54.72000000000014
49.2,18375.0,42.1,50.4,51.3,53.06000000000014
48.4,16125.0,40.4,52.2,49.2,51.640000000000136
49.1,19123.0,41.6,53.2,48.4,50.36000000000014
48.6,17835.0,43.3,52.3,49.1,49.32000000000014
48.6,17835.0,43.3,52.3,48.6,48.78000000000014
50.7,16797.0,45.0,57.2,48.6,49.08000000000014
54.8,19706.0,45.9,56.7,50.7,50.36000000000014
55.0,24282.0,44.9,57.7,54.8,51.54000000000015
54.0,21000.0,44.5,51.5,55.0,52.62000000000014
54.5,18966.0,46.7,60.9,54.0,53.80000000000014
54.9,17755.0,47.7,56.1,54.5,54.640000000000136
54.9,17755.0,47.7,56.1,54.9,54.660000000000124
53.5,17625.0,50.0,54.4,54.9,54.36000000000013
53.8,21014.0,49.9,58.6,53.5,54.32000000000013
52.7,18608.0,48.7,60.6,53.8,53.96000000000013
49.8,22621.0,52.1,54.4,52.7,52.94000000000013
47.1,23730.0,55.0,56.6,49.8,51.380000000000145
46.3,20208.0,54.9,56.8,47.1,49.94000000000015
46.3,20208.0,54.9,56.8,46.3,48.44000000000015
49.0,15188.0,57.7,54.0,46.3,47.700000000000145
51.7,22713.0,59.6,59.1,49.0,48.08000000000014
54.2,18278.0,59.0,58.9,51.7,49.50000000000014
54.3,22595.0,62.9,62.5,54.2,51.100000000000136
54.3,21308.0,63.9,56.7,54.3,52.70000000000014
53.9,18958.0,60.1,55.2,54.3,53.680000000000135
53.9,18958.0,60.1,55.2,53.9,54.12000000000013
55.0,18300.0,58.9,58.2,53.9,54.28000000000013
53.2,18860.0,55.7,59.5,55.0,54.06000000000013
52.9,18219.0,57.7,61.0,53.2,53.78000000000012
52.9,16348.0,63.7,56.5,52.9,53.58000000000012
51.9,16750.0,64.4,57.4,52.9,53.18000000000012
52.7,18380.0,67.8,58.9,51.9,52.72000000000012
52.7,18380.0,67.8,58.9,52.7,52.62000000000012
55.2,19055.0,66.7,57.8,52.7,53.08000000000012
55.0,20250.0,70.8,59.2,55.2,53.50000000000013
55.6,19162.0,67.4,67.4,55.0,54.24000000000014
57.8,22691.0,64.7,58.3,55.6,55.26000000000014
56.0,19921.0,62.6,50.3,57.8,55.920000000000144
56.0,17332.0,59.6,53.4,56.0,56.08000000000014
56.0,17332.0,59.6,53.4,56.0,56.28000000000014
55.9,19700.0,62.1,55.8,56.0,56.34000000000013
55.6,16931.0,60.5,53.1,55.9,55.900000000000134
54.8,17392.0,56.0,56.6,55.6,55.66000000000014
53.4,16115.0,55.1,52.8,54.8,55.140000000000136
53.6,19556.0,57.5,58.5,53.4,54.66000000000014
53.0,19665.0,59.7,58.7,53.6,54.08000000000014
53.0,19665.0,59.7,58.7,53.0,53.56000000000014
52.5,18512.0,61.2,69.9,53.0,53.100000000000136
51.6,21570.0,57.5,60.5,52.5,52.740000000000144
48.5,20816.0,51.1,58.0,51.6,51.72000000000014
49.1,17260.0,46.3,63.0,48.5,50.94000000000015
54.6,20225.0,42.1,58.4,49.1,51.26000000000015
54.5,25728.0,44.1,58.1,54.6,51.66000000000015
54.5,25728.0,44.1,58.1,54.5,52.240000000000144
52.6,24075.0,42.6,53.2,54.5,53.06000000000015
50.9,17632.0,42.8,66.0,52.6,53.420000000000144
51.7,15562.0,44.3,66.3,50.9,52.84000000000013
51.5,17294.0,45.7,53.8,51.7,52.24000000000014
47.8,22358.0,44.2,54.2,51.5,50.900000000000134
43.9,20712.0,44.3,60.1,47.8,49.16000000000013
43.9,20712.0,44.3,60.1,43.9,47.76000000000013
46.0,17995.0,46.2,58.0,43.9,46.62000000000013
48.7,18624.0,40.6,45.5,46.0,46.06000000000013
49.3,15841.0,36.1,44.2,48.7,46.36000000000013
50.8,15104.0,34.4,60.9,49.3,47.74000000000013
51.1,20372.0,34.0,50.3,50.8,49.18000000000013
50.3,22146.0,37.8,44.1,51.1,50.04000000000012
50.3,22146.0,37.8,44.1,50.3,50.36000000000013
52.5,18213.0,50.4,56.5,50.3,51.00000000000013
53.3,15905.0,43.8,48.7,52.5,51.50000000000013
59.4,14370.0,36.7,51.6,53.3,53.16000000000012
54.4,14512.0,33.7,49.0,59.4,53.98000000000011
55.8,14424.0,29.0,52.1,54.4,55.08000000000011
56.5,12479.0,35.7,51.6,55.8,55.88000000000011
55.1,14447.0,36.0,46.8,56.5,56.24000000000011
51.2,13951.0,29.8,39.2,55.1,54.600000000000115
51.5,12899.0,26.6,40.7,51.2,54.02000000000012
50.1,15422.0,25.9,39.9,51.5,52.88000000000012
46.5,17685.0,24.3,38.5,50.1,50.88000000000012
45.5,22109.0,32.9,52.8,46.5,48.96000000000012
46.1,15571.0,35.3,71.0,45.5,47.940000000000126
46.1,15571.0,35.3,71.0,46.1,46.86000000000013
46.1,15571.0,35.3,71.0,46.1,46.06000000000013
46.1,15571.0,35.3,71.0,46.1,45.98000000000013
46.1,15571.0,35.3,71.0,46.1,46.100000000000136
46.1,15571.0,35.3,71.0,46.1,46.10000000000014
46.7,27546.0,30.6,55.8,46.1,46.22000000000015
49.8,22360.0,27.8,57.4,46.7,46.96000000000014
49.8,22360.0,27.8,57.4,49.8,47.700000000000145
49.8,22360.0,27.8,57.4,49.8,48.44000000000014
52.9,25650.0,24.7,48.4,49.8,49.80000000000014
52.5,18535.0,21.9,44.0,52.9,50.960000000000136
56.7,13870.0,25.0,54.3,52.5,52.34000000000013
58.7,17287.0,29.5,44.8,56.7,54.12000000000013
58.3,22270.0,37.9,54.9,58.7,55.82000000000013
58.3,22270.0,37.9,54.9,58.3,56.900000000000134
58.3,22270.0,37.9,54.9,58.3,58.06000000000014
58.3,22270.0,37.9,54.9,58.3,58.380000000000145
57.5,25911.0,32.4,48.2,58.3,58.14000000000014
55.3,21175.0,31.9,51.8,57.5,57.54000000000015
55.8,19335.0,34.8,51.7,55.3,57.04000000000015
55.9,15853.0,30.9,46.7,55.8,56.56000000000014
55.9,15853.0,30.9,46.7,55.9,56.08000000000013
58.9,16302.0,40.7,44.8,55.9,56.36000000000013
58.8,18138.0,40.2,48.3,58.9,57.06000000000013
59.0,12767.0,46.2,48.0,58.8,57.700000000000124
62.2,15898.0,46.4,52.3,59.0,58.96000000000013
60.0,16078.0,46.3,49.6,62.2,59.78000000000013
62.2,15483.0,50.0,54.0,60.0,60.44000000000013
62.2,15483.0,50.0,54.0,62.2,61.12000000000013
69.3,15425.0,50.6,49.1,62.2,63.180000000000135
72.3,22566.0,51.4,47.1,69.3,65.20000000000013
69.7,19911.0,47.1,50.4,72.3,67.14000000000013
63.8,16356.0,48.4,48.6,69.7,67.46000000000014
60.4,13876.0,56.8,59.2,63.8,67.10000000000014
60.1,14234.0,57.0,58.6,60.4,65.26000000000013
60.1,14234.0,57.0,58.6,60.1,62.82000000000014
61.8,14221.0,54.7,51.0,60.1,61.240000000000144
62.8,14865.0,53.2,55.4,61.8,61.04000000000015
64.6,15662.0,56.5,53.8,62.8,61.88000000000015
65.6,14532.0,55.1,49.3,64.6,62.98000000000015
63.6,17401.0,53.6,50.5,65.6,63.680000000000156
62.2,15714.0,50.2,53.4,63.6,63.76000000000015
62.2,15714.0,50.2,53.4,62.2,63.64000000000014
66.7,17556.0,52.9,54.8,62.2,64.06000000000014
70.4,22964.0,52.6,67.4,66.7,65.02000000000014
69.7,22418.0,44.6,55.3,70.4,66.24000000000014
67.1,18385.0,41.2,66.2,69.7,67.22000000000013
68.1,14707.0,43.4,67.8,67.1,68.40000000000012
66.2,18320.0,39.6,69.8,68.1,68.30000000000013
66.2,18320.0,39.6,69.8,66.2,67.46000000000012
69.3,16130.0,38.5,55.8,66.2,67.38000000000014
66.0,16856.0,35.4,55.7,69.3,67.16000000000012
65.0,15050.0,34.8,54.0,66.0,66.54000000000012
66.3,14375.0,34.6,55.1,65.0,66.56000000000013
65.7,16518.0,36.6,55.5,66.3,66.46000000000012
66.9,20177.0,37.3,53.6,65.7,65.98000000000012
66.9,20177.0,37.3,53.6,66.9,66.16000000000012
66.9,20177.0,37.3,53.6,66.9,66.54000000000012
66.7,22048.0,33.0,59.3,66.9,66.62000000000012
65.7,22919.0,23.5,59.1,66.7,66.62000000000012
66.3,20318.0,14.7,61.0,65.7,66.50000000000011
67.0,19750.0,15.4,62.9,66.3,66.52000000000012
64.5,19343.0,15.7,55.9,67.0,66.04000000000012
64.5,19343.0,15.7,55.9,64.5,65.60000000000012
