banana_平均價,banana_交易量,scarletbanana_平均價,grava_平均價,banana_前日平均價,banana_5日平均價
26.8,19674.0,38.3,27.9,26.7,26.120000000000196
26.8,19674.0,38.3,27.9,26.8,26.1800000000002
29.7,14651.0,41.2,29.3,26.8,27.3000000000002
28.4,12967.0,33.2,29.3,29.7,27.6800000000002
29.0,10497.0,32.7,25.6,28.4,28.140000000000203
27.5,11120.0,31.8,23.8,29.0,28.2800000000002
30.4,10290.0,31.5,24.2,27.5,29.0000000000002
27.4,14477.0,28.7,24.8,30.4,28.5400000000002
27.4,14477.0,28.7,24.8,27.4,28.340000000000202
30.7,14284.0,30.3,28.3,27.4,28.6800000000002
30.7,13161.0,31.1,29.9,30.7,29.3200000000002
33.0,8202.0,33.0,25.6,30.7,29.840000000000195
35.5,10755.0,34.2,25.0,33.0,31.460000000000196
36.8,11395.0,36.7,29.4,35.5,33.340000000000195
35.4,15762.0,39.2,33.8,36.8,34.2800000000002
35.4,15762.0,39.2,33.8,35.4,35.220000000000205
38.7,14311.0,39.2,34.3,35.4,36.360000000000205
39.1,11700.0,36.0,32.9,38.7,37.080000000000204
36.5,9258.0,32.7,30.5,39.1,37.02000000000021
38.8,9495.0,32.6,30.9,36.5,37.70000000000021
36.5,13245.0,33.3,31.4,38.8,37.92000000000021
35.6,13344.0,35.4,31.5,36.5,37.3000000000002
35.6,13344.0,35.4,31.5,35.6,36.60000000000021
34.0,16047.0,34.8,30.4,35.6,36.10000000000021
36.3,11011.0,35.8,28.8,34.0,35.60000000000021
36.1,10470.0,37.7,29.2,36.3,35.5200000000002
36.5,11496.0,36.6,27.4,36.1,35.7000000000002
38.0,10931.0,38.9,30.0,36.5,36.180000000000206
37.2,15708.0,40.0,29.4,38.0,36.820000000000206
37.2,15708.0,40.0,29.4,37.2,37.000000000000206
37.8,16055.0,41.0,30.8,37.2,37.34000000000021
38.4,11729.0,40.4,30.4,37.8,37.72000000000021
37.9,10262.0,36.8,25.9,38.4,37.70000000000021
38.7,10392.0,40.1,29.9,37.9,38.00000000000021
38.2,11336.0,39.2,29.1,38.7,38.200000000000216
37.3,12174.0,40.5,31.5,38.2,38.100000000000215
37.3,12174.0,40.5,31.5,37.3,37.880000000000216
36.0,11032.0,39.5,29.4,37.3,37.50000000000021
34.0,9634.0,38.0,27.9,36.0,36.560000000000215
36.2,9506.0,37.7,29.9,34.0,36.16000000000022
38.7,9788.0,40.6,26.1,36.2,36.44000000000021
38.8,10470.0,40.1,25.9,38.7,36.740000000000215
39.2,11124.0,40.0,24.6,38.8,37.38000000000021
39.2,11124.0,40.0,24.6,39.2,38.42000000000021
37.9,19007.0,40.5,30.1,39.2,38.760000000000204
36.4,12070.0,38.5,25.5,37.9,38.3000000000002
38.0,10356.0,36.5,27.0,36.4,38.1400000000002
37.0,7941.0,34.8,30.2,38.0,37.7000000000002
38.3,8872.0,36.4,25.9,37.0,37.52000000000021
38.4,8163.0,36.3,26.5,38.3,37.62000000000021
38.4,8163.0,36.3,26.5,38.4,38.02000000000021
37.9,10860.0,35.4,27.8,38.4,38.00000000000021
37.2,9975.0,35.9,25.3,37.9,38.04000000000021
35.2,9802.0,34.8,23.0,37.2,37.42000000000021
37.8,10071.0,36.1,24.3,35.2,37.30000000000021
37.2,8595.0,35.4,21.9,37.8,37.060000000000215
37.0,9146.0,30.3,22.1,37.2,36.88000000000021
36.3,9105.0,29.6,39.7,37.0,36.700000000000216
35.1,13647.0,26.9,37.3,36.3,36.68000000000021
42.6,4440.0,23.4,33.5,35.1,37.640000000000214
42.6,4440.0,23.4,33.5,42.6,38.72000000000021
42.6,4440.0,23.4,33.5,42.6,39.84000000000021
42.6,4440.0,23.4,33.5,42.6,41.10000000000021
42.6,4440.0,23.4,33.5,42.6,42.60000000000021
42.6,4440.0,23.4,33.5,42.6,42.60000000000021
39.6,11772.0,17.4,39.5,42.6,42.000000000000206
39.9,12603.0,14.5,39.6,39.6,41.46000000000021
40.6,14365.0,16.0,32.8,39.9,41.06000000000021
40.6,14365.0,16.0,32.8,40.6,40.66000000000021
43.9,11999.0,18.4,34.8,40.6,40.92000000000021
42.7,10347.0,16.4,31.7,43.9,41.540000000000205
42.7,10347.0,16.4,31.7,42.7,42.10000000000021
41.5,15862.0,15.3,27.6,42.7,42.280000000000214
37.1,18255.0,14.3,29.8,41.5,41.58000000000021
35.5,16305.0,13.5,29.8,37.1,39.90000000000021
44.1,9618.0,16.2,28.3,35.5,40.18000000000021
44.1,9618.0,16.2,28.3,44.1,40.46000000000021
44.1,9618.0,16.2,28.3,44.1,40.9800000000002
44.1,9618.0,16.2,28.3,44.1,42.38000000000021
36.4,21763.0,13.4,26.0,44.1,42.56000000000021
32.8,11553.0,10.8,27.3,36.4,40.30000000000021
31.5,7464.0,11.0,25.2,32.8,37.780000000000214
36.6,11936.0,13.9,25.9,31.5,36.280000000000214
35.7,15240.0,19.0,28.2,36.6,34.60000000000021
35.9,15765.0,19.4,29.1,35.7,34.50000000000021
35.9,15765.0,19.4,29.1,35.9,35.12000000000021
36.6,17325.0,18.3,25.3,35.9,36.14000000000021
38.9,9926.0,15.5,25.5,36.6,36.60000000000021
37.4,12469.0,14.5,25.3,38.9,36.94000000000021
38.5,14854.0,13.0,30.7,37.4,37.460000000000214
42.8,9561.0,13.3,39.0,38.5,38.84000000000021
41.1,13261.0,13.6,40.9,42.8,39.74000000000021
41.1,13261.0,13.6,40.9,41.1,40.180000000000206
37.0,15399.0,12.9,26.1,41.1,40.10000000000021
40.2,7620.0,13.1,29.5,37.0,40.440000000000204
35.9,11884.0,12.8,26.4,40.2,39.06000000000021
38.0,11430.0,12.5,28.1,35.9,38.44000000000021
36.7,13704.0,13.0,27.6,38.0,37.560000000000215
34.6,16073.0,15.8,31.5,36.7,37.08000000000021
34.6,16073.0,15.8,31.5,34.6,35.96000000000021
33.2,16425.0,15.2,31.7,34.6,35.4200000000002
32.2,16204.0,16.9,31.9,33.2,34.260000000000204
32.3,18684.0,16.3,31.6,32.2,33.38000000000021
29.8,20644.0,15.0,33.5,32.3,32.420000000000215
30.7,19674.0,17.3,37.7,29.8,31.640000000000214
30.7,19674.0,17.3,37.7,30.7,31.140000000000214
30.7,19674.0,17.3,37.7,30.7,30.840000000000213
29.4,20070.0,13.7,36.3,30.7,30.26000000000022
27.9,14589.0,12.4,29.2,29.4,29.880000000000216
28.1,13038.0,11.8,28.5,27.9,29.36000000000022
28.0,13300.0,12.6,25.7,28.1,28.82000000000022
26.0,14706.0,12.8,25.9,28.0,27.880000000000223
27.5,14691.0,13.5,25.0,26.0,27.50000000000022
27.5,14691.0,13.5,25.0,27.5,27.420000000000222
25.2,21715.0,18.7,28.2,27.5,26.84000000000022
25.9,18815.0,20.4,28.1,25.2,26.420000000000222
25.1,17343.0,20.0,29.0,25.9,26.24000000000022
25.6,19205.0,19.2,30.4,25.1,25.86000000000022
25.0,20073.0,19.5,30.6,25.6,25.36000000000022
24.9,23357.0,19.1,31.4,25.0,25.300000000000217
24.9,23357.0,19.1,31.4,24.9,25.100000000000215
26.2,17937.0,16.2,30.0,24.9,25.320000000000213
26.8,15713.0,17.6,32.9,26.2,25.56000000000022
26.1,16358.0,18.3,38.0,26.8,25.780000000000218
26.7,15265.0,18.7,35.6,26.1,26.140000000000214
29.2,13996.0,17.8,35.1,26.7,27.00000000000021
30.2,14617.0,16.4,32.3,29.2,27.80000000000021
30.2,14617.0,16.4,32.3,30.2,28.480000000000206
30.2,16501.0,17.3,31.7,30.2,29.300000000000203
30.9,13349.0,16.9,33.5,30.2,30.140000000000207
31.5,16269.0,18.1,32.8,30.9,30.60000000000021
28.5,21081.0,18.2,31.8,31.5,30.26000000000021
30.7,16983.0,17.5,34.6,28.5,30.360000000000213
31.0,16632.0,17.2,37.0,30.7,30.520000000000216
31.0,16632.0,17.2,37.0,31.0,30.540000000000212
29.8,18777.0,15.8,36.3,31.0,30.200000000000216
27.6,16344.0,14.9,35.7,29.8,30.020000000000216
26.5,17091.0,15.4,36.4,27.6,29.180000000000216
29.0,13137.0,15.4,34.2,26.5,28.780000000000218
30.3,12766.0,15.7,32.2,29.0,28.64000000000022
29.8,16082.0,16.7,32.1,30.3,28.64000000000022
29.8,16082.0,16.7,32.1,29.8,29.080000000000222
27.9,16694.0,18.1,33.3,29.8,29.360000000000223
29.6,12623.0,19.8,35.8,27.9,29.480000000000224
27.3,15618.0,21.5,36.5,29.6,28.880000000000223
27.7,15008.0,20.3,35.4,27.3,28.460000000000218
27.5,16576.0,20.4,35.9,27.7,28.000000000000217
25.6,22449.0,22.5,33.5,27.5,27.540000000000212
25.6,22449.0,22.5,33.5,25.6,26.740000000000215
26.3,20800.0,24.1,35.8,25.6,26.540000000000212
24.1,16549.0,20.8,32.2,26.3,25.820000000000213
23.6,14931.0,18.8,26.9,24.1,25.040000000000212
21.6,17823.0,29.9,33.6,23.6,24.240000000000215
27.7,11180.0,30.9,35.7,21.6,24.660000000000213
26.0,14998.0,37.9,35.9,27.7,24.600000000000215
26.0,14998.0,37.9,35.9,26.0,24.980000000000217
25.7,18222.0,39.4,37.1,26.0,25.400000000000215
27.3,13575.0,34.9,32.7,25.7,26.54000000000022
27.4,14349.0,33.2,31.5,27.3,26.480000000000224
27.4,13298.0,31.1,32.1,27.4,26.760000000000225
29.6,12754.0,34.8,31.0,27.4,27.480000000000224
30.8,13413.0,38.6,28.3,29.6,28.500000000000227
30.8,13413.0,38.6,28.3,30.8,29.200000000000227
29.9,18419.0,40.5,34.1,30.8,29.700000000000227
30.3,10275.0,39.4,32.5,29.9,30.28000000000023
28.2,12966.0,36.9,28.5,30.3,30.000000000000227
27.9,10586.0,33.4,24.7,28.2,29.420000000000226
26.2,12466.0,32.5,24.6,27.9,28.50000000000022
25.3,13834.0,33.6,27.8,26.2,27.580000000000222
25.3,13834.0,33.6,27.8,25.3,26.580000000000222
26.8,17314.0,34.1,26.4,25.3,26.300000000000228
26.8,11347.0,34.8,26.1,26.8,26.08000000000023
24.4,13587.0,33.6,23.6,26.8,25.720000000000233
23.4,15318.0,34.5,27.5,24.4,25.340000000000234
21.4,14034.0,35.6,28.6,23.4,24.560000000000233
21.6,18136.0,34.1,26.6,21.4,23.520000000000234
21.6,18136.0,34.1,26.6,21.6,22.48000000000024
23.5,17457.0,34.0,25.7,21.6,22.30000000000023
23.7,15168.0,28.2,22.4,23.5,22.36000000000023
19.6,16623.0,23.7,24.7,23.7,22.000000000000227
20.1,18390.0,25.3,28.4,19.6,21.700000000000227
18.7,19521.0,30.0,24.6,20.1,21.120000000000225
18.7,19521.0,30.0,24.6,18.7,20.160000000000228
18.7,19521.0,30.0,24.6,18.7,19.160000000000228
18.7,20837.0,25.7,24.1,18.7,18.980000000000228
17.0,13644.0,21.5,20.4,18.7,18.36000000000023
15.9,14046.0,20.1,20.0,17.0,17.80000000000023
16.7,11386.0,26.3,22.0,15.9,17.40000000000023
15.7,14574.0,29.2,18.6,16.7,16.80000000000023
17.8,14931.0,29.5,23.2,15.7,16.62000000000023
17.8,14931.0,29.5,23.2,17.8,16.78000000000023
16.6,16771.0,29.6,22.6,17.8,16.920000000000226
16.9,15022.0,27.4,22.4,16.6,16.96000000000023
16.7,11535.0,26.4,21.0,16.9,17.160000000000228
16.9,10626.0,26.2,18.4,16.7,16.980000000000224
18.6,11295.0,24.8,21.0,16.9,17.140000000000228
17.3,12608.0,24.0,21.9,18.6,17.28000000000023
17.3,12608.0,24.0,21.9,17.3,17.36000000000023
17.5,15579.0,23.4,19.9,17.3,17.52000000000023
17.4,12036.0,21.6,17.6,17.5,17.620000000000225
18.3,12670.0,27.0,25.2,17.4,17.560000000000223
17.4,9629.0,28.4,19.1,18.3,17.580000000000226
19.7,11115.0,27.3,19.1,17.4,18.060000000000226
21.5,10977.0,26.5,21.9,19.7,18.860000000000227
21.5,10977.0,26.5,21.9,21.5,19.680000000000227
21.2,14600.0,24.9,18.8,21.5,20.26000000000023
26.4,12417.0,22.6,20.9,21.2,22.06000000000023
25.2,13419.0,23.1,24.0,26.4,23.160000000000228
27.3,8577.0,24.6,21.5,25.2,24.320000000000228
28.3,9875.0,28.0,22.7,27.3,25.680000000000227
29.0,10500.0,26.2,19.6,28.3,27.24000000000023
29.0,10500.0,26.2,19.6,29.0,27.76000000000023
29.6,12741.0,27.3,20.8,29.0,28.64000000000023
31.3,9189.0,25.4,17.9,29.6,29.440000000000232
30.0,10089.0,26.9,19.1,31.3,29.78000000000023
27.9,11556.0,28.4,17.7,30.0,29.56000000000023
29.9,10444.0,27.7,20.3,27.9,29.74000000000023
30.1,10620.0,28.8,24.3,29.9,29.84000000000023
30.1,10620.0,28.8,24.3,30.1,29.60000000000023
32.3,13386.0,32.4,27.0,30.1,30.06000000000023
33.5,12324.0,37.4,27.9,32.3,31.180000000000227
32.3,12924.0,34.5,28.9,33.5,31.660000000000224
30.7,11145.0,34.0,25.7,32.3,31.78000000000022
34.0,8775.0,34.9,30.2,30.7,32.56000000000022
32.5,11720.0,35.4,32.0,34.0,32.60000000000023
32.5,11720.0,35.4,32.0,32.5,32.400000000000226
32.6,15567.0,32.3,25.5,32.5,32.46000000000023
33.5,11997.0,34.0,23.4,32.6,33.02000000000023
32.0,11718.0,38.1,25.6,33.5,32.62000000000023
30.1,10326.0,40.8,24.0,32.0,32.14000000000023
37.9,3782.0,39.2,14.4,30.1,33.22000000000023
38.5,10389.0,54.1,35.1,37.9,34.40000000000023
38.5,10389.0,54.1,35.1,38.5,35.40000000000023
34.5,13414.0,50.2,25.0,38.5,35.90000000000023
33.9,12069.0,53.0,20.4,34.5,36.66000000000024
34.1,13317.0,56.9,20.2,33.9,35.90000000000023
32.4,15025.0,60.6,20.9,34.1,34.680000000000234
35.7,10853.0,62.0,24.3,32.4,34.12000000000023
36.5,12602.0,62.6,25.4,35.7,34.52000000000023
36.5,12602.0,62.6,25.4,36.5,35.040000000000234
32.8,16661.0,61.4,27.0,36.5,34.78000000000023
37.3,10242.0,61.9,24.3,32.8,35.760000000000225
31.9,12041.0,64.6,26.2,37.3,35.00000000000023
33.2,12996.0,68.8,26.9,31.9,34.340000000000224
31.7,12085.0,70.8,27.9,33.2,33.38000000000022
35.0,15723.0,76.1,29.4,31.7,33.82000000000022
35.0,15723.0,76.1,29.4,35.0,33.36000000000022
33.4,17762.0,71.3,30.1,35.0,33.66000000000022
32.4,12905.0,74.2,30.4,33.4,33.50000000000021
35.6,14765.0,80.1,35.2,32.4,34.280000000000214
36.8,17508.0,80.2,32.4,35.6,34.640000000000214
36.8,17508.0,80.2,32.4,36.8,35.00000000000021
36.8,17508.0,80.2,32.4,36.8,35.68000000000022
36.8,17508.0,80.2,32.4,36.8,36.560000000000215
39.8,16215.0,65.2,32.1,36.8,37.40000000000021
44.5,8235.0,57.9,32.7,39.8,38.94000000000021
47.2,8175.0,59.2,28.2,44.5,41.02000000000021
49.8,8238.0,63.7,31.3,47.2,43.62000000000021
52.1,9149.0,68.0,31.7,49.8,46.68000000000021
53.8,8469.0,71.4,32.5,52.1,49.48000000000021
53.8,8469.0,71.4,32.5,53.8,51.34000000000022
55.7,10696.0,71.4,32.3,53.8,53.04000000000021
58.0,7200.0,69.8,36.1,55.7,54.68000000000021
59.2,8250.0,66.8,40.1,58.0,56.10000000000021
62.2,6709.0,58.9,36.0,59.2,57.7800000000002
61.5,10863.0,50.4,41.7,62.2,59.3200000000002
64.1,8858.0,46.1,37.4,61.5,61.00000000000019
64.1,8858.0,46.1,37.4,64.1,62.220000000000184
58.0,12343.0,49.7,39.4,64.1,61.98000000000019
60.7,7741.0,48.9,37.2,58.0,61.68000000000019
60.5,7677.0,48.6,38.0,60.7,61.48000000000019
56.1,8901.0,47.1,42.0,60.5,59.8800000000002
53.8,11131.0,45.3,37.2,56.1,57.820000000000206
54.4,11070.0,39.8,38.3,53.8,57.10000000000021
54.4,11070.0,39.8,38.3,54.4,55.8400000000002
55.7,10841.0,42.0,36.7,54.4,54.8800000000002
56.3,7909.0,43.9,43.8,55.7,54.9200000000002
52.5,10140.0,45.5,35.5,56.3,54.660000000000196
55.3,7455.0,44.2,39.0,52.5,54.8400000000002
55.2,11489.0,41.1,39.0,55.3,55.000000000000206
52.9,13635.0,40.0,42.9,55.2,54.440000000000204
52.9,13635.0,40.0,42.9,52.9,53.7600000000002
52.9,13635.0,40.0,42.9,52.9,53.84000000000019
55.9,12830.0,41.4,49.8,52.9,53.960000000000186
52.7,9048.0,35.9,44.5,55.9,53.460000000000186
50.7,8835.0,35.1,34.1,52.7,53.02000000000019
53.6,8852.0,39.2,43.9,50.7,53.160000000000196
50.1,10110.0,43.7,41.1,53.6,52.60000000000021
50.1,10110.0,43.7,41.1,50.1,51.44000000000021
52.5,13082.0,48.9,42.0,50.1,51.40000000000022
53.5,9184.0,50.7,37.8,52.5,51.96000000000022
51.6,9928.0,54.4,39.3,53.5,51.560000000000215
53.8,8755.0,57.5,46.1,51.6,52.30000000000022
52.1,11426.0,60.2,39.8,53.8,52.700000000000216
51.9,13342.0,62.1,45.4,52.1,52.58000000000021
51.9,13342.0,62.1,45.4,51.9,52.260000000000204
53.4,14025.0,62.5,50.5,51.9,52.620000000000196
59.1,7650.0,63.8,58.3,53.4,53.6800000000002
59.4,8858.0,65.6,49.1,59.1,55.14000000000019
56.5,9660.0,65.0,45.7,59.4,56.060000000000194
57.6,9336.0,65.5,49.2,56.5,57.2000000000002
57.1,10857.0,66.2,43.3,57.6,57.94000000000021
57.1,10857.0,66.2,43.3,57.1,57.54000000000021
58.6,11850.0,66.8,43.3,57.1,57.38000000000022
62.2,7860.0,64.8,51.5,58.6,58.52000000000022
63.3,7467.0,68.8,50.7,62.2,59.66000000000022
63.7,7122.0,68.8,49.5,63.3,60.98000000000021
64.9,8770.0,66.4,53.9,63.7,62.54000000000021
67.8,8636.0,61.4,53.4,64.9,64.38000000000021
67.8,8636.0,61.4,53.4,67.8,65.50000000000021
63.8,13595.0,58.4,53.1,67.8,65.60000000000022
70.5,7577.0,55.3,50.9,63.8,66.96000000000022
70.9,7277.0,53.7,47.6,70.5,68.16000000000022
71.1,6735.0,52.6,50.3,70.9,68.82000000000022
70.8,8759.0,51.1,57.5,71.1,69.42000000000021
69.4,8865.0,44.3,49.7,70.8,70.54000000000022
69.4,8865.0,44.3,49.7,69.4,70.32000000000023
69.2,10440.0,46.1,44.1,69.4,69.98000000000022
71.3,7990.0,44.9,48.4,69.2,70.02000000000024
70.0,7069.0,44.4,48.2,71.3,69.86000000000023
65.7,9345.0,44.5,43.4,70.0,69.12000000000023
67.6,8815.0,44.1,53.3,65.7,68.76000000000025
63.7,9683.0,44.3,51.9,67.6,67.66000000000024
63.7,9683.0,44.3,51.9,63.7,66.14000000000024
64.8,11526.0,43.8,54.6,63.7,65.10000000000024
66.4,12420.0,47.2,58.0,64.8,65.24000000000025
62.0,13820.0,47.8,53.5,66.4,64.12000000000026
63.5,8985.0,47.3,60.4,62.0,64.08000000000025
66.4,9465.0,46.0,57.9,63.5,64.62000000000026
63.2,11177.0,46.1,53.0,66.4,64.30000000000027
63.2,11177.0,46.1,53.0,63.2,63.66000000000027
58.8,13613.0,47.6,48.2,63.2,63.020000000000266
58.8,11280.0,44.8,57.2,58.8,62.08000000000027
62.1,7971.0,44.7,54.3,58.8,61.220000000000276
58.6,9630.0,41.2,52.3,62.1,60.30000000000028
53.1,12258.0,41.6,48.0,58.6,58.28000000000029
50.0,13320.0,42.7,64.4,53.1,56.52000000000029
50.0,13320.0,42.7,64.4,50.0,54.76000000000029
60.8,10755.0,44.7,57.4,50.0,54.500000000000284
59.7,11980.0,46.3,61.9,60.8,54.720000000000276
59.6,12045.0,46.3,57.4,59.7,56.02000000000028
62.5,8235.0,44.7,56.5,59.6,58.52000000000028
61.4,9887.0,44.4,59.1,62.5,60.800000000000274
59.8,11085.0,45.1,57.7,61.4,60.60000000000027
59.8,11085.0,45.1,57.7,59.8,60.620000000000275
57.5,13075.0,47.5,51.8,59.8,60.20000000000027
55.6,11130.0,48.2,49.8,57.5,58.82000000000028
58.7,8086.0,48.2,51.1,55.6,58.28000000000028
52.6,12832.0,52.0,50.9,58.7,56.84000000000028
52.1,15480.0,54.2,56.2,52.6,55.30000000000028
52.7,13206.0,55.9,47.6,52.1,54.34000000000028
52.7,13206.0,55.9,47.6,52.7,53.760000000000275
56.6,13576.0,59.4,50.2,52.7,53.34000000000028
55.2,13863.0,59.7,49.1,56.6,53.86000000000028
57.6,12705.0,59.3,53.7,55.2,54.96000000000028
59.7,11000.0,65.6,68.0,57.6,56.36000000000028
59.2,11397.0,63.4,64.5,59.7,57.660000000000274
57.6,12135.0,61.9,63.5,59.2,57.86000000000028
57.6,12135.0,61.9,63.5,57.6,58.34000000000028
58.9,11218.0,61.5,55.7,57.6,58.60000000000027
58.0,9990.0,58.3,60.5,58.9,58.260000000000275
56.9,10148.0,58.7,54.0,58.0,57.800000000000274
57.8,10630.0,60.0,50.2,56.9,57.84000000000027
58.1,10572.0,64.2,52.6,57.8,57.94000000000027
57.6,10905.0,65.7,47.3,58.1,57.68000000000028
57.6,10905.0,65.7,47.3,57.6,57.600000000000286
57.9,13505.0,67.2,55.9,57.6,57.80000000000028
60.0,10915.0,66.6,61.0,57.9,58.24000000000028
59.2,14238.0,67.0,52.7,60.0,58.46000000000028
56.5,12025.0,67.3,56.0,59.2,58.24000000000027
60.4,9736.0,66.3,51.5,56.5,58.80000000000026
61.7,9727.0,61.7,51.9,60.4,59.560000000000265
61.7,9727.0,61.7,51.9,61.7,59.90000000000026
62.2,11330.0,60.9,57.1,61.7,60.50000000000026
62.0,8819.0,59.7,49.5,62.2,61.600000000000264
60.6,9990.0,54.3,54.6,62.0,61.64000000000027
61.2,9339.0,54.3,47.6,60.6,61.54000000000027
59.3,10710.0,56.2,58.7,61.2,61.06000000000027
56.8,12495.0,57.4,63.8,59.3,59.98000000000028
56.8,12495.0,57.4,63.8,56.8,58.94000000000028
58.0,12958.0,65.4,59.3,56.8,58.42000000000028
55.5,14985.0,56.8,48.2,58.0,57.28000000000028
53.7,11109.0,53.0,52.5,55.5,56.160000000000274
55.8,11055.0,50.0,53.8,53.7,55.96000000000028
52.8,19890.0,47.4,57.9,55.8,55.160000000000274
57.3,13746.0,47.6,58.3,52.8,55.02000000000028
57.3,13746.0,47.6,58.3,57.3,55.38000000000028
58.4,12039.0,46.0,49.3,57.3,56.32000000000028
58.0,10455.0,44.4,56.6,58.4,56.760000000000275
57.4,10203.0,44.1,57.8,58.0,57.68000000000027
55.6,9525.0,43.2,53.2,57.4,57.34000000000027
56.1,11255.0,40.3,55.0,55.6,57.10000000000027
52.9,12201.0,41.7,55.7,56.1,56.00000000000027
52.9,12201.0,41.7,55.7,52.9,54.98000000000027
54.1,10635.0,40.5,54.9,52.9,54.32000000000028
50.8,10925.0,36.6,53.5,54.1,53.36000000000028
54.5,7860.0,36.8,46.9,50.8,53.04000000000027
54.8,8296.0,35.4,43.9,54.5,53.42000000000028
56.3,11591.0,34.4,45.9,54.8,54.100000000000286
55.2,10947.0,35.1,48.9,56.3,54.32000000000028
55.2,10947.0,35.1,48.9,55.2,55.20000000000027
59.4,9226.0,50.5,58.3,55.2,56.18000000000027
58.5,8010.0,41.3,54.9,59.4,56.920000000000265
60.8,7307.0,37.9,48.0,58.5,57.82000000000026
60.2,8958.0,35.0,49.8,60.8,58.82000000000026
59.1,8815.0,29.9,44.5,60.2,59.60000000000027
59.4,7524.0,30.4,43.0,59.1,59.60000000000027
59.3,4680.0,29.3,43.4,59.4,59.760000000000275
58.2,8782.0,28.9,34.5,59.3,59.24000000000027
59.7,6487.0,28.7,35.3,58.2,59.14000000000027
59.5,7080.0,25.7,37.0,59.7,59.22000000000027
57.7,8769.0,25.6,31.5,59.5,58.880000000000265
57.3,12335.0,29.0,55.5,57.7,58.48000000000027
61.2,4050.0,30.5,46.3,57.3,59.08000000000027
61.2,4050.0,30.5,46.3,61.2,59.380000000000265
61.2,4050.0,30.5,46.3,61.2,59.72000000000027
61.2,4050.0,30.5,46.3,61.2,60.420000000000265
61.2,4050.0,30.5,46.3,61.2,61.20000000000026
61.2,4050.0,30.5,46.3,61.2,61.20000000000026
53.7,13905.0,23.0,59.9,61.2,59.70000000000026
53.9,15675.0,24.3,55.5,53.7,58.24000000000026
53.9,15675.0,24.3,55.5,53.9,56.78000000000026
53.9,15675.0,24.3,55.5,53.9,55.320000000000256
57.8,14529.0,24.3,42.6,53.9,54.640000000000256
59.4,9622.0,22.4,43.4,57.8,55.78000000000026
60.7,9089.0,27.9,47.7,59.4,57.140000000000256
64.2,10548.0,36.0,44.4,60.7,59.20000000000026
61.3,17526.0,40.8,50.5,64.2,60.68000000000027
61.3,17526.0,40.8,50.5,61.3,61.380000000000265
61.3,17526.0,40.8,50.5,61.3,61.760000000000275
61.3,17526.0,40.8,50.5,61.3,61.88000000000028
63.3,12331.0,36.9,42.8,61.3,61.70000000000029
63.1,8502.0,33.7,41.3,63.3,62.06000000000029
60.2,10636.0,36.2,45.9,63.1,61.84000000000028
60.1,10215.0,36.0,39.7,60.2,61.600000000000286
60.1,10215.0,36.0,39.7,60.1,61.360000000000284
63.2,9945.0,43.8,45.7,60.1,61.34000000000028
62.3,8625.0,45.5,40.7,63.2,61.18000000000028
65.9,6870.0,48.7,44.6,62.3,62.32000000000029
67.2,6212.0,51.3,50.6,65.9,63.74000000000028
67.3,7800.0,52.5,45.7,67.2,65.18000000000028
68.3,8587.0,52.5,49.2,67.3,66.20000000000029
68.3,8587.0,52.5,49.2,68.3,67.40000000000029
70.2,8970.0,55.7,51.2,68.3,68.26000000000029
68.1,11820.0,55.9,58.1,70.2,68.4400000000003
71.1,7002.0,51.9,51.2,68.1,69.20000000000029
68.6,7185.0,47.9,54.7,71.1,69.26000000000028
73.0,7865.0,56.8,57.6,68.6,70.20000000000027
71.3,7278.0,50.9,55.5,73.0,70.42000000000027
71.3,7278.0,50.9,55.5,71.3,71.06000000000029
72.9,8464.0,60.1,53.9,71.3,71.42000000000027
71.1,9420.0,51.5,52.6,72.9,71.92000000000027
71.8,9927.0,55.8,55.0,71.1,71.68000000000028
73.4,8667.0,57.0,51.1,71.8,72.10000000000028
72.8,7451.0,53.7,51.5,73.4,72.40000000000029
73.0,7163.0,50.8,50.4,72.8,72.42000000000027
73.0,7163.0,50.8,50.4,73.0,72.80000000000027
71.3,14540.0,53.1,52.5,73.0,72.70000000000027
71.7,11125.0,53.8,53.0,71.3,72.36000000000027
70.6,8825.0,49.0,51.3,71.7,71.92000000000027
71.6,8395.0,46.0,61.2,70.6,71.64000000000026
72.5,8533.0,44.6,57.3,71.6,71.54000000000026
75.9,10016.0,42.2,58.8,72.5,72.46000000000025
75.9,10016.0,42.2,58.8,75.9,73.30000000000027
74.3,11651.0,38.0,51.6,75.9,74.04000000000026
76.8,7911.0,37.6,50.7,74.3,75.08000000000027
75.5,7525.0,34.7,49.6,76.8,75.68000000000026
75.4,7153.0,35.7,53.7,75.5,75.58000000000027
72.1,8807.0,36.4,53.0,75.4,74.82000000000028
71.2,9445.0,36.0,54.6,72.1,74.20000000000027
71.2,9445.0,36.0,54.6,71.2,73.08000000000027
71.2,9445.0,36.0,54.6,71.2,72.22000000000027
70.9,13949.0,32.9,60.8,71.2,71.32000000000028
71.3,13136.0,22.9,60.7,70.9,71.16000000000028
73.8,8790.0,17.3,59.3,71.3,71.68000000000029
72.7,11352.0,17.1,60.8,73.8,71.98000000000029
71.3,10335.0,16.4,59.7,72.7,72.0000000000003
71.3,10335.0,16.4,59.7,71.3,72.0800000000003
69.3,12447.0,17.2,50.8,71.3,71.68000000000029
61.6,11767.0,16.0,48.4,69.3,69.2400000000003
54.9,12343.0,14.6,45.5,61.6,65.68000000000029
