,日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
4707,105/03/04,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,31.8,19.5,12.4,20.6, +  1,20463, +  2
4708,105/03/05,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.1,22.9,12.7,23.1, + 12,18672, -  9
4709,105/03/06,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.5,23,13.1,23.7, +  3,23840, + 28
4710,105/03/08,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.7,25.6,14.4,26.2, + 11,48225,102
4711,105/03/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38,23.8,14.4,24.8, -  5,43876, -  9
4712,105/03/10,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.2,25,15.7,25.4, +  2,20742, - 53
4713,105/03/11,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,31.5,23.9,15.6,23.8, -  6,18445, - 11
4714,105/03/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33.8,24.2,15.3,24.4, +  3,16610, - 10
4715,105/03/13,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33,23.7,15.6,24, -  2,17619, +  6
4716,105/03/15,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36,24.4,15.6,25, +  4,28256, + 60
4717,105/03/16,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34,24,14.6,24.1, -  4,21005, - 26
4718,105/03/17,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.2,26.3,16.5,26.1, +  8,18625, - 11
4719,105/03/18,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.1,25.8,15.7,25.9, -  1,21421, + 15
4720,105/03/19,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,32.8,24.1,17,24.4, -  6,29676, + 39
4721,105/03/20,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,31.2,21.4,13.2,21.7, - 11,42849, + 44
4722,105/03/22,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,31,20.6,14.8,21.5, -  1,76877, + 79
4723,105/03/23,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,30.2,20.2,14.7,21.1, -  2,55034, - 28
4724,105/03/24,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,30.5,21.2,14.3,21.7, +  3,25219, - 54
4725,105/03/25,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,31.6,22.2,15.7,22.8, +  5,23126, -  8
4726,105/03/26,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,28.8,23.2,16.4,23, +  1,26223, + 13
4727,105/03/27,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,30,22.5,15.8,22.6, -  2,38485, + 47
4728,105/03/29,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,27.9,19.9,13.8,20.3, - 10,69927, + 82
4729,105/03/30,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,26.3,17.6,9.7,17.8, - 12,67386, -  4
4730,105/03/31,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,24.9,16.8,9.4,17, -  4,70404, +  4
4731,105/04/01,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,22.7,16,6.6,15.5, -  9,73581, +  5
4732,105/04/02,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,22.6,16.9,11.3,16.9, +  9,72565, -  1
4733,105/04/03,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,23.2,18,13.3,18.1, +  7,63187, - 13
4734,105/04/06,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,27.1,18.2,11.8,18.7, +  3,90680, + 44
4735,105/04/07,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,27.6,19.1,12.8,19.5, +  4,84185, -  7
4736,105/04/08,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,28.9,19.5,12.6,20, +  3,59406, - 29
4737,105/04/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33.3,19.8,12.4,21, +  5,51662, - 13
4738,105/04/10,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,31.3,20,13.4,20.9, -  0,67749, + 31
4739,105/04/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,29.7,18.3,11.6,19.2, -  8,70193, +  4
4740,105/04/13,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,31.3,18.7,13.1,20.1, +  5,56899, - 19
4741,105/04/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.9,18.7,11.9,20.6, +  2,40239, - 29
4742,105/04/15,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.1,19.7,13.2,21.3, +  3,41364, +  3
4743,105/04/16,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.2,22,14.8,24, + 13,33394, - 19
4744,105/04/17,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.1,25.4,16.5,26.7, + 11,49100, + 47
4745,105/04/19,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,45.9,26.5,17.6,28.6, +  7,74101, + 51
4746,105/04/20,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.3,26.3,17.4,27.9, -  2,93618, + 26
4747,105/04/21,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.2,25.5,17.8,27.1, -  3,80526, - 14
4748,105/04/22,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.3,26.9,17.6,28.5, +  5,52486, - 35
4749,105/04/23,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.6,28.3,18.6,29.6, +  4,67903, + 29
4750,105/04/24,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.5,26.6,20.5,28.6, -  3,78192, + 15
4751,105/04/26,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.5,25.4,19.1,27, -  6,102943, + 32
4752,105/04/27,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.1,23.4,18.1,24.9, -  8,78817, - 23
4753,105/04/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.2,24,17,25.2, +  1,65963, - 16
4754,105/04/29,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.8,24.5,16.3,25.5, +  1,68479, +  4
4755,105/04/30,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.6,23.5,16.4,24.7, -  3,78606, + 15
4756,105/05/01,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.3,23.7,17.6,24.6, -  0,76734, -  2
4757,105/05/03,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.6,24.5,17.8,25.6, +  4,82367, +  7
4758,105/05/04,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36,23.8,17.6,25, -  2,77490, -  6
4759,105/05/05,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.9,24.8,17.2,26.1, +  4,68074, - 12
4760,105/05/06,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.1,24.4,15.5,25.6, -  2,87532, + 29
4761,105/05/07,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,45.5,26.4,16.1,28.2, + 10,71456, - 18
4762,105/05/08,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,49.3,30,14.6,30.8, +  9,61027, - 15
4763,105/05/10,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,47.2,31.7,17.3,31.9, +  4,69622, + 14
4764,105/05/11,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.5,29.6,18.8,30.2, -  5,67012, -  4
4765,105/05/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.5,30.6,20.9,31.4, +  4,49731, - 26
4766,105/05/13,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,47.4,32.8,20.7,33.3, +  6,43490, - 13
4767,105/05/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,52.5,35.8,23.5,36.7, + 10,51817, + 19
4768,105/05/15,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,55.3,37.3,26.3,38.7, +  5,52688, +  2
4769,105/05/17,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,51.5,34.8,24.3,36, -  7,69803, + 32
4770,105/05/18,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,52.7,36.8,23.8,37.4, +  4,50673, - 27
4771,105/05/19,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,55.1,35.8,19.4,36.4, -  3,52660, +  4
4772,105/05/20,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,54.8,37.8,21.5,38, +  4,60049, + 14
4773,105/05/21,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,52,38.3,25.2,38.4, +  1,57094, -  5
4774,105/05/22,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,48.1,34,21.2,34.3, - 11,55419, -  3
4775,105/05/24,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,48.5,33.9,26,35.2, +  3,53717, -  3
4776,105/05/25,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,47.4,33.6,23.5,34.4, -  2,47318, - 12
4777,105/05/26,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,51.1,35.3,25.7,36.5, +  6,37491, - 21
4778,105/05/27,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,49.7,35,26.7,36.3, -  1,41686, + 11
4779,105/05/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,49.2,35.6,26.8,36.5, +  1,36944, - 11
4780,105/05/29,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,51.5,35.8,25.6,36.9, +  1,36424, -  1
4781,105/05/31,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,53.2,38,27.1,38.9, +  5,45599, + 25
4782,105/06/01,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,53.7,40.5,29.6,41, +  5,33828, - 26
4783,105/06/02,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,56.6,43.2,27,42.6, +  4,30558, - 10
4784,105/06/03,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,57.4,45.2,28.9,44.4, +  4,29993, -  2
4785,105/06/04,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,60.6,43.6,28.5,44, -  1,42515, + 42
4786,105/06/05,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,65.2,43.8,29.9,45.3, +  3,32223, - 24
4787,105/06/07,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,70.6,47.7,29.8,48.7, +  8,41412, + 29
4788,105/06/08,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,70.3,47.1,31.2,48.5, -  0,37888, -  9
4789,105/06/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,60.9,44.9,29,44.9, -  7,50045, + 32
4790,105/06/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,57.6,43,28.4,43, -  4,43622, - 13
4791,105/06/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,56.2,39.4,26.7,40.2, -  7,38535, - 12
4792,105/06/15,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,51.7,36.7,19.8,36.3, - 10,31177, - 19
4793,105/06/16,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,50.2,36.8,18.2,35.7, -  2,41172, + 32
4794,105/06/17,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,53.1,37.9,21.9,37.8, +  6,40351, -  2
4795,105/06/18,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,51.6,35.2,23.1,36.1, -  4,59572, + 48
4796,105/06/19,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,49.2,34.3,21.9,34.8, -  4,49295, - 17
4797,105/06/21,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,50,34.4,23.4,35.3, +  1,40615, - 18
4798,105/06/22,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,51.1,35.5,22,35.9, +  2,30811, - 24
4799,105/06/23,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,49.5,35.1,21.5,35.3, -  2,29539, -  4
4800,105/06/24,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,51.9,37,23.3,37.2, +  5,34543, + 17
4801,105/06/25,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,48.5,34.8,21.8,34.9, -  6,34366, -  1
4802,105/06/26,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,45.2,32.5,19,32.3, -  7,38923, + 13
4803,105/06/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.8,31.7,20.7,32.1, -  1,40022, +  3
4804,105/06/29,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.6,31.4,20.6,31.5, -  2,28425, - 29
4805,105/06/30,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,47.3,31.9,21.5,32.9, +  4,26010, -  8
4806,105/07/01,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,51.4,37.1,24.3,37.4, + 14,23671, -  9
4807,105/07/02,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,50.2,35.1,21.4,35.4, -  5,38768, + 64
4808,105/07/03,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.3,30,17.3,30.3, - 14,51619, + 33
4809,105/07/05,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,45.8,31.7,20,32.2, +  6,51398, -  0
4810,105/07/06,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.3,30.5,20,30.8, -  4,39195, - 24
4811,105/07/07,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.8,31.4,18.7,31.1, +  1,38998, -  1
4812,105/07/08,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.8,29.6,17.8,30.1, -  3,30506, - 22
4813,105/07/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.8,31,20.6,31.5, +  5,28285, -  7
4814,105/07/10,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.5,24.4,15.3,25, - 21,40912, + 45
4815,105/07/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.1,23.5,14.1,24.3, -  3,58447, + 43
4816,105/07/13,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34,21.5,13.1,22.3, -  8,53651, -  8
4817,105/07/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,30.3,20.4,12.4,20.8, -  7,55437, +  3
4818,105/07/15,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,28.5,18.8,11.3,19.3, -  7,57705, +  4
4819,105/07/16,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,28.7,17.9,10.8,18.6, -  4,60309, +  5
4820,105/07/17,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,30.9,19.1,10.3,19.7, +  6,69811, + 16
4821,105/07/19,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.7,20.6,11.6,21.6, + 10,54190, - 22
4822,105/07/20,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.1,24,10.7,24.8, + 15,31941, - 41
4823,105/07/21,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.1,25.1,11.5,26, +  5,31241, -  2
4824,105/07/22,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,47.9,26.7,13.9,28.4, +  9,30602, -  2
4825,105/07/23,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,49.1,29.1,12.5,29.8, +  5,31703, +  4
4826,105/07/24,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,47.6,28.5,11.2,28.9, -  3,33765, +  7
4827,105/07/26,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,56.3,34.9,14.3,35.1, + 21,25184, - 25
4828,105/07/27,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,53.7,37.8,16.5,36.7, +  5,23532, -  7
4829,105/07/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,59.7,40.4,21.2,40.4, + 10,16313, - 31
4830,105/07/29,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,59.8,47.2,26.2,45.5, + 13,13650, - 16
4831,105/07/30,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,59.9,42.8,24.3,42.5, -  7,22644, + 66
4832,105/07/31,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,61.7,42.5,18.9,41.6, -  2,18882, - 17
4833,105/08/02,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,63.9,42.9,23.9,43.3, +  4,29667, + 57
4834,105/08/03,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,65.5,45.8,23.3,45.2, +  4,16470, - 44
4835,105/08/04,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,61,46,24.7,44.7, -  1,15381, -  7
4836,105/08/05,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,60.3,41.2,20.6,40.9, -  9,14968, -  3
4837,105/08/06,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,54.9,38.3,18.1,37.6, -  8,19710, + 32
4838,105/08/07,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,48.2,33.7,18.3,33.5, - 11,14986, - 24
4839,105/08/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,47.2,27.5,14.7,28.9, - 14,23161, + 55
4840,105/08/10,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,48.9,33.1,18.3,33.3, + 15,14098, - 39
4841,105/08/11,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,51.1,33.2,17.7,33.7, +  1,10062, - 29
4842,105/08/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,51.4,38.7,21.7,37.8, + 12,7289, - 28
4843,105/08/13,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,56.5,41.1,22.6,40.5, +  7,11694, + 60
4844,105/08/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,50.5,38,23.8,37.7, -  7,10164, - 13
4845,105/08/16,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,48.1,36.2,19.2,35.2, -  7,29508,190
4846,105/08/17,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.9,33.7,18.9,32.8, -  7,21364, - 28
4847,105/08/20,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.2,32.4,15.1,30.7, -  6,22375, +  5
4848,105/08/21,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.8,34.7,15.4,32.7, +  7,13539, - 39
4849,105/08/23,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,45.8,32.1,14,31.2, -  5,17302, + 28
4850,105/08/24,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,49,40.5,25.5,39.2, + 26,7042, - 59
4851,105/08/25,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,52.7,38.5,23.6,38.4, -  2,8951, + 27
4852,105/08/26,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,59.8,40.8,22.9,41, +  7,4782, - 47
4853,105/08/27,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,60.2,43,21.7,42.2, +  3,9920,107
4854,105/08/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,58.2,40.7,19.3,39.9, -  5,8023, - 19
4855,105/08/30,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,66.3,44.8,22.6,44.7, + 12,10868, + 35
4856,105/08/31,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,64.8,42.9,23.1,43.3, -  3,13315, + 23
4857,105/09/01,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,60.3,43,22.2,42.3, -  2,8568, - 36
4858,105/09/02,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,61.3,42.8,22.6,42.4, +  0,6579, - 23
4859,105/09/03,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,60.3,43.9,28.4,44, +  4,9242, + 40
4860,105/09/04,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,55.2,39.4,21.7,39, - 11,7633, - 17
4861,105/09/06,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,50.7,38.2,23.1,37.7, -  3,17207,125
4862,105/09/07,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,47.8,31.8,16.2,31.9, - 15,10314, - 40
4863,105/09/08,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,48.6,33.7,21.8,34.3, +  8,9293, - 10
4864,105/09/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.3,33.6,21.9,33.4, -  3,6576, - 29
4865,105/09/10,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,48.1,34.7,21.8,34.8, +  4,9073, + 38
4866,105/09/11,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.2,30.3,18.9,30.4, - 13,13055, + 44
4867,105/09/13,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.7,27.6,17.7,27.6, -  9,25554, + 96
4868,105/09/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.2,23.1,14.7,24, - 13,29035, + 14
4869,105/09/15,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36,22.4,14.6,23.6, -  2,12150, - 58
4870,105/09/18,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.3,22.7,11.3,23.1, -  2,13112, +  8
4871,105/09/20,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.7,21.6,13.4,22.8, -  1,18598, + 42
4872,105/09/21,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.7,22,12.9,22.9, +  0,14775, - 21
4873,105/09/22,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33.6,21.1,12.3,21.8, -  5,14225, -  4
4874,105/09/23,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,32.3,23,14.2,23.1, +  6,10959, - 23
4875,105/09/24,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,31,22.4,15,22.6, -  2,10888, -  1
4876,105/09/25,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.9,24.8,15.8,25.5, + 13,7003, - 36
4877,105/09/27,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,46.1,31.6,18.7,31.9, + 25,8652, + 24
4878,105/09/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,49.4,37.2,27.9,37.8, + 18,3906, - 55
4879,105/09/29,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,50,42.7,31.7,41.9, + 11,5123, + 31
4880,105/09/30,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,54.3,40.5,27.3,40.6, -  3,10541,106
4881,105/10/01,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,47.3,38.2,27.3,37.9, -  7,12474, + 18
4882,105/10/02,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.6,33.7,21.5,33.1, - 13,12940, +  4
4883,105/10/04,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.8,32.3,19.9,31.3, -  5,20321, + 57
4884,105/10/05,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.4,25.1,15.6,25, - 20,18392, -  9
4885,105/10/06,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,32,22,11.7,21.9, - 12,16865, -  8
4886,105/10/07,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33,20.2,12,21.1, -  4,12916, - 23
4887,105/10/08,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.2,23,11.2,22.8, +  8,14869, + 15
4888,105/10/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.7,23.2,14,23.9, +  5,13883, -  7
4889,105/10/11,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.8,24.8,17.6,26, +  9,15819, + 14
4890,105/10/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.8,23.1,16.5,24.1, -  7,17777, + 12
4891,105/10/13,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.2,22,14.7,23, -  5,19891, + 12
4892,105/10/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.4,22.3,13.8,23.2, +  1,25080, + 26
4893,105/10/15,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,32.4,22.4,14.9,22.9, -  1,20675, - 18
4894,105/10/16,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33,22.5,16.8,23.5, +  3,12826, - 38
4895,105/10/18,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35,24.5,17.4,25.2, +  7,16636, + 30
4896,105/10/19,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39,26.4,18.6,27.4, +  9,15206, -  9
4897,105/10/20,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.4,32.8,21.3,32.2, + 18,9758, - 36
4898,105/10/21,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.2,31.9,21.1,31, -  4,13263, + 36
4899,105/10/22,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.9,30.9,19.5,30.6, -  1,12249, -  8
4900,105/10/23,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,47.9,36.3,26.3,36.6, + 20,10536, - 14
4901,105/10/25,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,45.5,34,22.4,34, -  7,19026, + 81
4902,105/10/26,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.8,34.6,22.4,34,0,10623, - 44
4903,105/10/27,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,49.2,35.9,23.2,36, +  6,10390, -  2
4904,105/10/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,53.3,37.5,23.4,37.8, +  5,9253, - 11
4905,105/10/29,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,53.1,38.8,25.9,39.1, +  3,14849, + 60
4906,105/10/30,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,45.1,31.9,22,32.6, - 17,19000, + 28
4907,105/11/01,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,45,29.6,18.7,30.5, -  6,18681, -  2
4908,105/11/02,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,48.6,31.9,18.2,32.5, +  7,9300, - 50
4909,105/11/03,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,45,30,17.9,30.5, -  6,11135, + 20
4910,105/11/04,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.3,23.4,13.4,23.6, - 23,18234, + 64
4911,105/11/05,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.2,26.1,12.6,26.4, + 12,10922, - 40
4912,105/11/06,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.4,25.7,17,25.9, -  2,9726, - 11
4913,105/11/08,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.7,26.3,16.3,26.2, +  1,16715, + 72
4914,105/11/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35,25.5,15.5,25.4, -  3,10890, - 35
4915,105/11/10,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.3,26,15.9,25.8, +  2,10692, -  2
4916,105/11/11,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.5,28.1,18.2,28.6, + 11,10354, -  3
4917,105/11/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.4,29.4,19.3,30, +  5,12544, + 21
4918,105/11/13,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.5,28.7,19.3,29.9, -  0,17265, + 38
4919,105/11/15,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,45.6,31.3,20.6,32, +  7,12206, - 29
4920,105/11/16,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.8,25.4,16.6,26.1, - 18,10977, - 10
4921,105/11/17,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.9,26,16.3,26.7, +  2,10806, -  2
4922,105/11/18,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.7,25.7,17.5,26.9, +  1,13185, + 22
4923,105/11/19,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.1,26.8,16.6,26.6, -  1,13906, +  5
