,日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
205,100/09/07,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,20.3,10.5,7.2,11.8, - 11,"4,450", -  8
206,100/09/08,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,24.2,12.4,6.3,13.5, + 14,"4,037", -  9
207,100/09/09,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,22.5,9.5,5.3,11.3, - 16,"4,696", + 16
208,100/09/10,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,20.7,9.1,5.0,10.6, -  6,"5,942", + 27
209,100/09/11,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,24.3,11.1,5.7,12.7, + 20,"2,828", - 52
210,100/09/12,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,38.3,17.6,9.5,20.1, + 58,"1,130", - 60
211,100/09/15,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.0,13.0,7.4,14.5, - 28,"4,939", +337
212,100/09/16,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.3,12.2,7.0,14.0, -  3,"4,438", - 10
213,100/09/17,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,24.1,12.2,8.1,13.7, -  2,"5,595", + 26
214,100/09/18,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,24.8,12.6,8.6,14.3, +  4,"3,008", - 46
215,100/09/20,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,23.7,11.5,6.1,12.8, - 10,"4,730", + 57
216,100/09/21,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,22.2,12.5,7.8,13.5, +  5,"3,824", - 19
217,100/09/22,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,20.2,11.9,8.0,12.8, -  5,"4,285", + 12
218,100/09/23,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,20.3,12.0,7.7,12.8,    0,"5,105", + 19
219,100/09/24,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,23.3,12.4,8.7,13.8, +  8,"4,497", - 12
220,100/09/25,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.3,14.4,9.2,16.6, + 20,"5,101", + 13
221,100/09/27,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,28.4,14.2,7.8,15.7, -  5,"4,586", - 10
222,100/09/28,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,27.1,13.1,8.5,15.0, -  4,"3,590", - 22
223,100/09/29,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.8,13.4,8.2,15.9, +  6,"3,192", - 11
224,100/09/30,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,29.9,17.0,11.0,18.4, + 16,"2,253", - 29
225,100/10/01,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,24.1,14.3,9.4,15.3, - 17,"3,844", + 71
226,100/10/02,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.3,12.9,8.5,14.7, -  4,"4,473", + 16
227,100/10/04,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.3,14.7,8.0,16.5, + 12,"3,696", - 17
228,100/10/05,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.3,14.0,8.5,16.4, -  1,"3,950", +  7
229,100/10/06,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,28.9,13.2,8.9,15.5, -  5,"4,972", + 26
230,100/10/07,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.8,15.6,9.9,17.5, + 13,"3,430", - 31
231,100/10/08,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,23.2,14.7,9.7,15.4, - 12,"6,084", + 77
232,100/10/09,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,27.3,14.6,8.2,15.9, +  3,"6,106", +  0
233,100/10/11,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,28.0,14.4,9.5,16.1, +  1,"4,740", - 22
234,100/10/12,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,25.9,14.1,8.7,15.4, -  4,"3,641", - 23
235,100/10/13,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,25.6,14.0,8.0,15.1, -  2,"4,147", + 14
236,100/10/14,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.7,13.7,9.1,15.4, +  2,"3,796", -  8
237,100/10/15,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,21.5,13.0,7.6,13.6, - 12,"4,555", + 20
238,100/10/16,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,21.2,13.4,8.0,13.9, +  2,"3,378", - 26
239,100/10/18,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,27.8,14.6,8.1,16.0, + 15,"5,086", + 51
240,100/10/19,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,22.4,13.8,9.1,14.6, -  9,"4,862", -  4
241,100/10/20,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,23.3,12.4,7.6,13.6, -  7,"3,818", - 21
242,100/10/21,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.4,13.8,8.5,15.3, + 13,"3,810", -  0
243,100/10/22,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,20.4,13.0,7.3,13.3, - 13,"6,048", + 59
244,100/10/23,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,22.5,13.2,9.4,14.3, +  8,"4,299", - 29
245,100/10/25,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,27.6,11.8,7.6,14.1, -  1,"5,817", + 35
246,100/10/26,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.3,13.6,7.2,15.8, + 12,"5,252", - 10
247,100/10/27,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,27.6,14.3,7.9,15.7, -  1,"5,427", +  3
248,100/10/28,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,24.7,14.9,10.2,15.9, +  1,"4,074", - 25
249,100/10/29,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.3,15.8,11.8,17.1, +  8,"4,207", +  3
250,100/10/30,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.6,14.6,8.1,15.7, -  8,"3,314", - 21
251,100/11/01,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,24.0,14.5,10.0,15.5, -  1,"6,036", + 82
252,100/11/02,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,19.3,11.5,8.0,12.4, - 20,"5,190", - 14
253,100/11/03,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,25.4,13.2,8.6,14.7, + 19,"3,975", - 23
254,100/11/04,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,23.8,12.7,7.5,13.9, -  5,"4,826", + 21
255,100/11/05,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.1,13.5,7.8,14.9, +  7,"4,799", -  1
256,100/11/06,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.1,13.1,7.2,15.7, +  5,"2,913", - 39
257,100/11/08,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,27.8,14.4,8.9,16.0, +  2,"5,939", +104
258,100/11/09,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,29.4,14.5,7.7,16.1, +  1,"6,194", +  4
259,100/11/10,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.0,15.1,8.2,16.7, +  4,"3,092", - 50
260,100/11/11,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,39.5,18.9,12.5,21.8, + 31,872, - 72
261,100/11/12,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.0,17.4,9.8,18.8, - 14,"3,060", +251
262,100/11/13,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,28.2,14.6,9.9,16.4, - 13,"5,592", + 83
263,100/11/15,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.7,12.4,7.9,14.4, - 12,"7,986", + 43
264,100/11/16,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,25.1,12.0,7.9,13.8, -  4,"5,277", - 34
265,100/11/17,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,24.4,13.8,9.2,15.0, +  9,"4,524", - 14
266,100/11/18,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,21.3,12.0,7.7,13.0, - 13,"4,699", +  4
267,100/11/19,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,25.9,13.7,8.5,15.1, + 16,"4,139", - 12
268,100/11/20,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.3,12.4,6.9,14.1, -  7,"3,763", -  9
269,100/11/22,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.6,16.1,8.0,17.4, + 23,"3,996", +  6
270,100/11/23,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.2,14.5,9.1,16.6, -  5,"4,921", + 23
271,100/11/24,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.6,16.3,8.2,17.7, +  7,"5,102", +  4
272,100/11/25,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,29.3,14.1,8.1,15.9, - 10,"3,889", - 24
273,100/11/26,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,27.9,14.7,9.8,16.3, +  3,"2,764", - 29
274,100/11/27,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.3,13.8,7.1,14.9, -  9,"3,409", + 23
275,100/11/29,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.3,15.0,10.3,17.1, + 15,"4,218", + 24
276,100/11/30,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,27.1,12.7,8.6,14.8, - 13,"2,800", - 34
277,100/12/01,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,24.4,14.5,9.6,15.5, +  5,"2,539", -  9
278,100/12/02,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,29.4,14.9,9.9,16.8, +  8,"2,964", + 17
279,100/12/03,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,29.4,15.6,9.5,17.1, +  2,"3,743", + 26
280,100/12/04,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.7,17.1,10.2,18.9, + 11,"2,130", - 43
281,100/12/06,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.8,14.0,7.0,15.2, - 20,"3,475", + 63
282,100/12/07,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.7,17.4,9.2,18.8, + 24,"3,482", +  0
283,100/12/08,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.9,16.9,10.5,18.6, -  1,"4,429", + 27
284,100/12/09,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,36.2,14.8,8.5,17.8, -  4,"3,000", - 32
285,100/12/10,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.4,14.6,8.8,17.2, -  3,"1,852", - 38
286,100/12/11,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,27.8,15.6,8.9,16.7, -  3,"2,259", + 22
287,100/12/13,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.3,16.5,8.9,18.1, +  8,"2,270", +  0
288,100/12/14,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.3,15.8,9.7,17.7, -  2,"2,292", +  1
289,100/12/15,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,35.6,12.4,8.2,16.2, -  8,"2,402", +  5
290,100/12/16,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,27.4,12.5,9.1,14.8, -  9,"2,640", + 10
291,100/12/17,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.6,15.5,8.4,16.3, + 10,"2,787", +  6
292,100/12/18,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,27.1,12.7,7.7,14.6, - 10,"2,513", - 10
293,100/12/20,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.2,16.3,8.6,17.7, + 21,"2,986", + 19
294,100/12/21,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,28.3,15.2,7.7,16.3, -  8,"2,751", -  8
295,100/12/22,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.9,12.0,7.3,14.8, -  9,"3,061", + 11
296,100/12/23,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.1,12.4,8.2,14.3, -  3,"2,910", -  5
297,100/12/24,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.1,13.4,7.1,15.9, + 11,"3,746", + 29
298,100/12/25,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.5,14.3,9.1,16.5, +  4,"2,417", - 35
299,100/12/27,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,28.0,13.0,7.8,15.0, -  9,"2,229", -  8
300,100/12/28,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.6,13.1,6.4,15.5, +  3,"1,553", - 30
301,100/12/29,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.2,11.6,7.2,14.5, -  6,"1,863", + 20
302,100/12/30,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.4,13.8,6.8,16.3, + 12,"2,404", + 29
303,100/12/31,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,28.6,12.6,6.4,14.6, - 10,"2,403", -  0
304,101/01/01,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,28.6,12.2,5.5,14.1, -  3,"2,047", - 15
305,101/01/03,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,34.3,14.3,6.9,16.8, + 19,"2,067", +  1
306,101/01/04,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,23.4,9.7,5.0,11.5, - 32,"2,448", + 18
307,101/01/05,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,36.5,16.4,5.7,18.3, + 59,"2,245", -  8
308,101/01/06,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,28.9,12.9,8.2,15.2, - 17,"2,840", + 27
309,101/01/07,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,20.9,13.3,7.4,13.6, - 11,"2,723", -  4
310,101/01/08,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.6,17.8,8.8,19.0, + 40,"1,476", - 46
311,101/01/10,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.8,16.6,9.1,18.3, -  4,"1,375", -  7
312,101/01/11,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.0,14.5,7.5,16.4, - 10,"1,303", -  5
313,101/01/12,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,36.1,15.4,9.7,18.4, + 12,"1,728", + 33
314,101/01/13,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,27.6,13.6,6.5,15.0, - 18,"2,265", + 31
315,101/01/14,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,29.0,12.1,7.5,14.5, -  3,"1,760", - 22
316,101/01/15,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,25.6,14.7,8.4,15.6, +  8,"1,025", - 42
317,101/01/17,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,28.1,10.3,5.0,12.8, - 18,"2,520", +146
318,101/01/18,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,29.6,11.9,7.0,14.4, + 12,"2,898", + 15
319,101/01/19,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,29.2,14.0,4.9,15.2, +  6,"2,240", - 23
320,101/01/20,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.5,12.6,3.2,14.9, -  2,"2,445", +  9
321,101/01/21,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,36.8,14.6,4.6,17.0, + 14,"1,848", - 24
322,101/01/22,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,35.7,13.7,4.6,16.3, -  4,840, - 55
323,101/01/28,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,41.8,14.9,5.0,18.3, + 12,"1,761", +110
324,101/01/29,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,48.7,22.1,7.1,24.4, + 33,"1,263", - 28
325,101/01/30,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,49.2,24.3,13.0,27.0, + 11,"1,538", + 22
326,101/02/01,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,38.5,15.4,8.5,18.7, - 31,"3,745", +143
327,101/02/02,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.4,10.8,7.1,14.0, - 25,"2,582", - 31
328,101/02/03,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,29.7,11.6,5.7,14.0,    0,"2,925", + 13
329,101/02/04,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,21.0,9.6,5.6,11.1, - 21,"3,289", + 12
330,101/02/05,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.0,13.4,7.0,15.6, + 41,"2,132", - 35
331,101/02/06,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,43.3,17.4,7.0,20.5, + 31,"1,079", - 49
332,101/02/09,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,40.8,18.5,10.4,21.3, +  4,"1,496", + 39
333,101/02/10,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,37.9,19.4,9.0,21.0, -  1,"1,544", +  3
334,101/02/11,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.5,17.6,8.4,18.9, - 10,"2,531", + 64
335,101/02/12,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.5,16.8,9.2,17.3, -  8,"1,623", - 36
336,101/02/14,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,28.7,13.8,8.5,15.8, -  9,"2,479", + 53
337,101/02/15,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.6,12.4,5.9,14.7, -  7,"2,457", -  1
338,101/02/16,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.4,12.1,5.0,13.5, -  8,"2,256", -  8
339,101/02/17,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.8,16.5,10.8,18.2, + 35,"1,812", - 20
340,101/02/18,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.7,15.8,7.2,17.1, -  6,"3,180", + 75
341,101/02/19,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,36.0,17.4,8.7,19.4, + 13,"1,437", - 55
342,101/02/21,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,29.8,17.0,11.1,18.4, -  5,"3,344", +133
343,101/02/22,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,36.1,22.4,13.0,23.3, + 27,"1,628", - 51
344,101/02/23,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,39.1,23.4,14.3,24.7, +  6,"1,467", - 10
345,101/02/24,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,36.7,22.9,14.1,23.9, -  3,"1,279", - 13
346,101/02/25,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.3,19.2,13.3,20.4, - 15,"2,250", + 76
347,101/02/26,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.3,18.0,11.1,19.5, -  4,"1,534", - 32
348,101/02/28,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,34.0,17.3,11.9,19.6, +  1,"1,583", +  3
349,101/02/29,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,38.8,23.2,13.2,24.3, + 24,"1,248", - 21
350,101/03/01,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.0,21.5,13.1,22.1, -  9,"1,821", + 46
351,101/03/02,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,34.0,20.0,12.0,21.2, -  4,"2,938", + 61
352,101/03/03,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,28.5,19.6,15.4,20.5, -  3,"3,512", + 20
353,101/03/04,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.7,20.4,15.1,22.0, +  7,"2,666", - 24
354,101/03/06,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.0,19.5,11.9,20.6, -  6,"5,187", + 95
355,101/03/07,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,34.8,19.9,13.5,21.6, +  5,"2,820", - 46
356,101/03/08,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,34.6,18.2,12.7,20.4, -  6,"2,538", - 10
357,101/03/09,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.8,18.5,9.2,19.3, -  5,"2,231", - 12
358,101/03/10,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,28.9,16.1,7.5,16.9, - 12,"3,127", + 40
359,101/03/11,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,35.5,19.0,10.0,20.5, + 21,"2,338", - 25
360,101/03/13,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,39.1,19.6,12.0,22.0, +  7,"1,914", - 18
361,101/03/14,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.0,21.9,14.2,22.4, +  2,"2,145", + 12
362,101/03/15,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,26.8,20.1,13.5,20.1, - 10,"3,522", + 64
363,101/03/16,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.1,20.9,13.1,21.6, +  7,"2,091", - 41
364,101/03/17,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.6,17.7,10.9,18.9, - 13,"2,954", + 41
365,101/03/18,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.7,18.8,13.4,20.5, +  8,"3,684", + 25
366,101/03/20,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.5,17.9,12.0,19.7, -  4,"5,728", + 55
367,101/03/21,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.8,18.1,11.2,19.9, +  1,"4,297", - 25
368,101/03/22,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.0,18.7,9.3,19.6, -  2,"3,810", - 11
369,101/03/23,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,34.2,15.8,10.0,18.3, -  7,"2,605", - 32
370,101/03/24,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,37.0,21.8,11.9,22.9, + 25,"1,952", - 25
371,101/03/25,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,37.1,22.5,12.8,23.5, +  3,"1,824", -  7
372,101/03/27,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,29.6,17.1,12.7,18.7, - 20,"3,832", +110
373,101/03/28,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.0,21.5,14.8,22.4, + 20,"2,829", - 26
374,101/03/29,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.6,19.3,13.5,20.6, -  8,"2,986", +  6
375,101/03/30,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.3,18.0,12.0,19.3, -  6,"3,534", + 18
376,101/03/31,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.4,17.7,10.7,19.1, -  1,"3,724", +  5
377,101/04/01,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.6,20.0,12.3,21.0, + 10,"2,951", - 21
378,101/04/02,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,35.2,21.7,12.8,22.6, +  8,"1,553", - 47
379,101/04/03,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,37.0,23.0,13.5,23.9, +  6,"5,436", +250
380,101/04/06,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,36.4,23.8,16.1,24.8, +  4,"3,908", - 28
381,101/04/07,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,38.5,21.4,15.1,23.6, -  5,"3,368", - 14
382,101/04/08,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,37.3,25.4,16.6,26.0, + 10,"2,793", - 17
383,101/04/10,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.9,19.4,12.6,20.8, - 20,"4,577", + 64
384,101/04/11,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.2,20.4,12.2,21.3, +  2,"3,107", - 32
385,101/04/12,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.2,18.9,9.2,19.6, -  8,"3,533", + 14
386,101/04/13,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.0,18.1,10.2,19.5, -  1,"3,033", - 14
387,101/04/14,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.0,16.5,9.0,17.9, -  8,"3,652", + 20
388,101/04/15,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.7,19.3,13.4,20.8, + 16,"3,553", -  3
389,101/04/17,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,29.3,17.2,8.9,18.0, - 13,"6,004", + 69
390,101/04/18,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.6,17.4,10.3,18.6, +  3,"3,845", - 36
391,101/04/19,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.7,19.3,9.7,20.0, +  8,"4,614", + 20
392,101/04/20,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.6,20.6,11.0,21.3, +  7,"4,889", +  6
393,101/04/21,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.3,21.2,8.9,20.7, -  3,"4,682", -  4
394,101/04/22,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,34.0,20.9,14.6,22.3, +  8,"3,058", - 35
395,101/04/24,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,35.8,19.7,12.3,21.4, -  4,"3,693", + 21
396,101/04/25,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,32.6,18.5,10.6,19.7, -  8,"3,322", - 10
397,101/04/26,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.8,21.3,13.5,22.3, + 13,"2,950", - 11
398,101/04/27,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,35.3,25.1,15.4,25.2, + 13,"3,135", +  6
399,101/04/28,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.3,22.0,13.9,22.3, - 12,"3,084", -  2
400,101/04/29,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,30.4,20.3,13.4,21.0, -  6,"4,276", + 39
401,101/05/01,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,36.0,22.9,13.9,23.7, + 13,"3,260", - 24
402,101/05/02,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,35.2,22.7,13.7,23.4, -  1,"3,656", + 12
403,101/05/03,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.8,19.8,12.4,20.8, - 11,"5,765", + 58
404,101/05/04,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,35.9,20.2,11.6,21.6, +  4,"5,460", -  5
405,101/05/05,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.9,20.5,10.4,21.2, -  2,"3,233", - 41
406,101/05/06,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,39.4,25.7,15.6,26.4, + 25,"2,605", - 19
407,101/05/08,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,33.5,22.6,10.2,22.3, - 16,"5,501", +111
408,101/05/09,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,31.8,20.1,12.9,21.0, -  6,"4,042", - 27
409,101/05/10,104 台北二  ,A2 香蕉 芭蕉紅芭蕉 ,29.8,19.8,13.2,20.5, -  2,"3,422", - 15
