日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
2021-01-12,420 豐原區,P1 番石榴 珍珠芭,40.0,26.3,10.0,25.8,1839
2021-01-13,104 台北二,P1 番石榴 珍珠芭,80.5,47.9,23.7,49.6,10662
2021-01-13,600 嘉義市,P1 番石榴 珍珠芭,36.0,25.0,17.0,25.0,2500
2021-01-13,338 桃農,P1 番石榴 珍珠芭,29.0,26.3,19.0,25.4,200
2021-01-13,109 台北一,P1 番石榴 珍珠芭,79.0,47.8,27.1,49.9,30314
2021-01-13,400 台中市,P1 番石榴 珍珠芭,40.1,28.8,14.8,32.3,25231
2021-01-13,220 板橋區,P1 番石榴 珍珠芭,29.4,24.0,20.6,24.4,5640
2021-01-13,420 豐原區,P1 番石榴 珍珠芭,30.0,18.1,10.0,18.9,4616
2021-01-13,930 台東市,P1 番石榴 珍珠芭,50.0,35.6,28.0,30.8,2442
2021-01-13,830 鳳山區,P1 番石榴 珍珠芭,52.6,34.7,23.0,34.7,4720
2021-01-13,241 三重區,P1 番石榴 珍珠芭,58.1,30.6,28.5,35.7,29978
2021-01-13,260 宜蘭市,P1 番石榴 珍珠芭,75.0,55.0,35.0,55.0,1850
2021-01-13,800 高雄市,P1 番石榴 珍珠芭,58.0,58.0,58.0,58.0,270
2021-01-14,930 台東市,P1 番石榴 珍珠芭,50.0,35.6,28.0,33.2,1747
2021-01-14,800 高雄市,P1 番石榴 珍珠芭,50.0,36.6,25.9,37.1,2017
2021-01-15,338 桃農,P1 番石榴 珍珠芭,33.7,27.4,15.9,26.4,678
2021-01-15,241 三重區,P1 番石榴 珍珠芭,54.4,35.0,29.7,37.8,44564
2021-01-15,420 豐原區,P1 番石榴 珍珠芭,30.0,23.1,10.0,21.9,4242
2021-01-15,400 台中市,P1 番石榴 珍珠芭,42.1,31.8,14.9,35.1,43543
2021-01-15,109 台北一,P1 番石榴 珍珠芭,73.8,42.9,23.0,45.1,43103
2021-01-15,104 台北二,P1 番石榴 珍珠芭,73.8,44.3,23.5,46.0,17672
2021-01-15,600 嘉義市,P1 番石榴 珍珠芭,40.0,27.0,17.0,27.0,2200
2021-01-15,800 高雄市,P1 番石榴 珍珠芭,25.0,25.0,25.0,25.0,432
2021-01-15,220 板橋區,P1 番石榴 珍珠芭,27.6,24.4,18.2,23.8,11038
2021-01-16,600 嘉義市,P1 番石榴 珍珠芭,41.0,27.0,16.0,27.0,2300
2021-01-16,830 鳳山區,P1 番石榴 珍珠芭,43.3,33.5,25.0,33.5,4670
2021-01-16,930 台東市,P1 番石榴 珍珠芭,45.0,32.2,27.0,31.8,3530
2021-01-16,241 三重區,P1 番石榴 珍珠芭,54.5,33.0,28.9,36.5,46688
2021-01-16,109 台北一,P1 番石榴 珍珠芭,74.1,41.3,24.5,44.5,41297
2021-01-16,220 板橋區,P1 番石榴 珍珠芭,30.9,24.7,17.5,24.5,12844
2021-01-16,338 桃農,P1 番石榴 珍珠芭,29.9,26.2,19.4,25.6,674
2021-01-16,104 台北二,P1 番石榴 珍珠芭,75.7,43.1,21.5,45.3,16430
2021-01-16,420 豐原區,P1 番石榴 珍珠芭,40.0,20.2,12.0,22.5,4526
2021-01-16,800 高雄市,P1 番石榴 珍珠芭,45.0,43.7,30.2,41.3,2598
2021-01-16,400 台中市,P1 番石榴 珍珠芭,40.3,27.7,14.2,32.5,35429
2021-01-17,220 板橋區,P1 番石榴 珍珠芭,29.4,24.6,19.4,24.6,10901
2021-01-17,930 台東市,P1 番石榴 珍珠芭,45.0,32.2,27.0,33.7,3230
2021-01-17,241 三重區,P1 番石榴 珍珠芭,54.7,35.0,28.0,37.6,41359
2021-01-17,420 豐原區,P1 番石榴 珍珠芭,40.0,20.3,12.0,22.6,2615
2021-01-17,800 高雄市,P1 番石榴 珍珠芭,50.8,31.4,20.0,33.0,930
2021-01-17,600 嘉義市,P1 番石榴 珍珠芭,41.0,27.0,16.0,27.0,2500
2021-01-17,104 台北二,P1 番石榴 珍珠芭,74.4,42.4,20.5,44.4,15265
2021-01-17,338 桃農,P1 番石榴 珍珠芭,32.0,27.1,21.0,26.8,593
2021-01-17,400 台中市,P1 番石榴 珍珠芭,42.5,30.6,14.5,33.8,34480
2021-01-17,109 台北一,P1 番石榴 珍珠芭,65.8,37.3,22.0,39.9,40682
2021-01-17,830 鳳山區,P1 番石榴 珍珠芭,43.5,32.2,25.0,32.2,7210
2021-01-18,600 嘉義市,P1 番石榴 珍珠芭,41.0,27.0,15.0,27.0,2800
2021-01-19,220 板橋區,P1 番石榴 珍珠芭,30.7,24.6,20.2,24.9,8416
2021-01-19,930 台東市,P1 番石榴 珍珠芭,45.0,32.2,27.0,31.5,2850
2021-01-19,109 台北一,P1 番石榴 珍珠芭,71.5,38.8,22.3,42.0,36082
2021-01-19,241 三重區,P1 番石榴 珍珠芭,54.0,33.2,26.8,36.1,34520
2021-01-19,830 鳳山區,P1 番石榴 珍珠芭,57.1,31.8,14.0,31.8,7290
2021-01-19,420 豐原區,P1 番石榴 珍珠芭,40.0,24.9,12.0,25.3,5532
2021-01-19,600 嘉義市,P1 番石榴 珍珠芭,42.0,28.0,20.0,28.0,2600
2021-01-19,800 高雄市,P1 番石榴 珍珠芭,60.0,49.0,38.7,49.1,4656
2021-01-19,104 台北二,P1 番石榴 珍珠芭,72.2,44.9,19.1,45.2,15442
2021-01-19,338 桃農,P1 番石榴 珍珠芭,30.0,29.5,25.0,28.7,232
2021-01-19,400 台中市,P1 番石榴 珍珠芭,42.7,32.5,14.6,35.4,35915
2021-01-19,260 宜蘭市,P1 番石榴 珍珠芭,75.0,45.0,30.0,45.0,1760
2021-01-20,338 桃農,P1 番石榴 珍珠芭,31.3,28.9,21.2,27.8,390
2021-01-20,600 嘉義市,P1 番石榴 珍珠芭,41.0,27.0,20.0,27.0,3000
2021-01-20,400 台中市,P1 番石榴 珍珠芭,42.2,31.6,13.5,34.8,32142
2021-01-20,241 三重區,P1 番石榴 珍珠芭,52.0,29.2,23.6,32.7,35853
2021-01-20,930 台東市,P1 番石榴 珍珠芭,48.0,30.1,25.0,35.6,2130
2021-01-20,830 鳳山區,P1 番石榴 珍珠芭,57.1,40.7,32.0,40.7,5700
2021-01-20,104 台北二,P1 番石榴 珍珠芭,67.2,39.9,17.2,40.8,15294
2021-01-20,800 高雄市,P1 番石榴 珍珠芭,60.0,43.7,30.0,44.2,518
2021-01-20,109 台北一,P1 番石榴 珍珠芭,64.0,36.0,20.6,38.5,31423
2021-01-20,420 豐原區,P1 番石榴 珍珠芭,40.0,20.6,12.0,22.7,2428
2021-01-20,220 板橋區,P1 番石榴 珍珠芭,30.6,23.8,19.6,24.4,8044
2021-01-21,400 台中市,P1 番石榴 珍珠芭,40.6,25.5,9.1,31.0,37116
2021-01-21,930 台東市,P1 番石榴 珍珠芭,48.0,30.1,25.0,30.8,2553
2021-01-21,830 鳳山區,P1 番石榴 珍珠芭,54.5,31.3,24.1,31.3,2300
2021-01-21,600 嘉義市,P1 番石榴 珍珠芭,40.0,26.0,20.0,26.0,3500
2021-01-21,104 台北二,P1 番石榴 珍珠芭,67.3,37.3,14.5,38.7,10995
2021-01-21,420 豐原區,P1 番石榴 珍珠芭,40.0,22.5,12.0,23.9,2507
2021-01-21,220 板橋區,P1 番石榴 珍珠芭,29.6,24.2,20.4,24.5,12158
2021-01-21,338 桃農,P1 番石榴 珍珠芭,26.8,14.2,10.0,15.9,427
2021-01-21,241 三重區,P1 番石榴 珍珠芭,46.7,28.0,23.9,30.9,37844
2021-01-21,109 台北一,P1 番石榴 珍珠芭,63.5,33.0,17.7,36.0,32304
2021-01-21,800 高雄市,P1 番石榴 珍珠芭,47.1,45.0,35.3,43.5,2362
2021-01-21,260 宜蘭市,P1 番石榴 珍珠芭,63.0,40.0,25.0,40.0,1960
2021-01-22,600 嘉義市,P1 番石榴 珍珠芭,42.0,27.0,18.0,27.0,3000
2021-01-22,930 台東市,P1 番石榴 珍珠芭,48.0,30.1,25.0,32.6,2142
2021-01-22,241 三重區,P1 番石榴 珍珠芭,49.9,28.0,25.0,31.8,40554
2021-01-22,830 鳳山區,P1 番石榴 珍珠芭,46.5,38.0,31.1,38.0,6110
2021-01-22,800 高雄市,P1 番石榴 珍珠芭,39.5,35.0,35.0,35.9,660
2021-01-22,420 豐原區,P1 番石榴 珍珠芭,34.1,25.0,16.8,25.2,5514
2021-01-22,104 台北二,P1 番石榴 珍珠芭,69.1,38.5,14.8,39.9,13426
2021-01-22,338 桃農,P1 番石榴 珍珠芭,31.4,19.0,13.0,20.3,1003
2021-01-22,220 板橋區,P1 番石榴 珍珠芭,29.2,23.8,16.7,23.4,11324
2021-01-22,400 台中市,P1 番石榴 珍珠芭,41.2,27.1,9.5,31.1,34070
2021-01-22,109 台北一,P1 番石榴 珍珠芭,67.0,34.7,16.7,37.6,33631
2021-01-22,260 宜蘭市,P1 番石榴 珍珠芭,70.0,40.0,25.0,40.0,1750
2021-01-23,420 豐原區,P1 番石榴 珍珠芭,40.0,26.7,10.0,26.0,1740
2021-01-23,338 桃農,P1 番石榴 珍珠芭,35.0,32.5,16.2,29.8,130
2021-01-23,241 三重區,P1 番石榴 珍珠芭,48.8,31.0,26.5,33.7,48106
2021-01-23,930 台東市,P1 番石榴 珍珠芭,48.0,30.1,25.0,33.7,2554
2021-01-23,600 嘉義市,P1 番石榴 珍珠芭,42.0,26.0,18.0,26.0,3200
2021-01-23,830 鳳山區,P1 番石榴 珍珠芭,37.5,32.5,30.1,32.5,1970
2021-01-23,109 台北一,P1 番石榴 珍珠芭,72.3,35.8,16.9,39.3,34091
2021-01-23,800 高雄市,P1 番石榴 珍珠芭,45.0,43.5,30.3,41.2,1965
2021-01-23,104 台北二,P1 番石榴 珍珠芭,73.6,39.4,15.2,41.4,13989
2021-01-23,220 板橋區,P1 番石榴 珍珠芭,28.7,22.8,17.0,22.8,11700
2021-01-23,400 台中市,P1 番石榴 珍珠芭,41.0,27.2,7.2,33.0,39502
2021-01-24,220 板橋區,P1 番石榴 珍珠芭,29.4,22.8,16.8,22.9,9154
2021-01-24,109 台北一,P1 番石榴 珍珠芭,62.8,33.1,12.8,35.0,37693
2021-01-24,800 高雄市,P1 番石榴 珍珠芭,50.0,44.6,40.0,44.8,402
2021-01-24,241 三重區,P1 番石榴 珍珠芭,51.7,31.0,26.2,34.2,39215
2021-01-24,930 台東市,P1 番石榴 珍珠芭,48.0,30.1,25.0,29.7,2945
2021-01-24,104 台北二,P1 番石榴 珍珠芭,73.7,41.1,14.6,42.3,15033
2021-01-24,600 嘉義市,P1 番石榴 珍珠芭,40.0,26.0,18.0,26.0,3000
2021-01-24,400 台中市,P1 番石榴 珍珠芭,40.7,26.7,8.0,32.2,39595
2021-01-24,830 鳳山區,P1 番石榴 珍珠芭,43.5,35.9,28.1,35.9,4820
2021-01-24,338 桃農,P1 番石榴 珍珠芭,30.4,19.4,12.0,20.1,779
2021-01-24,260 宜蘭市,P1 番石榴 珍珠芭,60.0,37.0,25.0,37.0,2210
2021-01-24,420 豐原區,P1 番石榴 珍珠芭,40.0,27.4,6.0,25.7,1579
2021-01-25,600 嘉義市,P1 番石榴 珍珠芭,42.0,28.0,18.0,28.0,3700
2021-01-26,830 鳳山區,P1 番石榴 珍珠芭,47.6,39.7,34.1,39.7,4030
2021-01-26,220 板橋區,P1 番石榴 珍珠芭,30.3,24.1,18.8,24.3,10741
2021-01-26,109 台北一,P1 番石榴 珍珠芭,70.4,37.2,15.9,39.6,38407
2021-01-26,104 台北二,P1 番石榴 珍珠芭,73.4,40.5,14.1,41.8,18416
2021-01-26,241 三重區,P1 番石榴 珍珠芭,54.0,32.1,27.1,35.5,41658
2021-01-26,400 台中市,P1 番石榴 珍珠芭,41.8,29.3,10.0,32.6,40224
2021-01-26,800 高雄市,P1 番石榴 珍珠芭,55.0,50.4,40.4,49.3,2854
2021-01-26,420 豐原區,P1 番石榴 珍珠芭,40.0,23.1,10.0,23.9,2489
2021-01-26,600 嘉義市,P1 番石榴 珍珠芭,42.0,29.0,16.0,29.0,3000
2021-01-26,930 台東市,P1 番石榴 珍珠芭,48.0,30.1,25.0,31.2,3022
2021-01-26,338 桃農,P1 番石榴 珍珠芭,32.6,27.3,18.9,26.7,346
2021-01-27,104 台北二,P1 番石榴 珍珠芭,69.7,38.1,12.0,39.2,16656
2021-01-27,830 鳳山區,P1 番石榴 珍珠芭,50.0,43.1,35.2,43.1,3660
2021-01-27,600 嘉義市,P1 番石榴 珍珠芭,42.0,30.0,16.0,30.0,2300
2021-01-27,420 豐原區,P1 番石榴 珍珠芭,40.0,27.6,10.0,26.6,1683
2021-01-27,241 三重區,P1 番石榴 珍珠芭,47.9,30.0,23.8,32.3,41981
2021-01-27,220 板橋區,P1 番石榴 珍珠芭,29.5,24.5,16.9,24.0,8402
2021-01-27,930 台東市,P1 番石榴 珍珠芭,50.0,32.2,23.0,30.4,2578
2021-01-27,109 台北一,P1 番石榴 珍珠芭,63.8,35.0,14.9,36.7,33651
2021-01-27,800 高雄市,P1 番石榴 珍珠芭,70.0,65.0,35.0,60.0,336
2021-01-27,338 桃農,P1 番石榴 珍珠芭,23.9,19.2,14.0,19.1,511
2021-01-27,400 台中市,P1 番石榴 珍珠芭,38.2,24.2,6.0,29.1,41606
2021-01-28,930 台東市,P1 番石榴 珍珠芭,50.0,32.2,23.0,31.2,2087
2021-01-28,830 鳳山區,P1 番石榴 珍珠芭,70.6,43.4,29.1,43.4,3320
2021-01-28,420 豐原區,P1 番石榴 珍珠芭,30.0,23.3,10.0,22.0,668
2021-01-28,241 三重區,P1 番石榴 珍珠芭,47.2,27.0,23.1,30.3,36701
2021-01-28,400 台中市,P1 番石榴 珍珠芭,36.8,27.6,12.1,29.3,36556
2021-01-28,338 桃農,P1 番石榴 珍珠芭,20.0,15.7,9.2,15.3,576
2021-01-28,104 台北二,P1 番石榴 珍珠芭,64.9,34.5,13.4,36.4,12168
2021-01-28,800 高雄市,P1 番石榴 珍珠芭,55.0,54.4,33.2,50.3,1370
2021-01-28,220 板橋區,P1 番石榴 珍珠芭,30.4,23.6,18.2,23.9,9054
2021-01-28,109 台北一,P1 番石榴 珍珠芭,67.3,32.6,13.8,35.8,26131
2021-01-29,400 台中市,P1 番石榴 珍珠芭,37.5,27.7,13.3,29.3,22435
2021-01-29,104 台北二,P1 番石榴 珍珠芭,64.3,37.2,12.1,37.6,13061
2021-01-29,241 三重區,P1 番石榴 珍珠芭,49.0,28.0,23.1,31.3,31641
2021-01-29,420 豐原區,P1 番石榴 珍珠芭,30.0,20.8,12.0,20.9,2948
2021-01-29,109 台北一,P1 番石榴 珍珠芭,62.9,33.6,15.0,35.8,31097
2021-01-29,600 嘉義市,P1 番石榴 珍珠芭,38.0,28.0,14.0,28.0,3700
2021-01-29,338 桃農,P1 番石榴 珍珠芭,28.0,23.0,14.7,22.3,334
2021-01-29,930 台東市,P1 番石榴 珍珠芭,52.0,34.1,25.0,33.6,1857
2021-01-29,800 高雄市,P1 番石榴 珍珠芭,40.0,38.4,30.0,37.0,810
2021-01-29,220 板橋區,P1 番石榴 珍珠芭,27.9,22.6,16.0,22.3,8937
2021-01-30,420 豐原區,P1 番石榴 珍珠芭,31.5,22.5,12.0,22.2,1686
2021-01-30,600 嘉義市,P1 番石榴 珍珠芭,40.0,29.0,15.0,29.0,3200
2021-01-30,830 鳳山區,P1 番石榴 珍珠芭,38.5,32.3,28.1,32.3,4210
2021-01-30,241 三重區,P1 番石榴 珍珠芭,50.4,28.5,24.7,32.1,38872
2021-01-30,930 台東市,P1 番石榴 珍珠芭,52.0,34.1,25.0,31.5,1458
2021-01-30,338 桃農,P1 番石榴 珍珠芭,25.0,20.8,11.0,19.7,603
2021-01-30,800 高雄市,P1 番石榴 珍珠芭,52.8,40.0,40.0,42.6,1124
2021-01-30,104 台北二,P1 番石榴 珍珠芭,61.3,34.2,11.6,35.1,14921
2021-01-30,400 台中市,P1 番石榴 珍珠芭,36.2,27.5,9.7,28.8,34058
2021-01-30,109 台北一,P1 番石榴 珍珠芭,68.3,34.2,13.0,36.8,28887
2021-01-30,220 板橋區,P1 番石榴 珍珠芭,27.8,22.6,17.3,22.6,8738
2021-01-31,830 鳳山區,P1 番石榴 珍珠芭,50.0,38.1,30.0,38.1,3830
2021-01-31,400 台中市,P1 番石榴 珍珠芭,36.4,24.3,10.4,28.5,28010
2021-01-31,104 台北二,P1 番石榴 珍珠芭,62.0,33.8,13.8,35.4,12979
2021-01-31,241 三重區,P1 番石榴 珍珠芭,46.4,31.0,25.6,33.0,36066
2021-01-31,420 豐原區,P1 番石榴 珍珠芭,30.0,21.8,10.0,21.1,384
2021-01-31,600 嘉義市,P1 番石榴 珍珠芭,40.0,27.0,14.0,27.0,2000
2021-01-31,220 板橋區,P1 番石榴 珍珠芭,26.1,22.2,19.7,22.5,7294
2021-01-31,109 台北一,P1 番石榴 珍珠芭,64.1,35.3,15.3,37.1,27241
2021-01-31,800 高雄市,P1 番石榴 珍珠芭,60.0,56.5,43.2,54.6,762
2021-01-31,338 桃農,P1 番石榴 珍珠芭,31.0,19.1,11.2,19.9,443
2021-01-31,930 台東市,P1 番石榴 珍珠芭,50.0,32.7,23.0,32.9,1685
2021-02-01,600 嘉義市,P1 番石榴 珍珠芭,40.0,28.0,15.0,28.0,3500
2021-02-02,830 鳳山區,P1 番石榴 珍珠芭,54.1,39.8,35.3,39.8,2210
2021-02-02,400 台中市,P1 番石榴 珍珠芭,36.8,26.2,9.9,28.6,38822
2021-02-02,104 台北二,P1 番石榴 珍珠芭,65.4,38.9,16.7,39.8,11492
2021-02-02,420 豐原區,P1 番石榴 珍珠芭,34.8,24.8,12.6,24.4,6210
2021-02-02,241 三重區,P1 番石榴 珍珠芭,44.7,28.0,22.2,30.2,39354
2021-02-02,600 嘉義市,P1 番石榴 珍珠芭,38.0,26.0,12.0,26.0,3600
2021-02-02,338 桃農,P1 番石榴 珍珠芭,25.0,18.5,10.3,18.2,399
2021-02-02,220 板橋區,P1 番石榴 珍珠芭,27.5,22.8,17.8,22.7,7434
2021-02-02,109 台北一,P1 番石榴 珍珠芭,66.6,34.5,15.8,37.2,34800
2021-02-02,800 高雄市,P1 番石榴 珍珠芭,55.5,40.4,38.8,43.1,2954
2021-02-02,930 台東市,P1 番石榴 珍珠芭,50.0,32.7,23.0,30.8,1428
2021-02-03,930 台東市,P1 番石榴 珍珠芭,50.0,32.7,23.0,31.1,1687
2021-02-03,420 豐原區,P1 番石榴 珍珠芭,39.1,19.6,8.3,21.2,7215
2021-02-03,241 三重區,P1 番石榴 珍珠芭,45.1,24.3,20.7,27.7,37203
2021-02-03,600 嘉義市,P1 番石榴 珍珠芭,36.0,25.0,12.0,25.0,4200
2021-02-03,338 桃農,P1 番石榴 珍珠芭,23.0,21.5,20.0,21.5,40
2021-02-03,400 台中市,P1 番石榴 珍珠芭,36.1,23.4,8.2,28.3,30603
2021-02-03,109 台北一,P1 番石榴 珍珠芭,60.2,30.8,13.8,33.3,27610
2021-02-03,800 高雄市,P1 番石榴 珍珠芭,50.0,46.5,35.1,44.9,815
2021-02-03,220 板橋區,P1 番石榴 珍珠芭,27.7,22.0,19.3,22.6,9121
2021-02-03,104 台北二,P1 番石榴 珍珠芭,63.2,36.8,15.2,37.8,9448
2021-02-03,830 鳳山區,P1 番石榴 珍珠芭,50.0,37.5,33.2,37.5,4200
2021-02-04,400 台中市,P1 番石榴 珍珠芭,35.4,26.2,13.2,27.8,35127
2021-02-04,220 板橋區,P1 番石榴 珍珠芭,26.7,22.0,18.8,22.3,5081
2021-02-04,338 桃農,P1 番石榴 珍珠芭,21.9,19.5,15.5,19.2,238
2021-02-04,600 嘉義市,P1 番石榴 珍珠芭,38.0,26.0,12.0,26.0,4000
2021-02-04,104 台北二,P1 番石榴 珍珠芭,74.1,46.6,23.5,47.5,9707
2021-02-04,241 三重區,P1 番石榴 珍珠芭,46.9,25.0,22.7,28.9,33160
2021-02-04,830 鳳山區,P1 番石榴 珍珠芭,48.0,38.2,32.2,38.2,1570
2021-02-04,800 高雄市,P1 番石榴 珍珠芭,50.0,36.0,30.0,37.6,1550
2021-02-04,930 台東市,P1 番石榴 珍珠芭,50.0,32.7,23.0,30.2,1875
2021-02-04,109 台北一,P1 番石榴 珍珠芭,70.0,35.9,16.4,38.8,27088
2021-02-04,420 豐原區,P1 番石榴 珍珠芭,30.0,23.7,10.0,22.2,2364
2021-02-05,420 豐原區,P1 番石榴 珍珠芭,30.0,22.6,12.0,21.9,2858
2021-02-05,800 高雄市,P1 番石榴 珍珠芭,50.0,38.5,30.0,39.1,633
2021-02-05,930 台東市,P1 番石榴 珍珠芭,52.0,30.5,25.0,31.2,1758
2021-02-05,830 鳳山區,P1 番石榴 珍珠芭,48.0,30.2,24.1,30.2,6600
2021-02-05,600 嘉義市,P1 番石榴 珍珠芭,38.0,26.0,12.0,26.0,4000
2021-02-06,930 台東市,P1 番石榴 珍珠芭,52.0,30.5,25.0,32.3,1428
2021-02-06,109 台北一,P1 番石榴 珍珠芭,70.4,39.4,16.9,41.1,34211
2021-02-06,830 鳳山區,P1 番石榴 珍珠芭,47.6,31.9,24.1,31.9,4760
2021-02-06,400 台中市,P1 番石榴 珍珠芭,36.9,27.7,12.1,28.4,48196
2021-02-06,241 三重區,P1 番石榴 珍珠芭,49.2,29.0,23.7,32.0,44894
2021-02-06,338 桃農,P1 番石榴 珍珠芭,29.1,20.9,12.8,20.9,518
2021-02-06,104 台北二,P1 番石榴 珍珠芭,71.1,44.4,17.9,44.4,17339
2021-02-06,800 高雄市,P1 番石榴 珍珠芭,53.5,42.9,34.2,43.3,2058
2021-02-06,600 嘉義市,P1 番石榴 珍珠芭,38.0,27.0,13.0,27.0,3200
2021-02-06,220 板橋區,P1 番石榴 珍珠芭,27.7,22.6,17.9,22.7,7959
2021-02-06,420 豐原區,P1 番石榴 珍珠芭,30.0,21.3,12.0,21.2,3284
2021-02-07,400 台中市,P1 番石榴 珍珠芭,37.2,29.1,14.0,31.4,26659
2021-02-07,800 高雄市,P1 番石榴 珍珠芭,35.0,35.0,30.8,34.2,216
2021-02-07,109 台北一,P1 番石榴 珍珠芭,64.8,38.7,19.0,40.0,30221
2021-02-07,830 鳳山區,P1 番石榴 珍珠芭,51.3,33.5,27.0,33.5,6870
2021-02-07,600 嘉義市,P1 番石榴 珍珠芭,38.0,28.0,15.0,28.0,3000
2021-02-07,338 桃農,P1 番石榴 珍珠芭,27.0,20.4,15.5,20.7,679
2021-02-07,241 三重區,P1 番石榴 珍珠芭,49.9,30.1,25.7,33.2,33011
2021-02-07,220 板橋區,P1 番石榴 珍珠芭,27.5,23.3,13.4,22.1,8292
2021-02-07,104 台北二,P1 番石榴 珍珠芭,67.0,40.0,17.2,40.8,15592
2021-02-07,930 台東市,P1 番石榴 珍珠芭,52.0,30.5,25.0,30.4,1868
2021-02-07,420 豐原區,P1 番石榴 珍珠芭,30.0,22.1,12.0,21.7,581
2021-02-08,400 台中市,P1 番石榴 珍珠芭,35.8,25.3,16.8,32.4,4566
2021-02-08,104 台北二,P1 番石榴 珍珠芭,68.5,43.6,20.3,43.9,9398
2021-02-08,800 高雄市,P1 番石榴 珍珠芭,50.0,50.0,49.1,49.8,486
2021-02-08,930 台東市,P1 番石榴 珍珠芭,52.0,30.5,25.0,29.7,2897
2021-02-08,220 板橋區,P1 番石榴 珍珠芭,32.7,22.2,14.2,22.7,2176
2021-02-08,109 台北一,P1 番石榴 珍珠芭,66.3,38.1,19.0,39.9,19301
2021-02-08,420 豐原區,P1 番石榴 珍珠芭,30.0,27.3,12.0,24.8,786
2021-02-08,600 嘉義市,P1 番石榴 珍珠芭,35.0,25.0,13.0,25.0,3600
2021-02-08,241 三重區,P1 番石榴 珍珠芭,67.4,38.2,26.5,41.7,10950
2021-02-08,338 桃農,P1 番石榴 珍珠芭,24.6,20.4,12.9,19.8,630
2021-02-08,830 鳳山區,P1 番石榴 珍珠芭,37.5,31.4,28.0,31.4,2040
2021-02-09,420 豐原區,P1 番石榴 珍珠芭,30.0,23.7,15.0,23.2,2094
2021-02-09,930 台東市,P1 番石榴 珍珠芭,50.0,35.2,28.0,30.2,3225
2021-02-09,800 高雄市,P1 番石榴 珍珠芭,50.0,41.7,31.8,41.4,3164
2021-02-09,830 鳳山區,P1 番石榴 珍珠芭,48.0,44.1,43.1,44.1,1450
2021-02-09,220 板橋區,P1 番石榴 珍珠芭,28.8,23.3,17.5,23.2,8140
2021-02-09,600 嘉義市,P1 番石榴 珍珠芭,37.0,26.0,12.0,26.0,2200
2021-02-09,241 三重區,P1 番石榴 珍珠芭,47.9,35.0,26.9,36.0,46995
2021-02-09,400 台中市,P1 番石榴 珍珠芭,37.5,27.4,12.4,29.1,37278
2021-02-09,104 台北二,P1 番石榴 珍珠芭,68.1,39.7,15.2,40.5,11949
2021-02-09,109 台北一,P1 番石榴 珍珠芭,67.7,38.1,17.2,39.8,32954
2021-02-09,338 桃農,P1 番石榴 珍珠芭,32.0,21.4,9.5,21.1,546
2021-02-10,338 桃農,P1 番石榴 珍珠芭,20.0,17.5,8.3,16.2,271
2021-02-10,220 板橋區,P1 番石榴 珍珠芭,31.1,22.4,15.4,22.7,4806
2021-02-10,930 台東市,P1 番石榴 珍珠芭,50.0,40.2,31.0,36.7,2983
2021-02-10,830 鳳山區,P1 番石榴 珍珠芭,54.1,36.6,25.0,36.6,6660
2021-02-10,600 嘉義市,P1 番石榴 珍珠芭,37.0,25.0,12.0,25.0,2500
2021-02-10,104 台北二,P1 番石榴 珍珠芭,64.3,37.3,10.8,37.4,14046
2021-02-10,420 豐原區,P1 番石榴 珍珠芭,30.0,20.7,12.0,20.8,3289
2021-02-10,241 三重區,P1 番石榴 珍珠芭,53.3,27.4,24.6,32.0,38193
2021-02-10,800 高雄市,P1 番石榴 珍珠芭,50.0,47.0,40.0,46.2,696
2021-02-10,400 台中市,P1 番石榴 珍珠芭,38.4,28.8,14.6,28.7,34624
2021-02-10,109 台北一,P1 番石榴 珍珠芭,71.4,40.2,17.5,41.9,27987
2021-02-11,104 台北二,P1 番石榴 珍珠芭,67.5,44.9,14.2,43.3,7041
2021-02-11,109 台北一,P1 番石榴 珍珠芭,72.3,37.9,14.2,40.1,14854
2021-02-11,930 台東市,P1 番石榴 珍珠芭,50.0,40.2,31.0,38.3,3125
2021-02-11,800 高雄市,P1 番石榴 珍珠芭,50.0,50.0,50.0,50.0,360
2021-02-11,600 嘉義市,P1 番石榴 珍珠芭,37.0,25.0,12.0,25.0,1000
2021-02-11,400 台中市,P1 番石榴 珍珠芭,38.2,31.0,17.5,32.5,13662
2021-02-11,220 板橋區,P1 番石榴 珍珠芭,39.6,24.2,16.1,25.7,1158
2021-02-11,420 豐原區,P1 番石榴 珍珠芭,25.0,25.0,25.0,25.0,24
2021-02-11,830 鳳山區,P1 番石榴 珍珠芭,48.8,42.7,38.3,42.7,2060
2021-02-11,241 三重區,P1 番石榴 珍珠芭,63.8,35.7,13.0,36.8,7365
2021-02-17,800 高雄市,P1 番石榴 珍珠芭,43.5,33.0,30.0,34.5,3586
2021-02-17,220 板橋區,P1 番石榴 珍珠芭,27.8,22.3,19.4,22.8,9972
2021-02-17,420 豐原區,P1 番石榴 珍珠芭,29.3,20.8,11.8,20.7,4030
2021-02-17,830 鳳山區,P1 番石榴 珍珠芭,40.0,30.6,27.0,30.6,9070
2021-02-17,600 嘉義市,P1 番石榴 珍珠芭,40.0,28.0,13.0,28.0,2000
2021-02-17,109 台北一,P1 番石榴 珍珠芭,60.3,36.1,21.1,37.9,35788
2021-02-17,400 台中市,P1 番石榴 珍珠芭,37.9,28.9,15.3,30.2,45630
