日期,Market,Product,High price,Mid price,Low price,Average price,Volume(kg),Price change rate,Volume change rate,StnPres,SeaPres,StnPresMax,StnPresMin,Temperature,T Max,T Min,Td dew point,RH,RHMin,WS,WD,WSGust,WDGust,Precp,PrecpHour,PrecpMax10,PrecpMax60,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,Cloud Amount
2012-06-26,400 台中市,A1 香蕉,18.8,14.1,9.4,15.7,68095,0.01,0.41,997.0,1006.6,998.6,995.7,29.1,33.4,25.7,23.9,74,53,1.9,250,9.3,240,0.0,0.0,0.0,0.0,9.5,69.9,26.1,13.0,5.6,9,5.3
2012-06-27,400 台中市,A1 香蕉,16.9,13.7,9.3,14.5,40996,-0.08,-0.4,997.8,1007.5,998.7,996.7,29.2,34.0,25.4,23.1,70,50,1.1,270,7.4,250,0.0,0.0,0.0,0.0,9.0,66.3,25.05,11.1,4.2,9,3.8
2012-06-28,400 台中市,A1 香蕉,17.5,13.3,8.8,14.5,44700,0.0,0.09,994.5,1004.2,998.4,991.0,29.1,32.2,26.4,24.1,75,60,1.8,10,9.8,330,0.0,0.0,0.0,0.0,7.8,57.5,24.89,10.0,5.1,10,4.9
2012-06-29,400 台中市,A1 香蕉,19.5,13.8,9.7,17.5,25328,0.21,-0.43,994.7,1004.4,998.5,990.5,28.2,30.8,25.5,24.3,80,67,1.5,350,8.1,30,2.6,2.3,0.5,1.5,0.3,2.2,8.48,10.0,-2.3,4,8.5
2012-06-30,400 台中市,A1 香蕉,18.7,14.8,8.4,14.8,49209,-0.15,0.94,998.7,1008.4,1001.7,997.2,28.9,32.8,25.4,24.2,77,61,1.1,330,6.3,360,0.8,2.7,0.4,0.6,4.5,33.2,17.41,10.5,3.6,7,7.8
2012-07-01,400 台中市,A1 香蕉,18.4,14.0,10.0,16.0,41546,0.08,-0.16,1000.7,1010.4,1002.4,999.1,29.6,33.9,26.9,23.7,71,55,1.1,330,7.3,350,0.0,0.0,0.0,0.0,7.2,53.1,22.79,10.0,4.4,8,6.5
2012-07-02,400 台中市,A1 香蕉,18.4,14.0,10.0,16.0,41546,0.0,0.0,999.0,1008.7,1001.8,997.1,29.1,32.8,26.3,23.2,71,56,1.2,250,6.3,240,0.0,0.0,0.0,0.0,8.1,59.7,22.21,11.8,5.1,8,6.0
2012-07-03,400 台中市,A1 香蕉,19.9,14.3,9.3,15.1,82901,-0.06,1.0,996.4,1006.0,998.4,994.4,29.3,33.2,26.0,22.9,69,55,1.0,240,5.8,250,0.0,0.0,0.0,0.0,10.3,76.0,24.38,12.8,4.7,8,4.5
2012-07-04,400 台中市,A1 香蕉,18.2,14.7,10.0,15.3,33951,0.01,-0.59,996.2,1005.8,997.9,994.7,30.1,34.1,27.1,22.8,66,51,1.1,320,6.8,10,0.0,0.0,0.0,0.0,11.0,81.2,26.97,13.0,5.3,10,4.6
2012-07-05,400 台中市,A1 香蕉,18.2,14.0,9.2,14.6,32848,-0.05,-0.03,997.9,1007.6,1000.2,996.6,29.5,33.1,26.5,23.7,71,62,1.4,350,8.7,310,0.0,0.0,0.0,0.0,7.6,56.1,23.29,11.4,5.2,10,5.1
2012-07-06,400 台中市,A1 香蕉,16.7,12.2,9.6,14.8,27050,0.01,-0.18,998.9,1008.6,1000.0,998.1,28.3,33.2,26.3,24.1,79,57,1.0,150,6.4,250,4.4,3.7,1.5,2.1,4.0,29.6,12.32,9.3,-2.7,6,6.9
2012-07-07,400 台中市,A1 香蕉,19.2,14.1,8.7,15.1,50655,0.02,0.87,998.2,1007.8,999.3,996.9,29.3,33.6,26.0,23.8,73,54,1.6,250,7.1,230,0.0,0.0,0.0,0.0,8.5,62.8,23.66,11.0,3.9,10,4.4
2012-07-08,400 台中市,A1 香蕉,17.1,14.2,10.0,15.0,37924,-0.01,-0.25,997.9,1007.5,999.3,996.6,29.7,34.4,26.3,23.4,70,56,1.6,240,7.5,270,0.0,0.0,0.0,0.0,10.2,75.5,26.39,11.5,5.2,9,2.4
2012-07-09,400 台中市,A1 香蕉,17.1,14.2,10.0,15.0,37924,0.0,0.0,998.2,1007.9,999.6,996.9,30.0,34.1,26.7,23.2,68,53,1.8,170,7.9,230,0.0,0.0,0.0,0.0,10.8,79.9,27.19,11.9,5.6,10,3.9
2012-07-10,400 台中市,A1 香蕉,18.4,13.2,9.6,15.6,47515,0.04,0.25,997.5,1007.1,999.6,995.5,30.3,34.2,27.3,23.1,66,52,2.2,220,7.4,240,0.0,0.0,0.0,0.0,11.1,82.2,23.99,13.8,6.7,9,2.4
2012-07-11,400 台中市,A1 香蕉,18.4,13.7,10.2,15.5,18823,-0.01,-0.6,997.4,1007.0,998.5,996.3,30.0,33.8,27.1,23.4,68,54,2.4,200,8.9,210,0.0,0.0,0.0,0.0,9.5,70.4,23.75,12.1,5.2,9,3.3
2012-07-12,400 台中市,A1 香蕉,17.5,10.8,7.9,14.1,31398,-0.09,0.67,997.9,1007.5,999.4,996.6,30.1,34.6,27.1,22.7,65,49,2.5,210,10.1,190,0.0,0.0,0.0,0.0,10.0,74.2,24.22,15.4,5.9,8,4.5
2012-07-13,400 台中市,A1 香蕉,16.5,11.1,7.3,14.1,37620,0.0,0.2,997.4,1007.1,999.2,995.2,30.0,34.3,26.3,22.6,65,49,2.2,200,8.8,230,0.0,0.0,0.0,0.0,10.0,74.2,24.17,14.0,5.1,9,2.9
2012-07-14,400 台中市,A1 香蕉,17.4,12.0,9.8,15.6,27275,0.11,-0.27,996.6,1006.2,998.3,994.8,29.9,33.1,27.3,23.1,68,54,2.5,180,9.7,180,0.4,0.4,0.3,0.4,6.6,49.0,19.51,12.3,-4.7,8,5.3
2012-07-15,400 台中市,A1 香蕉,16.1,12.6,10.0,13.9,25965,-0.11,-0.05,997.5,1007.1,998.8,995.7,30.3,34.3,28.2,23.1,66,50,2.3,170,10.7,220,0.0,0.0,0.0,0.0,6.7,49.8,21.87,13.1,4.9,10,4.3
2012-07-16,400 台中市,A1 香蕉,16.1,12.6,10.0,13.9,25965,0.0,0.0,998.5,1008.2,999.8,996.6,28.3,33.8,25.7,23.6,77,55,1.1,140,8.7,240,9.2,3.7,3.7,6.0,4.5,33.5,17.27,10.9,-2.3,9,7.1
2012-07-17,400 台中市,A1 香蕉,17.3,11.7,8.5,14.9,59298,0.07,1.28,997.9,1007.6,999.4,996.2,28.3,33.2,24.7,23.2,75,56,1.4,250,8.9,190,2.9,0.7,1.5,2.9,8.0,59.6,23.54,14.5,-4.5,9,5.8
2012-07-18,400 台中市,A1 香蕉,21.5,15.3,9.6,15.6,40081,0.05,-0.32,997.8,1007.5,999.0,995.9,28.7,32.3,26.2,24.1,77,61,1.1,230,7.3,230,6.1,0.5,4.8,6.1,3.3,24.6,14.2,12.1,-4.1,8,7.6
2012-07-19,400 台中市,A1 香蕉,17.8,13.7,9.8,14.9,36080,-0.04,-0.1,997.6,1007.2,998.9,995.2,29.9,33.6,26.8,23.9,71,53,1.1,340,6.4,10,0.0,0.0,0.0,0.0,7.1,53.0,20.88,11.6,3.0,9,6.1
2012-07-20,400 台中市,A1 香蕉,16.8,13.8,10.0,14.3,27405,-0.04,-0.24,994.6,1004.2,997.6,991.6,30.2,33.4,26.8,24.9,74,63,1.4,230,6.4,160,0.0,0.0,0.0,0.0,6.5,48.6,20.44,9.5,4.0,9,5.8
2012-07-21,400 台中市,A1 香蕉,21.6,14.8,10.0,15.9,25320,0.11,-0.08,992.9,1002.5,994.9,990.1,29.0,34.2,24.0,24.8,79,62,1.1,60,13.2,210,57.3,3.1,10.5,31.0,3.5,26.2,15.88,7.8,4.0,6,9.0
2012-07-22,400 台中市,A1 香蕉,22.6,15.1,10.0,16.4,24947,0.03,-0.01,992.4,1002.1,993.9,990.4,27.8,31.9,25.3,24.2,82,60,1.1,360,6.3,360,2.8,3.7,1.0,2.0,1.8,13.5,10.03,11.6,-2.9,5,9.5
2012-07-23,400 台中市,A1 香蕉,22.6,15.1,10.0,16.4,24947,0.0,0.0,992.7,1002.4,994.9,990.7,28.9,34.9,25.6,23.9,76,51,1.3,340,8.4,340,12.8,0.7,8.0,12.8,4.4,33.0,20.16,12.3,-4.8,10,9.0
2012-07-24,400 台中市,A1 香蕉,19.7,13.3,9.4,16.3,46001,-0.01,0.84,996.2,1005.9,999.1,993.7,28.5,33.7,24.4,23.8,77,50,1.5,330,10.5,170,27.0,1.2,11.0,26.9,7.2,54.0,24.5,13.3,-5.4,10,6.1
2012-07-25,400 台中市,A1 香蕉,18.9,14.0,9.6,15.8,28206,-0.03,-0.39,998.9,1008.6,999.9,997.6,27.4,31.5,24.9,23.2,79,62,1.5,350,9.6,360,0.7,0.9,0.4,0.4,2.8,21.0,15.35,11.3,-5.2,8,8.3
2012-07-26,400 台中市,A1 香蕉,21.3,13.1,9.6,16.9,27388,0.07,-0.03,997.2,1006.9,999.1,995.5,26.6,31.5,24.5,23.7,85,63,1.0,210,6.1,200,64.4,7.6,14.3,42.5,2.9,21.8,15.72,9.6,-1.3,8,9.0
2012-07-27,400 台中市,A1 香蕉,20.2,14.7,10.5,16.5,21030,-0.02,-0.23,995.9,1005.6,997.2,994.3,27.5,32.6,24.6,23.4,79,57,1.1,180,7.5,170,0.0,0.2,0.0,0.0,5.6,42.2,18.4,11.9,-3.0,9,7.3
2012-07-28,400 台中市,A1 香蕉,23.3,15.2,10.0,19.2,59026,0.16,1.81,995.6,1005.3,996.9,994.3,28.2,32.9,24.8,23.6,77,55,1.0,60,6.8,210,2.5,0.4,2.3,2.5,6.8,51.3,20.75,10.6,-4.4,10,5.1
2012-07-29,400 台中市,A1 香蕉,18.4,15.7,10.6,16.0,19665,-0.17,-0.67,992.9,1002.5,996.1,989.7,29.5,33.0,26.2,24.2,74,60,1.1,200,6.4,350,0.0,0.0,0.0,0.0,7.2,54.3,22.16,9.0,3.3,8,6.9
2012-07-30,400 台中市,A1 香蕉,18.4,15.7,10.6,16.0,19665,0.0,0.0,987.8,997.4,991.7,985.1,29.7,32.5,27.4,24.4,74,62,1.0,10,6.2,350,1.0,3.2,0.2,0.6,0.1,0.8,10.4,8.0,-3.6,4,8.9
2012-07-31,400 台中市,A1 香蕉,20.7,15.9,11.1,17.6,52227,0.1,1.66,983.1,992.7,987.0,980.2,27.8,30.9,25.0,24.3,82,68,1.8,10,10.0,10,24.1,10.1,2.0,5.8,0.9,6.8,12.25,11.4,-3.6,11,9.6
2012-08-01,400 台中市,A1 香蕉,23.2,16.8,11.6,17.4,45766,-0.01,-0.12,978.8,988.3,981.7,976.5,27.6,30.9,25.1,23.7,80,66,3.5,360,22.0,40,9.8,7.3,1.0,3.0,1.3,9.8,11.84,10.8,-3.6,9,9.4
2012-08-02,400 台中市,A1 香蕉,19.7,14.3,9.6,16.2,24268,-0.07,-0.47,980.0,989.6,986.5,974.3,24.5,26.2,23.9,23.8,96,83,3.9,350,21.7,350,465.2,24.0,13.0,54.0,0.0,0.0,0.0,3.5,-3.6,0,10.0
2012-08-03,400 台中市,A1 香蕉,20.3,14.2,12.3,19.3,3905,0.19,-0.84,988.6,998.2,990.6,986.5,27.1,31.6,23.9,23.8,83,64,1.8,170,11.3,200,12.6,6.1,1.5,4.3,0.3,2.3,9.14,6.5,2.4,5,9.8
2012-08-04,400 台中市,A1 香蕉,24.0,18.6,12.6,19.5,23910,0.01,5.12,991.6,1001.3,993.6,989.7,27.6,31.7,23.9,23.0,77,63,1.1,180,7.8,200,0.0,0.0,0.0,0.0,2.4,18.3,14.07,9.0,2.1,6,8.1
2012-08-05,400 台中市,A1 香蕉,23.0,18.0,12.0,19.1,20091,-0.02,-0.16,993.1,1002.8,994.8,991.8,27.9,32.2,25.0,23.7,79,60,0.7,60,5.2,130,0.0,0.0,0.0,0.0,1.0,7.6,12.11,9.5,2.3,8,8.9
2012-08-06,400 台中市,A1 香蕉,23.0,18.0,12.0,19.1,20091,0.0,0.0,992.3,1002.0,993.6,990.4,27.4,30.3,25.2,23.3,79,64,0.8,190,5.6,20,0.4,0.4,0.3,0.4,0.0,0.0,10.56,9.3,-2.5,5,7.9
2012-08-07,400 台中市,A1 香蕉,26.2,20.3,13.7,21.1,50558,0.1,1.52,990.5,1000.1,992.5,988.3,27.9,32.8,24.1,23.6,78,58,1.2,160,6.7,130,6.4,3.0,1.7,5.0,3.7,28.3,17.86,8.0,-2.9,9,8.8
2012-08-08,400 台中市,A1 香蕉,31.9,25.8,17.4,27.6,33915,0.31,-0.33,989.9,999.5,991.6,987.9,29.7,33.4,27.2,24.3,73,60,2.3,180,8.5,190,0.0,0.0,0.0,0.0,5.6,42.8,20.24,8.5,3.2,8,6.1
2012-08-09,400 台中市,A1 香蕉,32.0,24.7,20.0,26.2,13230,-0.05,-0.61,991.9,1001.6,993.7,990.6,28.6,32.7,26.9,23.4,74,54,1.4,200,7.2,150,0.8,0.6,0.6,0.8,0.8,6.1,13.5,9.3,-5.9,7,7.5
2012-08-10,400 台中市,A1 香蕉,31.8,24.5,17.6,27.1,19415,0.03,0.47,994.9,1004.6,996.9,993.1,28.9,32.0,26.1,23.1,71,59,2.1,190,10.8,180,0.3,0.3,0.2,0.2,2.0,15.3,13.94,11.1,-2.9,6,8.6
2012-08-11,400 台中市,A1 香蕉,37.2,29.6,22.0,30.5,29625,0.13,0.53,996.9,1006.6,998.6,994.8,28.5,32.8,25.0,23.0,73,54,1.9,190,9.4,230,7.7,3.6,4.5,6.2,3.7,28.4,17.3,10.0,3.0,9,7.6
2012-08-12,400 台中市,A1 香蕉,37.7,28.4,19.0,31.2,21936,0.02,-0.26,996.2,1005.9,997.8,994.3,29.4,33.5,26.6,23.0,69,54,1.8,150,9.6,240,0.0,0.0,0.0,0.0,7.2,55.4,23.52,10.5,4.1,9,6.8
2012-08-13,400 台中市,A1 香蕉,37.7,28.4,19.0,31.2,21936,0.0,0.0,995.8,1005.4,997.0,994.0,29.3,34.0,25.7,23.3,71,52,1.3,190,7.8,230,0.0,0.0,0.0,0.0,8.1,62.5,22.32,13.9,2.6,8,5.9
2012-08-14,400 台中市,A1 香蕉,36.5,27.2,17.1,31.3,39954,0.0,0.82,995.5,1005.1,996.6,994.7,29.0,32.0,26.5,24.0,75,63,1.3,330,9.6,310,0.0,0.0,0.0,0.0,4.3,33.2,18.03,10.0,5.3,7,6.8
2012-08-15,400 台中市,A1 香蕉,44.6,32.2,19.6,37.3,38231,0.19,-0.04,992.9,1002.5,995.2,991.3,29.2,32.9,26.3,24.3,76,59,1.1,350,5.6,310,0.0,0.0,0.0,0.0,2.0,15.5,14.29,7.8,4.6,7,8.9
2012-08-16,400 台中市,A1 香蕉,41.0,31.5,20.8,36.0,32009,-0.03,-0.16,995.1,1004.8,1000.5,991.3,28.4,31.3,23.6,24.1,78,63,1.4,230,6.8,180,13.7,3.3,3.5,9.5,0.0,0.0,6.28,7.0,-0.9,3,9.0
2012-08-17,400 台中市,A1 香蕉,41.4,31.9,17.8,36.8,18060,0.02,-0.44,999.5,1009.3,1002.0,997.7,26.6,32.9,24.1,23.3,83,56,0.9,230,8.9,60,60.2,7.3,23.5,53.0,3.3,25.6,15.27,9.9,-1.7,8,7.4
2012-08-18,400 台中市,A1 香蕉,42.6,34.7,25.0,36.8,16230,0.0,-0.1,1000.1,1009.9,1001.6,998.6,25.9,28.9,24.0,23.6,87,73,0.9,70,4.6,190,3.8,2.6,1.0,3.1,1.6,12.4,8.96,9.1,-2.2,4,8.3
2012-08-19,400 台中市,A1 香蕉,50.4,39.2,25.8,37.8,23101,0.03,0.42,998.3,1008.0,1001.3,996.1,27.5,32.3,24.1,23.7,80,64,1.1,330,7.8,350,1.2,1.2,0.5,1.0,6.5,50.6,20.37,11.8,-3.4,7,4.6
2012-08-20,400 台中市,A1 香蕉,50.4,39.2,25.8,37.8,23101,0.0,0.0,997.0,1006.7,998.8,994.5,27.1,32.7,23.5,23.0,80,56,0.8,50,14.2,240,30.0,1.5,9.0,28.0,6.0,46.8,18.07,13.8,-4.3,8,5.6
2012-08-21,400 台中市,A1 香蕉,42.8,28.7,18.4,35.9,30583,-0.05,0.32,996.4,1006.1,997.9,994.7,27.8,31.3,24.1,23.5,78,62,0.9,350,5.9,360,0.7,0.4,0.5,0.7,5.2,40.6,13.56,11.1,-2.1,5,6.1
2012-08-22,400 台中市,A1 香蕉,42.6,34.4,22.6,36.4,17547,0.01,-0.43,994.0,1003.7,996.8,991.3,28.5,32.0,26.2,23.7,75,61,1.0,10,8.7,20,17.5,1.2,10.0,16.4,2.5,19.6,11.72,9.6,-3.5,6,7.9
2012-08-23,400 台中市,A1 香蕉,42.7,35.7,23.3,35.2,11798,-0.03,-0.33,990.4,1000.0,993.8,987.0,29.9,35.1,25.6,23.2,68,54,2.1,360,11.9,340,0.0,0.0,0.0,0.0,8.8,69.0,27.14,13.1,3.2,11,6.9
2012-08-24,400 台中市,A1 香蕉,42.6,30.1,17.4,36.3,17755,0.03,0.5,985.8,995.4,990.6,983.1,28.6,31.2,26.8,23.2,73,63,1.1,360,6.6,250,0.1,0.2,0.1,0.1,0.0,0.0,4.71,13.1,-4.6,3,8.8
2012-08-25,400 台中市,A1 香蕉,42.0,35.9,22.5,35.9,17890,-0.01,0.01,994.4,1004.2,996.6,990.4,26.7,29.5,24.8,23.7,84,71,0.9,210,7.5,190,76.8,5.3,19.0,70.0,0.1,0.8,5.61,10.3,-2.7,4,9.1
2012-08-26,400 台中市,A1 香蕉,40.9,27.3,16.8,34.6,20658,-0.04,0.15,992.5,1002.1,994.8,990.6,28.6,33.9,24.6,23.2,74,46,1.3,340,8.5,350,0.0,0.0,0.0,0.0,6.4,50.4,21.93,11.0,5.4,10,6.9
2012-08-27,400 台中市,A1 香蕉,40.9,27.3,16.8,34.6,20658,0.0,0.0,989.8,999.4,991.6,987.7,29.3,33.6,24.8,23.1,70,56,1.0,150,5.8,330,0.0,0.0,0.0,0.0,6.7,52.9,21.02,11.3,-4.9,8,5.9
2012-08-28,400 台中市,A1 香蕉,40.0,28.8,17.1,32.9,30812,-0.05,0.49,991.9,1001.6,997.8,985.8,27.8,29.7,26.4,23.7,79,58,1.6,240,7.8,340,0.9,1.9,0.3,0.5,0.0,0.0,5.72,11.5,-2.9,3,9.3
2012-08-29,400 台中市,A1 香蕉,40.6,31.2,18.4,35.7,29157,0.09,-0.05,998.5,1008.2,1000.1,997.1,28.3,31.7,25.7,23.3,75,63,1.5,200,8.2,180,0.7,0.5,0.4,0.4,0.9,7.1,12.92,7.4,-3.0,6,8.5
2012-08-30,400 台中市,A1 香蕉,48.9,32.8,20.2,33.9,28531,-0.05,-0.02,999.3,1009.1,1000.7,997.4,27.9,32.7,25.6,23.6,79,57,1.2,100,6.5,320,4.5,0.9,2.0,4.5,4.3,34.1,18.4,9.3,-3.1,7,6.5
2012-08-31,400 台中市,A1 香蕉,38.0,31.9,25.4,32.6,12725,-0.04,-0.55,999.6,1009.4,1001.0,997.9,27.1,32.2,24.6,23.4,81,58,0.9,110,9.0,350,12.9,4.1,4.0,8.6,1.7,13.5,12.75,8.3,-2.9,7,9.3
2012-09-01,400 台中市,A1 香蕉,42.0,33.7,17.3,34.9,8479,0.07,-0.33,999.7,1009.4,1000.7,998.4,26.7,32.3,23.7,22.8,80,60,0.8,90,6.3,320,1.0,2.4,0.5,0.8,6.1,48.6,16.48,10.9,-2.9,7,4.8
2012-09-02,400 台中市,A1 香蕉,42.3,34.3,21.3,35.5,8817,0.02,0.04,999.5,1009.3,1000.8,997.1,26.2,32.1,23.2,22.2,79,59,0.9,80,7.8,130,28.1,3.6,7.0,22.5,7.1,56.7,19.88,10.6,-3.6,8,4.8
2012-09-03,400 台中市,A1 香蕉,42.3,34.3,21.3,35.5,8817,0.0,0.0,999.9,1009.7,1002.0,998.4,26.9,31.6,23.2,22.2,76,59,0.9,120,6.3,230,0.0,0.0,0.0,0.0,6.4,51.2,19.38,10.5,3.5,8,6.0
2012-09-04,400 台中市,A1 香蕉,42.3,34.3,21.3,35.5,8817,0.0,0.0,1001.4,1011.1,1003.4,999.9,28.2,32.7,24.0,22.4,72,54,1.2,350,7.7,10,0.0,0.0,0.0,0.0,10.1,80.9,24.18,11.5,5.1,8,5.4
2012-09-05,400 台中市,A1 香蕉,41.7,33.5,18.6,34.7,52185,-0.02,4.92,1002.7,1012.5,1003.7,1001.6,28.7,33.2,25.0,23.5,74,56,0.9,290,5.9,310,0.0,0.0,0.0,0.0,7.1,57.0,19.75,11.0,3.1,6,6.0
2012-09-06,400 台中市,A1 香蕉,41.2,31.1,20.4,34.1,16860,-0.02,-0.68,1003.5,1013.2,1004.9,1002.1,29.8,34.1,26.1,24.2,73,59,1.3,80,6.9,350,0.0,0.0,0.0,0.0,8.6,69.2,22.18,9.8,5.5,8,4.6
2012-09-07,400 台中市,A1 香蕉,40.6,33.2,24.2,35.3,11820,0.04,-0.3,1003.6,1013.4,1004.9,1001.8,28.5,32.5,26.0,23.7,76,62,1.0,240,5.4,240,0.7,0.7,0.3,0.5,1.2,9.7,11.91,10.0,-3.1,4,7.5
2012-09-08,400 台中市,A1 香蕉,40.4,35.0,20.0,34.1,18559,-0.03,0.57,1002.4,1012.1,1004.2,1000.2,28.4,31.5,25.7,23.6,76,62,0.9,330,5.4,310,0.4,0.7,0.2,0.4,1.4,11.3,10.7,9.0,-1.7,4,8.4
2012-09-09,400 台中市,A1 香蕉,43.0,34.8,17.0,36.0,20413,0.06,0.1,1001.1,1010.8,1003.0,998.9,28.7,33.2,25.5,23.5,74,58,1.0,200,6.0,350,0.0,0.0,0.0,0.0,6.7,54.2,21.01,9.0,3.2,8,5.0
2012-09-10,400 台中市,A1 香蕉,43.0,34.8,17.0,36.0,20413,0.0,0.0,1000.7,1010.4,1002.3,998.7,29.0,32.7,26.4,23.8,74,58,1.1,330,6.8,340,0.0,0.0,0.0,0.0,5.9,47.8,15.88,10.5,4.9,6,7.0
2012-09-11,400 台中市,A1 香蕉,41.9,30.8,18.2,34.8,30554,-0.03,0.5,1000.5,1010.2,1002.3,998.8,28.9,32.9,26.8,23.7,74,57,1.2,140,6.3,360,0.0,0.0,0.0,0.0,4.2,34.1,14.98,7.9,3.3,4,8.3
2012-09-12,400 台中市,A1 香蕉,42.6,32.6,20.9,35.4,47077,0.02,0.54,999.6,1009.3,1001.1,997.3,28.7,32.4,26.1,23.6,74,57,1.0,330,5.9,360,0.0,0.0,0.0,0.0,3.2,26.0,15.27,8.5,3.6,6,7.1
2012-09-13,400 台中市,A1 香蕉,42.1,31.7,18.9,34.2,33594,-0.03,-0.29,998.7,1008.4,1000.1,995.9,28.9,32.9,25.7,23.0,71,56,0.9,350,6.0,310,0.0,0.0,0.0,0.0,5.5,44.8,16.38,8.8,-2.9,6,5.5
2012-09-14,400 台中市,A1 香蕉,43.0,35.8,25.2,36.4,20889,0.06,-0.38,997.3,1007.0,999.3,994.9,27.8,31.7,24.1,22.4,73,60,2.5,10,12.1,10,4.0,1.1,2.6,4.0,9.4,76.8,23.02,10.0,2.3,8,4.5
2012-09-15,400 台中市,A1 香蕉,42.6,34.7,22.7,34.7,35925,-0.05,0.72,997.0,1006.8,998.4,995.1,26.9,31.5,24.8,20.5,68,58,3.5,10,12.9,20,0.0,0.0,0.0,0.0,10.6,86.8,24.58,13.9,4.5,9,3.8
2012-09-16,400 台中市,A1 香蕉,44.5,36.0,24.4,37.1,22620,0.07,-0.37,998.5,1008.3,1000.6,996.9,26.3,31.0,22.7,18.9,64,49,2.5,10,10.4,360,0.0,0.0,0.0,0.0,10.0,82.0,24.03,15.6,7.4,9,2.1
2012-09-17,400 台中市,A1 香蕉,44.5,36.0,24.4,37.1,22620,0.0,0.0,1000.5,1010.3,1001.9,999.0,25.9,31.1,20.8,17.3,61,38,1.5,340,6.9,330,0.0,0.0,0.0,0.0,11.1,91.2,24.81,10.6,6.9,8,2.6
2012-09-18,400 台中市,A1 香蕉,44.0,34.0,21.3,35.0,44626,-0.06,0.97,1000.2,1010.0,1001.5,998.9,26.3,30.5,22.4,18.7,64,43,1.0,340,5.4,310,0.0,0.0,0.0,0.0,2.0,16.5,14.49,6.8,3.5,6,7.8
2012-09-19,400 台中市,A1 香蕉,43.4,34.2,25.4,37.3,20517,0.07,-0.54,1001.3,1011.0,1002.9,999.9,26.7,29.4,24.7,18.7,62,40,0.9,350,6.3,350,0.0,0.4,0.0,0.0,0.4,3.3,7.96,7.9,-3.1,4,9.5
2012-09-20,400 台中市,A1 香蕉,43.0,32.4,19.6,35.4,14436,-0.05,-0.3,1002.4,1012.2,1003.8,1001.1,27.0,32.2,24.5,19.6,65,43,1.1,350,6.0,350,0.0,0.0,0.0,0.0,0.7,5.8,13.08,11.0,3.2,6,8.9
2012-09-21,400 台中市,A1 香蕉,41.6,32.5,22.8,33.9,18775,-0.04,0.3,1001.3,1011.0,1002.8,999.6,28.0,33.5,23.4,20.6,65,43,0.9,110,6.2,230,0.0,0.0,0.0,0.0,9.6,79.5,21.43,10.0,4.3,8,4.3
2012-09-22,400 台中市,A1 香蕉,38.3,31.1,22.1,30.9,23215,-0.09,0.24,999.8,1009.5,1001.9,997.4,28.4,33.7,24.9,21.4,67,47,0.9,340,6.1,300,0.0,0.0,0.0,0.0,5.8,48.1,17.44,10.0,3.5,7,6.1
2012-09-23,400 台中市,A1 香蕉,36.1,29.6,21.1,29.6,21960,-0.04,-0.05,998.0,1007.7,999.5,996.3,28.4,33.0,25.0,22.1,69,50,1.1,360,7.0,300,0.0,0.0,0.0,0.0,8.6,71.5,20.75,10.5,5.6,7,4.6
2012-09-24,400 台中市,A1 香蕉,36.1,29.6,21.1,29.6,21960,0.0,0.0,997.2,1006.9,998.7,995.2,27.7,32.4,25.1,21.9,71,56,1.5,360,10.7,20,0.0,0.0,0.0,0.0,7.1,59.2,19.35,11.4,3.6,7,5.4
2012-09-25,400 台中市,A1 香蕉,35.6,27.7,17.5,28.6,31908,-0.03,0.45,997.8,1007.5,999.3,996.1,28.2,33.7,24.7,20.1,62,47,1.1,350,6.8,10,0.0,0.0,0.0,0.0,9.6,80.2,21.17,10.0,5.4,8,3.1
2012-09-26,400 台中市,A1 香蕉,44.4,28.6,18.9,30.9,22139,0.08,-0.31,997.6,1007.3,999.5,995.4,28.8,33.5,25.0,20.4,61,45,1.1,330,5.6,220,0.0,0.0,0.0,0.0,9.5,79.5,21.71,10.0,4.5,7,3.0
2012-09-27,400 台中市,A1 香蕉,36.5,27.7,18.0,30.7,22418,-0.01,0.01,995.2,1004.9,997.9,992.0,28.6,34.5,24.4,20.2,61,43,1.5,340,8.3,340,0.0,0.0,0.0,0.0,8.4,70.4,20.86,11.1,5.1,7,2.9
2012-09-28,400 台中市,A1 香蕉,35.7,29.4,20.0,29.5,22100,-0.04,-0.01,993.8,1003.5,997.6,991.6,25.9,29.8,23.5,19.3,67,54,4.8,10,20.5,40,0.0,0.0,0.0,0.0,4.9,41.2,17.25,15.0,5.6,7,5.6
2012-09-29,400 台中市,A1 香蕉,39.1,29.8,18.5,30.8,36490,0.04,0.65,999.7,1009.5,1002.2,996.7,25.1,28.8,22.5,16.2,58,47,2.6,10,14.5,40,0.0,0.0,0.0,0.0,3.2,26.9,15.35,13.3,4.8,6,5.3
2012-09-30,400 台中市,A1 香蕉,35.1,31.1,20.7,30.3,20833,-0.02,-0.43,1002.6,1012.5,1004.4,1001.0,25.0,29.2,21.3,14.7,53,34,1.5,310,8.1,10,0.0,0.0,0.0,0.0,5.7,48.1,17.64,11.0,5.4,7,5.4
2012-10-01,400 台中市,A1 香蕉,35.1,31.1,20.7,30.3,20833,0.0,0.0,1003.6,1013.5,1005.0,1001.9,25.2,30.5,21.1,17.3,63,44,1.2,330,8.2,340,0.0,0.0,0.0,0.0,8.3,70.2,18.81,9.8,4.8,6,3.4
